1,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,2.3,2.61,1.05
5,7.81,6.99,3.38
6,11.03,7.44,1.45
7,17.34,11.4,2.26
8,2.65,0.82,0.22
9,19.99,9.65,2.45
10,20.98,14.53,5.14
12,2.42,1.36,0.34
13,18.72,22.01,3
14,21.65,11.34,4.17
15,33.59,20.9,5.97
16,26.11,24.34,7.98
17,8.22,3.16,1.48
18,0.99,0.47,0.23
19,0.07,0.07,0.19
20,3.9,1.72,0.94
22,0.21,0.5,0.09
23,2.21,1.58,0.31
24,14.31,6.52,3.36
25,27,15.06,4.49
26,17.12,9.47,4.04
27,35.88,20.03,4.16
28,1.41,0.72,0.4
30,4.14,1.81,1.37
31,8.01,2.33,0.94
32,21.96,10.64,2.06
33,3.39,2.56,0.89
34,15.77,6.89,2.98
35,52.72,22.15,6.26
36,24.45,17.93,10.71
37,11.66,12.53,5.96
38,16.53,14.91,2.88
39,4.37,3.83,1.76
40,7.47,3.11,1.74
41,3.91,2.09,2
42,17.42,14.96,7.86
43,16.59,19.77,4.39
44,19.59,14.89,3.22
45,9.84,5.49,2.97
47,0.44,0.56,0.02
48,25.05,12.56,3.07
49,34.5,24.46,6.54
50,22.41,24.86,7.18
51,14.58,17.11,8.94
52,14.32,19.57,3.31
53,23.62,15.81,3.55
54,12.16,9,3.33
55,5.39,11.92,4.75
56,0.97,4.85,1.24
57,15.73,14.01,4.86
58,10.29,9.01,2.6
59,0.03,0.02,0.33
61,11.96,5.1,0.58
62,31.94,12.82,1.98
63,32.27,19.74,4.83
64,7.45,20.44,2.86
65,8.04,14.96,3.01
66,18.43,21.58,5.44
67,16.28,26.33,4.07
68,4.03,13.86,2.14
69,0.14,3.8,1.18
70,3.17,6.35,2.15
71,15.65,10.1,8
72,1.95,0.72,0.2
73,0.43,0.69,0
74,2.33,3.9,0.72
75,0.04,0.16,0.01
76,0.94,0.64,0.1
77,1.64,1.66,0.06
78,2.61,0.94,0.11
79,16.14,21.11,2.99
80,16.53,34.87,3.48
81,23.25,35.25,6.12
82,24.07,28.82,3.99
83,18.49,23.36,7.16
84,2.98,8.85,1.66
85,0.64,2.27,0.73
86,5.01,10.4,7.91
87,7.19,4.71,3.48
88,22.79,7.16,4.72
89,20.21,9.54,4.2
90,0.98,0.6,0.15
91,0.81,0.08,0.67
92,0.26,0.15,0.01
93,6.32,7.62,0.73
94,24.76,20.81,1.86
95,25.32,12.03,4.32
96,14.94,12.47,9.46
97,5.52,13.67,5.24
98,0.95,1.97,0.91
99,8.01,3.82,2.31
100,26.37,15.06,3.94
101,27.52,21.76,5.26
102,1.71,1.63,0.99
103,0.31,0.36,0.16
104,18.01,24.13,4.22
105,34.63,35.05,5.1
106,33.93,33.06,7.65
107,26.61,38.32,11.69
108,20.62,23.73,7.74
