id,country,region,county,district
867,0,1,147,200
868,0,1,147,315
869,0,1,147,315
870,0,1,147,350
871,-1,-1,-1,-1
872,3,8,128,276
873,3,8,128,276
874,3,8,112,239
875,3,8,112,239
876,3,8,112,239
877,3,8,112,239
878,0,9,126,274
879,0,9,126,274
880,0,9,126,274
881,0,9,126,274
882,0,9,126,274
883,0,9,126,274
884,0,9,143,299
885,0,9,52,103
886,0,9,8,23
887,0,9,8,23
888,0,9,161,225
889,0,9,161,92
890,0,9,161,257
891,0,0,82,150
892,0,0,82,150
893,0,0,103,99
894,0,0,103,175
895,0,0,103,116
896,0,0,103,116
897,0,1,22,167
898,0,1,22,167
899,0,1,22,167
900,0,1,22,131
901,0,1,22,108
902,0,1,22,108
903,0,1,147,133
904,0,1,95,35
905,0,1,95,35
906,0,1,95,35
907,0,1,95,294
908,0,1,95,294
909,0,1,147,350
910,0,1,147,350
911,0,1,147,350
912,-1,-1,-1,-1
913,3,8,128,276
914,3,8,128,276
915,3,8,112,239
916,3,8,112,239
917,3,8,112,239
918,3,8,112,239
919,3,8,112,239
920,0,9,126,274
921,0,9,126,274
922,0,9,126,274
923,0,9,126,274
924,0,9,126,274
925,0,9,143,299
926,0,9,39,82
927,0,9,121,264
928,0,9,8,23
929,0,9,161,225
930,0,9,161,225
931,0,0,82,164
932,0,0,82,24
933,0,0,82,150
934,0,0,82,150
935,0,0,82,150
936,0,0,103,116
937,0,0,103,116
938,0,1,22,167
939,0,1,22,167
940,0,1,22,131
941,0,1,22,131
942,0,1,95,176
943,0,1,95,176
944,0,1,95,176
945,0,1,95,35
946,0,1,95,35
947,0,1,95,35
948,0,1,95,294
949,0,1,95,294
950,0,1,95,294
951,0,1,95,294
952,0,1,147,350
953,3,8,68,145
954,3,8,68,145
955,3,8,68,145
956,3,8,112,239
957,3,8,112,239
958,3,8,112,239
959,3,8,112,239
960,3,8,112,239
961,0,9,126,274
962,0,9,126,274
963,0,9,126,274
964,0,9,126,274
965,0,9,126,274
966,0,9,143,299
967,0,9,143,299
968,0,9,159,344
969,0,9,143,185
970,0,9,143,225
971,0,0,82,164
972,0,0,82,164
973,0,0,82,24
974,0,0,82,74
975,0,0,82,150
976,0,0,119,261
977,0,0,119,261
978,0,0,34,76
979,0,1,34,76
980,0,1,34,76
981,0,1,22,131
982,0,1,22,131
983,0,1,95,176
984,0,1,95,176
985,0,1,95,35
986,0,1,95,35
987,0,1,95,35
988,0,1,95,294
989,0,1,95,294
990,0,1,95,294
991,0,1,95,294
992,0,1,95,39
993,0,1,95,142
994,1,-1,-1,-1
995,-1,-1,-1,-1
996,3,8,68,145
997,3,8,68,145
998,3,8,68,145
999,1,-1,-1,-1
1000,1,-1,-1,-1
1001,3,8,112,239
1002,1,-1,-1,-1
1003,0,9,126,274
1004,0,9,126,274
1005,0,9,126,274
1006,0,9,152,326
1007,0,9,152,326
1008,0,9,143,299
1009,0,9,143,299
1010,0,9,143,51
1011,0,9,143,185
1012,0,0,48,287
1013,0,0,82,226
1014,0,0,82,226
1015,0,0,82,58
1016,0,0,82,58
1017,0,0,82,195
1018,0,0,119,261
1019,0,0,119,261
1020,0,0,83,291
1021,0,0,83,291
1022,0,0,83,290
1023,0,0,83,290
1024,0,1,22,131
1025,0,1,95,176
1026,0,1,95,176
1027,0,1,95,176
1028,0,1,95,35
1029,0,1,95,35
1030,0,1,95,35
1031,0,1,95,39
1032,0,1,95,39
1033,0,1,95,39
1034,0,1,95,142
1035,0,1,95,142
1036,1,-1,-1,-1
1037,1,-1,-1,-1
1038,1,-1,-1,-1
1039,1,-1,-1,-1
1040,1,-1,-1,-1
1041,3,8,68,145
1042,3,8,68,145
1043,3,8,68,145
1044,3,8,68,145
1045,1,-1,-1,-1
1046,1,-1,-1,-1
1047,1,-1,-1,-1
1048,1,-1,-1,-1
1049,1,-1,-1,-1
1050,0,9,126,274
1051,0,9,126,274
1052,0,9,126,274
1053,0,9,143,307
1054,0,9,143,307
1055,0,9,143,307
1056,0,9,143,307
1057,0,9,143,119
1058,0,9,143,119
1059,0,0,48,287
1060,0,0,82,226
1061,0,0,105,259
1062,0,0,82,259
1063,0,0,82,195
1064,0,0,82,195
1065,0,0,83,291
1066,0,0,83,291
1067,0,0,83,291
1068,0,0,83,290
1069,0,0,83,290
1070,0,0,83,290
1071,0,1,95,176
1072,0,1,95,176
1073,0,1,95,176
1074,0,1,95,176
1075,0,1,95,35
1076,0,1,95,35
1077,0,1,95,39
1078,0,1,95,39
1079,0,1,95,222
1080,0,1,95,222
1081,1,-1,-1,-1
1082,1,-1,-1,-1
1083,1,-1,-1,-1
1084,1,-1,-1,-1
1085,1,-1,-1,-1
1086,1,-1,-1,-1
1087,3,8,68,145
1088,3,8,68,145
1089,1,-1,-1,-1
1090,1,-1,-1,-1
1091,1,-1,-1,-1
1092,1,-1,-1,-1
1093,1,-1,-1,-1
1094,1,-1,-1,-1
1095,0,9,126,274
1096,0,9,126,274
1097,0,9,126,274
1098,0,9,143,211
1099,0,9,143,307
1100,0,9,143,307
1101,0,9,143,119
1102,0,0,48,100
1103,0,0,48,287
1104,0,0,29,71
1105,0,0,48,127
1106,0,0,105,259
1107,0,0,105,259
1108,0,0,105,259
1109,0,0,82,195
1110,0,0,83,291
1111,0,0,83,291
1112,0,0,83,291
1113,0,0,83,290
1114,0,0,83,30
1115,0,0,83,290
1116,0,1,95,176
1117,0,1,95,176
1118,0,1,95,176
1119,0,1,95,222
1120,0,1,95,222
1121,0,1,95,222
1122,0,1,95,222
1123,0,1,95,222
1124,1,-1,-1,-1
1125,1,-1,-1,-1
1126,1,-1,-1,-1
1127,1,-1,-1,-1
1128,1,-1,-1,-1
1129,1,-1,-1,-1
1130,1,-1,-1,-1
1131,3,8,68,145
1132,1,-1,-1,-1
1133,1,-1,-1,-1
1134,1,-1,-1,-1
1135,1,-1,-1,-1
1136,1,-1,-1,-1
1137,1,-1,-1,-1
1138,1,-1,-1,-1
1139,1,-1,-1,-1
1140,1,-1,-1,-1
1141,0,4,26,62
1142,0,9,143,211
1143,0,9,143,211
1144,0,9,143,308
1145,0,9,143,308
1146,0,9,143,119
1147,0,0,48,100
1148,0,0,48,5
1149,0,0,48,5
1150,0,0,105,75
1151,0,0,105,137
1152,0,0,105,259
1153,0,0,83,291
1154,0,0,83,291
1155,0,0,83,219
1156,0,0,83,219
1157,0,0,83,30
1158,0,0,83,30
1159,0,0,83,30
1160,0,1,95,176
1161,0,1,95,176
1162,0,1,95,176
1163,0,1,95,222
1164,0,1,95,222
1165,0,1,95,222
1166,0,1,95,222
1167,1,-1,-1,-1
1168,1,-1,-1,-1
1169,1,-1,-1,-1
1170,1,-1,-1,-1
1171,1,-1,-1,-1
1172,1,-1,-1,-1
1173,1,-1,-1,-1
1174,1,-1,-1,-1
1175,1,-1,-1,-1
1176,1,-1,-1,-1
1177,1,-1,-1,-1
1178,1,-1,-1,-1
1179,1,-1,-1,-1
1180,1,-1,-1,-1
1181,1,-1,-1,-1
1182,1,-1,-1,-1
1183,1,-1,-1,-1
1184,1,-1,-1,-1
1185,0,4,26,62
1186,0,4,26,62
1187,0,9,143,211
1188,0,9,143,308
1189,0,9,143,308
1190,0,9,143,308
1191,0,0,48,100
1192,0,0,48,5
1193,0,0,48,5
1194,0,0,105,9
1195,0,0,105,209
1196,0,0,105,209
1197,0,0,105,209
1198,0,0,83,219
1199,0,0,83,219
1200,0,0,83,219
1201,0,0,83,114
1202,0,0,83,114
1203,0,0,83,114
1204,0,0,83,114
1205,1,-1,-1,-1
1206,1,-1,-1,-1
1207,1,-1,-1,-1
1208,1,-1,-1,-1
1209,1,-1,-1,-1
1210,1,-1,-1,-1
1211,1,-1,-1,-1
1212,1,-1,-1,-1
1213,1,-1,-1,-1
1214,1,-1,-1,-1
1215,1,-1,-1,-1
1216,1,-1,-1,-1
1217,1,-1,-1,-1
1218,1,-1,-1,-1
1219,1,-1,-1,-1
1220,1,-1,-1,-1
1221,0,4,27,63
1222,0,4,-1,-1
1223,0,4,26,62
1224,0,4,26,62
1225,0,4,26,62
1226,0,9,143,308
1227,0,0,48,100
1228,0,0,48,100
1229,0,0,48,216
1230,0,0,48,216
1231,0,0,105,193
1232,0,0,105,209
1233,0,0,105,209
1234,0,0,105,209
1235,0,0,83,219
1236,0,0,83,219
1237,0,0,83,219
1238,0,0,83,114
1239,0,0,83,114
1240,0,0,83,114
1241,0,0,83,114
1242,1,-1,-1,-1
1243,1,-1,-1,-1
1244,1,-1,-1,-1
1245,1,-1,-1,-1
1246,1,-1,-1,-1
1247,1,-1,-1,-1
1248,1,-1,-1,-1
1249,1,-1,-1,-1
1250,1,-1,-1,-1
1251,1,-1,-1,-1
1252,1,-1,-1,-1
1253,1,-1,-1,-1
1254,1,-1,-1,-1
1255,1,-1,-1,-1
1256,1,-1,-1,-1
1257,1,-1,-1,-1
1258,0,4,27,63
1259,0,4,26,62
1260,0,4,26,62
1261,0,4,26,62
1262,0,0,48,161
1263,0,0,48,100
1264,0,0,48,100
1265,0,0,48,216
1266,0,0,48,64
1267,0,0,48,28
1268,0,0,105,19
1269,0,0,105,19
1270,0,0,105,19
1271,0,0,83,360
1272,0,0,83,360
1273,0,0,83,360
1274,0,0,83,114
1275,0,0,83,114
1276,0,0,83,114
1277,0,0,83,114
1278,1,-1,-1,-1
1279,1,-1,-1,-1
1280,1,-1,-1,-1
1281,1,-1,-1,-1
1282,1,-1,-1,-1
1283,1,-1,-1,-1
1284,1,-1,-1,-1
1285,1,-1,-1,-1
1286,1,-1,-1,-1
1287,1,-1,-1,-1
1288,1,-1,-1,-1
1289,1,-1,-1,-1
1290,1,-1,-1,-1
1291,1,-1,-1,-1
1292,0,4,84,187
1293,0,4,69,147
1294,0,4,160,347
1295,0,4,26,62
1296,0,4,26,62
1297,0,4,26,62
1298,0,0,48,161
1299,0,0,48,161
1300,0,0,48,271
1301,0,10,124,271
1302,0,10,118,256
1303,0,10,118,256
1304,0,0,105,19
1305,0,0,105,19
1306,0,0,83,360
1307,0,0,83,360
1308,0,0,83,360
1309,0,0,83,360
1310,0,0,83,114
1311,0,0,83,114
1312,0,0,83,114
1313,0,0,83,114
1314,1,-1,-1,-1
1315,1,-1,-1,-1
1316,1,-1,-1,-1
1317,1,-1,-1,-1
1318,1,-1,-1,-1
1319,1,-1,-1,-1
