OBJECTID,id,x,y
738,738,0.699642774734134,52.071999350773702
739,739,0.845379713188467,52.068568764430601
740,740,0.991086753554375,52.064958190298398
741,741,1.136762376471480,52.061167715768200
742,742,1.282405064650060,52.057197432548797
747,747,-4.412934958782510,52.168156113030697
748,748,-4.266824430396280,52.171055562326003
749,749,-4.120689933819880,52.173774138065497
750,750,-3.974533007918170,52.176311774124898
751,751,-3.828355193046840,52.178668408763301
752,752,-3.682158030950650,52.180843984628602
753,753,-3.535943064661510,52.182838448762404
754,754,-3.389711838396320,52.184651752603799
755,755,-3.243465897454550,52.186283851993799
756,756,-3.097206788115760,52.187734707179303
757,757,-2.950936057536820,52.189004282815397
758,758,-2.804655253649070,52.190092547969300
759,759,-2.658365925055340,52.190999476122300
760,760,-2.512069620926780,52.191725045172198
761,761,-2.365767890899720,52.192269237434999
762,762,-2.219462284972350,52.192632039646497
763,763,-2.073154353401380,52.192813442963200
764,764,-1.926845646598620,52.192813442963200
765,765,-1.780537715027650,52.192632039646497
766,766,-1.634232109100280,52.192269237434999
767,767,-1.487930379073220,52.191725045172198
768,768,-1.341634074944660,52.190999476122300
769,769,-1.195344746350930,52.190092547969300
770,770,-1.049063942463180,52.189004282815397
771,771,-0.902793211884242,52.187734707179303
772,772,-0.756534102545451,52.186283851993799
773,773,-0.610288161603683,52.184651752603799
774,774,-0.464056935338485,52.182838448762404
775,775,-0.317841969049347,52.180843984628602
776,776,-0.171644806953157,52.178668408763301
777,777,-0.025466992081826,52.176311774124898
778,778,0.120689933819877,52.173774138065497
779,779,0.266824430396277,52.171055562326003
780,780,0.412934958782510,52.168156113030697
781,781,0.559019981705987,52.165075860682400
782,782,0.705077963587582,52.161814880155802
783,783,0.851107370642538,52.158373250692101
784,784,0.997106670981069,52.154751055891900
785,785,1.143074334708640,52.150948383708403
786,786,1.289008834025880,52.146965326440402
787,787,1.434908643328200,52.142801980724002
788,788,1.580772239304960,52.138458447525402
789,789,-4.271405035793940,52.260899095845701
790,790,-4.124975803019550,52.263626434523097
791,791,-3.978523983798350,52.266172251256201
792,792,-3.832051129244600,52.268536483905002
793,793,-3.685558791878180,52.270719074746800
794,794,-3.539048525521450,52.272719970480502
795,795,-3.392521885195870,52.274539122231502
796,796,-3.245980427018400,52.276176485555197
797,797,-3.099425708097730,52.277632020440898
798,798,-2.952859286430340,52.278905691315501
799,799,-2.806282720796440,52.279997467045703
800,800,-2.659697570655690,52.280907320941402
801,801,-2.513105396042880,52.281635230757097
802,802,-2.366507757463530,52.282181178694401
803,803,-2.219906215789320,52.282545151403298
804,804,-2.073302332153540,52.282727139983002
805,805,-1.926697667846460,52.282727139983002
806,806,-1.780093784210680,52.282545151403298
807,807,-1.633492242536470,52.282181178694401
808,808,-1.486894603957120,52.281635230757097
809,809,-1.340302429344310,52.280907320941402
810,810,-1.193717279203560,52.279997467045703
811,811,-1.047140713569660,52.278905691315501
812,812,-0.900574291902275,52.277632020440898
813,813,-0.754019572981604,52.276176485555197
814,814,-0.607478114804131,52.274539122231502
815,815,-0.460951474478550,52.272719970480502
816,816,-0.314441208121822,52.270719074746800
817,817,-0.167948870755401,52.268536483905002
818,818,-0.021476016201649,52.266172251256201
819,819,0.124975803019547,52.263626434523097
820,820,0.271405035793935,52.260899095845701
821,821,0.417810132515820,52.257990301775401
822,822,0.564189545190725,52.254900123270303
823,823,0.710541727537783,52.251628635688697
824,824,0.856865135091834,52.248175918782998
825,825,1.003158225305200,52.244542056693298
826,826,1.149419457649180,52.240727137940098
827,827,1.295647293715090,52.236731255417197
828,828,1.441840197315080,52.232554506383501
829,829,1.587996634582490,52.228196992455402
830,830,-4.129284258895620,52.353477110660201
831,831,-3.982535995227770,52.356031141061401
832,832,-3.835766548458160,52.358403002373301
833,833,-3.688977481985020,52.360592636499000
834,834,-3.542170360524580,52.362599989792201
835,835,-3.395346750006510,52.364425013061201
836,836,-3.248508217469050,52.366067661573297
837,837,-3.101656330954030,52.367527895058402
838,838,-2.954792659401700,52.368805677712402
839,839,-2.807918772545350,52.369900978200398
840,840,-2.661036240805900,52.370813769658803
841,841,-2.514146635186260,52.371544029698100
842,842,-2.367251527165690,52.372091740404102
843,843,-2.220352488594000,52.372456888340302
844,844,-2.073451091585730,52.372639464548101
845,845,-1.926548908414270,52.372639464548101
846,846,-1.779647511406000,52.372456888340302
847,847,-1.632748472834310,52.372091740404102
848,848,-1.485853364813740,52.371544029698100
849,849,-1.338963759194100,52.370813769658803
850,850,-1.192081227454650,52.369900978200398
851,851,-1.045207340598300,52.368805677712402
852,852,-0.898343669045967,52.367527895058402
853,853,-0.751491782530951,52.366067661573297
854,854,-0.604653249993489,52.364425013061201
855,855,-0.457829639475415,52.362599989792201
856,856,-0.311022518014979,52.360592636499000
857,857,-0.164233451541837,52.358403002373301
858,858,-0.017464004772232,52.356031141061401
859,859,0.129284258895619,52.353477110660201
860,860,0.276009777485910,52.350740973712000
861,861,0.422710990549394,52.347822797199498
862,862,0.569386339267260,52.344722652540000
863,863,0.716034266554739,52.341440615579501
864,864,0.862653217164408,52.337976766586699
865,865,1.009241637789180,52.334331190245599
866,866,1.155797977164960,52.330503975649201
867,867,1.302320686172950,52.326495216291299
868,868,1.448808217941570,52.322305010059502
869,869,1.595259027948040,52.317933459226097
872,872,-3.986569189978380,52.445888443113901
873,873,-3.839501587580960,52.448267963966501
874,874,-3.692414227270530,52.450464669891602
875,875,-3.545308684761860,52.452478506894202
876,876,-3.398186536997700,52.454309425462903
877,877,-3.251049362042620,52.455957380574297
878,878,-3.103898738976840,52.457422331696598
879,879,-2.956736247789720,52.458704242792798
880,880,-2.809563469273200,52.459803082324100
881,881,-2.662381984915050,52.460718823252400
882,882,-2.515193376792050,52.461451443042300
883,883,-2.367999227463000,52.462000923663403
884,884,-2.220801119861720,52.462367251591502
885,885,-2.073600637189920,52.462550417809801
886,886,-1.926399362810080,52.462550417809801
887,887,-1.779198880138280,52.462367251591502
888,888,-1.632000772537000,52.462000923663403
889,889,-1.484806623207950,52.461451443042300
890,890,-1.337618015084950,52.460718823252400
891,891,-1.190436530726800,52.459803082324100
892,892,-1.043263752210280,52.458704242792798
893,893,-0.896101261023156,52.457422331696598
894,894,-0.748950637957375,52.455957380574297
895,895,-0.601813463002303,52.454309425462903
896,896,-0.454691315238137,52.452478506894202
897,897,-0.307585772729474,52.450464669891602
898,898,-0.160498412419040,52.448267963966501
899,899,-0.013430810021625,52.445888443113901
900,900,0.133615460081787,52.443326165807903
901,901,0.280638824949639,52.440581194997200
902,902,0.427637713185191,52.437653598098997
903,903,0.574610555041634,52.434543446994397
904,904,0.721555782526930,52.431250818021503
905,905,0.868471829508334,52.427775791969303
906,906,1.015357131816610,52.424118454071198
907,907,1.162210127349910,52.420278893997299
908,908,1.309029256177250,52.416257205847501
909,909,1.455812960641720,52.412053488142902
910,910,1.602559685463140,52.407667843817997
911,911,1.749267877840450,52.403100380212003
913,913,-3.990623717245220,52.535744156985501
914,914,-3.843256384825060,52.538131368483498
915,915,-3.695869154948030,52.540335174933098
916,916,-3.548463614433340,52.542355521987403
917,917,-3.401041351342940,52.544192359812598
918,918,-3.253603954874060,52.545845643091901
919,919,-3.106153015251760,52.547315331029303
920,920,-2.958690123621180,52.548601387353003
921,921,-2.811216871939660,52.549703780318502
922,922,-2.663734852868760,52.550622482711297
923,923,-2.516245659666080,52.551357471849300
924,924,-2.368750886077090,52.551908729584397
925,925,-2.221252126226720,52.552276242304103
926,926,-2.073750974511080,52.552460000933003
927,927,-1.926249025488920,52.552460000933003
928,928,-1.778747873773280,52.552276242304103
929,929,-1.631249113922910,52.551908729584397
930,930,-1.483754340333920,52.551357471849300
931,931,-1.336265147131240,52.550622482711297
932,932,-1.188783128060340,52.549703780318502
933,933,-1.041309876378820,52.548601387353003
934,934,-0.893846984748241,52.547315331029303
935,935,-0.746396045125943,52.545845643091901
936,936,-0.598958648657064,52.544192359812598
937,937,-0.451536385566656,52.542355521987403
938,938,-0.304130845051974,52.540335174933098
939,939,-0.156743615174936,52.538131368483498
940,940,-0.009376282754784,52.535744156985501
941,941,0.137969566739042,52.533173599294003
942,942,0.285292349293795,52.530419758767103
943,943,0.432590482460070,52.527482703261200
944,944,0.579862385458165,52.524362505124898
945,945,0.727106479284174,52.521059241192702
946,946,0.874321186815752,52.517572992779101
947,947,1.021504932917570,52.513903845671301
948,948,1.168656144546410,52.510051890122099
949,949,1.315773250855920,52.506017220842402
950,950,1.462854683300950,52.501799936992903
951,951,1.609898875741530,52.497400142176097
952,952,1.756904264546380,52.492817944427202
953,953,-4.142346740573920,52.623019410441600
954,954,-3.994699727663440,52.625598282246401
955,955,-3.847031079736980,52.627993215723698
956,956,-3.699342393459360,52.630204151634501
957,957,-3.551635266861470,52.632231035277101
958,958,-3.403911299231810,52.634073816492297
959,959,-3.256172091007870,52.635732449667202
960,960,-3.108419243667320,52.637206893739197
961,961,-2.960654359618980,52.638497112199502
962,962,-2.812879042093680,52.639603073096197
963,963,-2.665094895034900,52.640524749036899
964,964,-2.517303522989400,52.641262117191197
965,965,-2.369506530997630,52.641815159292300
966,966,-2.221705524484110,52.642183861638898
967,967,-2.073902109147780,52.642368215095900
968,968,-1.926097890852220,52.642368215095900
969,969,-1.778294475515890,52.642183861638898
970,970,-1.630493469002370,52.641815159292300
971,971,-1.482696477010600,52.641262117191197
972,972,-1.334905104965100,52.640524749036899
973,973,-1.187120957906320,52.639603073096197
974,974,-1.039345640381020,52.638497112199502
975,975,-0.891580756332683,52.637206893739197
976,976,-0.743827908992131,52.635732449667202
977,977,-0.596088700768191,52.634073816492297
978,978,-0.448364733138528,52.632231035277101
979,979,-0.300657606540639,52.630204151634501
980,980,-0.152968920263023,52.627993215723698
981,981,-0.005300272336556,52.625598282246401
982,982,0.142346740573923,52.623019410441600
983,983,0.289970523277782,52.620256664081197
984,984,0.437569482166519,52.617310111464100
985,985,0.585142025321397,52.614179825410702
986,986,0.732686562620800,52.610865883256601
987,987,0.880201505847265,52.607368366846302
988,988,1.027685268794180,52.603687362525903
989,989,1.175136267372160,52.599822961135999
990,990,1.322552919715000,52.595775258004203
991,991,1.469933646285290,52.591544352936403
992,992,1.617276869979570,52.587130350208902
996,996,-3.998797373325600,52.715450818464497
997,997,-3.850825813213630,52.717853505486502
998,998,-3.702834072489630,52.720071600009099
999,999,-3.554823760504550,52.722105046972800
1000,1000,-3.406796487882170,52.723953795889699
1001,1001,-3.258753866409090,52.725617800848397
1002,1002,-3.110697508924650,52.727097020517199
1003,1003,-2.962629029210580,52.728391418148398
1004,1004,-2.814550041880520,52.729500961580499
1005,1005,-2.666462162269420,52.730425623241800
1006,1006,-2.518367006322710,52.731165380152099
1007,1007,-2.370266190485540,52.731720213925101
1008,1008,-2.222161331591740,52.732090110769398
1009,1009,-2.074054046752870,52.732275061490299
1010,1010,-1.925945953247130,52.732275061490299
1011,1011,-1.777838668408260,52.732090110769398
1012,1012,-1.629733809514460,52.731720213925101
1013,1013,-1.481632993677290,52.731165380152099
1014,1014,-1.333537837730580,52.730425623241800
1015,1015,-1.185449958119480,52.729500961580499
1016,1016,-1.037370970789420,52.728391418148398
1017,1017,-0.889302491075355,52.727097020517199
1018,1018,-0.741246133590914,52.725617800848397
1019,1019,-0.593203512117834,52.723953795889699
1020,1020,-0.445176239495448,52.722105046972800
1021,1021,-0.297165927510373,52.720071600009099
1022,1022,-0.149174186786369,52.717853505486502
1023,1023,-0.001202626674404,52.715450818464497
1024,1024,0.146747144857054,52.712863598570003
1025,1025,0.294673521331518,52.710091909992002
1026,1026,0.442574897873685,52.707135821476001
1027,1027,0.590449671318375,52.703995406318697
1028,1028,0.738296240319160,52.700670742361098
1029,1029,0.886113005456681,52.697161911982498
1030,1030,1.033898369346630,52.693469002093003
1031,1031,1.181650736747350,52.689592104126298
1032,1032,1.329368514667110,52.685531314031998
1033,1033,1.477050112470950,52.681286732267402
1034,1034,1.624693941987080,52.676858463788598
1037,1037,-4.743935722173480,52.790473816638404
1038,1038,-4.595785522041240,52.793809246302999
1041,1041,-4.151170944441930,52.802706162993701
1042,1042,-4.002916807799100,52.805301765205897
1043,1043,-3.854640727518630,52.807712237571401
1044,1044,-3.706344322982120,52.809937520072303
1045,1045,-3.558029214970410,52.811977557287499
1046,1046,-3.409697025552500,52.813832298398097
1047,1047,-3.261349377974320,52.815501697191003
1048,1048,-3.112987896547230,52.816985712063300
1049,1049,-2.964614206536410,52.818284306025703
1050,1050,-2.816229934049000,52.819397446705800
1051,1051,-2.667836705922170,52.820325106350502
1052,1052,-2.519436149610980,52.821067261828901
1053,1053,-2.371029893076250,52.821623894633497
1054,1054,-2.222619564672190,52.821994990882601
1055,1055,-2.074206793034090,52.822180541321103
1056,1056,-1.925793206965910,52.822180541321103
1057,1057,-1.777380435327810,52.821994990882601
1058,1058,-1.628970106923750,52.821623894633497
1059,1059,-1.480563850389020,52.821067261828901
1060,1060,-1.332163294077830,52.820325106350502
1061,1061,-1.183770065951000,52.819397446705800
1062,1062,-1.035385793463590,52.818284306025703
1063,1063,-0.887012103452768,52.816985712063300
1064,1064,-0.738650622025680,52.815501697191003
1065,1065,-0.590302974447496,52.813832298398097
1066,1066,-0.441970785029588,52.811977557287499
1067,1067,-0.293655677017878,52.809937520072303
1068,1068,-0.145359272481371,52.807712237571401
1069,1069,0.002916807799104,52.805301765205897
1070,1070,0.151170944441932,52.802706162993701
1071,1071,0.299401519575496,52.799925495544798
1072,1072,0.447606916948707,52.796959832055499
1073,1073,0.595785522041242,52.793809246302999
1074,1074,0.743935722173481,52.790473816638404
1075,1075,0.892055906616119,52.786953625980402
1076,1076,1.040144466699440,52.783248761808302
1077,1077,1.188199795922210,52.779359316154199
1078,1078,1.336220290060220,52.775285385595602
1079,1079,1.484204347274400,52.771027071246600
1080,1080,1.632150368218510,52.766584478749500
1083,1083,-4.601149778010160,52.883621343804897
1084,1084,-4.452665728578350,52.886782141951301
1085,1085,-4.304154695841140,52.889757419777602
1086,1086,-4.155618305783990,52.892547103022302
1087,1087,-4.007058186144070,52.895151122033901
1088,1088,-3.858475966298710,52.897569411777802
1089,1089,-3.709873277153510,52.899801911841202
1090,1090,-3.561251751030260,52.901848566438503
1091,1091,-3.412613021554510,52.903709324416397
1092,1092,-3.263958723543000,52.905384139257599
1093,1093,-3.115290492890850,52.906872969085398
1094,1094,-2.966609966458530,52.908175776667100
1095,1095,-2.817918781958700,52.909292529416902
1096,1096,-2.669218577842900,52.910223199399098
1097,1097,-2.520510993188080,52.910967763330198
1098,1098,-2.371797667583040,52.911526202581200
1099,1099,-2.223080241014770,52.911898503178698
1100,1100,-2.074360353754770,52.912084655806602
1101,1101,-1.925639646245230,52.912084655806602
1102,1102,-1.776919758985230,52.911898503178698
1103,1103,-1.628202332416960,52.911526202581200
1104,1104,-1.479489006811920,52.910967763330198
1105,1105,-1.330781422157100,52.910223199399098
1106,1106,-1.182081218041300,52.909292529416902
1107,1107,-1.033390033541470,52.908175776667100
1108,1108,-0.884709507109147,52.906872969085398
1109,1109,-0.736041276456996,52.905384139257599
1110,1110,-0.587386978445490,52.903709324416397
1111,1111,-0.438748248969739,52.901848566438503
1112,1112,-0.290126722846487,52.899801911841202
1113,1113,-0.141524033701293,52.897569411777802
1114,1114,0.007058186144070,52.895151122033901
1115,1115,0.155618305783989,52.892547103022302
1116,1116,0.452665728578353,52.886782141951301
1117,1117,0.601149778010157,52.883621343804897
1118,1118,0.749605220014059,52.880275104204500
1119,1119,0.898030432441467,52.876743506613302
1120,1120,1.046423795228270,52.873026639084699
1121,1121,1.194783690505040,52.869124594254899
1122,1122,1.343108502706880,52.865037469334602
1128,1128,-4.457751523790980,52.976602749901197
1129,1129,-4.308933229691470,52.979587681721000
1130,1130,-4.160089396959940,52.982386417960498
1131,1131,-4.011221664931290,52.984998888509601
1132,1132,-3.862331674600460,52.987425027904699
1133,1133,-3.713421068509230,52.989664775334802
1134,1134,-3.564491490632760,52.991718074646499
1135,1135,-3.415544586265800,52.993584874348898
1136,1136,-3.266582001908800,52.995265127617898
1137,1137,-3.117605385153640,52.996758792300398
1138,1138,-2.968616384569330,52.998065830917902
1139,1139,-2.819616649587430,52.999186210669500
1140,1140,-2.670607830387330,53.000119903435099
1141,1141,-2.521591577781470,53.000866885777597
1142,1142,-2.372569543100350,53.001427138944599
1143,1143,-2.223543378077530,53.001800648870798
1144,1144,-2.074514734734490,53.001987406178500
1145,1145,-1.925485265265510,53.001987406178500
1146,1146,-1.776456621922470,53.001800648870798
1147,1147,-1.627430456899650,53.001427138944599
1148,1148,-1.478408422218530,53.000866885777597
1149,1149,-1.329392169612670,53.000119903435099
1150,1150,-1.180383350412570,52.999186210669500
1151,1151,-1.031383615430670,52.998065830917902
1152,1152,-0.882394614846361,52.996758792300398
1153,1153,-0.733417998091205,52.995265127617898
1154,1154,-0.584455413734199,52.993584874348898
1155,1155,-0.435508509367244,52.991718074646499
1156,1156,-0.286578931490768,52.989664775334802
1157,1157,-0.137668325399542,52.987425027904699
1158,1158,0.011221664931290,52.984998888509601
1161,1161,0.606542641696546,52.973431697252202
1162,1162,0.755304947731804,52.970074603159098
1163,1163,0.904036808218218,52.966531551634802
1164,1164,1.052736591586990,52.962802631312101
1165,1165,1.201402668490590,52.958887935436401
1173,1173,-4.313737302442010,53.069416280397299
1174,1174,-4.164584387687400,53.072224107107900
1175,1175,-4.015407402260550,53.074845064191003
1176,1176,-3.866207998887270,53.077279085750703
1177,1177,-3.716987831859080,53.079526110573902
1178,1178,-3.567748556918270,53.081586082135999
1179,1179,-3.418491831142840,53.083458948605397
1180,1180,-3.269219312831140,53.085144662848499
1181,1181,-3.119932661386290,53.086643182433100
1182,1182,-2.970633537200400,53.087954469632898
1183,1183,-2.821323601538660,53.089078491429902
1184,1184,-2.672004516423220,53.090015219517802
1185,1185,-2.522677944516990,53.090764630304299
1186,1186,-2.373345549007260,53.091326704913001
1187,1187,-2.224008993489270,53.091701429185399
1188,1188,-2.074669941849740,53.091888793681697
1189,1189,-1.925330058150260,53.091888793681697
1190,1190,-1.775991006510730,53.091701429185399
1191,1191,-1.626654450992740,53.091326704913001
1192,1192,-1.477322055483010,53.090764630304299
1193,1193,-1.327995483576780,53.090015219517802
1194,1194,-1.178676398461340,53.089078491429902
1195,1195,-1.029366462799600,53.087954469632898
1196,1196,-0.880067338613711,53.086643182433100
1197,1197,-0.730780687168856,53.085144662848499
1198,1198,-0.581508168857158,53.083458948605397
1199,1199,-0.432251443081732,53.081586082135999
1200,1200,-0.283012168140921,53.079526110573902
1201,1201,-0.133792001112726,53.077279085750703
1202,1202,0.015407402260548,53.074845064191003
1209,1209,-4.468004838420470,53.156238854862401
1210,1210,-4.318567097182110,53.159243214820997
1211,1211,-4.169103449344810,53.162060169758298
1212,1212,-4.019615557779170,53.164689648633399
1213,1213,-3.870105087056550,53.167131585113701
1214,1214,-3.720573703333070,53.169385917580598
1215,1215,-3.571023074233360,53.171452589134603
1216,1216,-3.421454868734060,53.173331547600696
1217,1217,-3.271870757047030,53.175022745532601
1218,1218,-3.122272410502430,53.176526140216900
1219,1219,-2.972661501431490,53.177841693676598
1220,1220,-2.823039703049180,53.178969372674899
1221,1221,-2.673408689336660,53.179909148717698
1222,1222,-2.523770134923710,53.180660998056098
1223,1223,-2.374125714970880,53.181224901688402
1224,1224,-2.224477105051690,53.181600845361999
1225,1225,-2.074825981034660,53.181788819574500
1226,1226,-1.925174018965340,53.181788819574500
1227,1227,-1.775522894948310,53.181600845361999
1228,1228,-1.625874285029120,53.181224901688402
1229,1229,-1.476229865076290,53.180660998056098
1230,1230,-1.326591310663340,53.179909148717698
1231,1231,-1.176960296950830,53.178969372674899
1232,1232,-1.027338498568510,53.177841693676598
1233,1233,-0.877727589497565,53.176526140216900
1234,1234,-0.728129242952968,53.175022745532601
1235,1235,-0.578545131265945,53.173331547600696
1236,1236,-0.428976925766639,53.171452589134603
1237,1237,-0.279426296666928,53.169385917580598
1238,1238,-0.129894912943446,53.167131585113701
1239,1239,0.019615557779173,53.164689648633399
1240,1240,0.169103449344810,53.162060169758298
1241,1241,0.318567097182114,53.159243214820997
1244,1244,-4.622894933541670,53.242852277336901
1245,1245,-4.473172749304070,53.246054349295100
1246,1246,-4.323422798796460,53.249068483998002
1247,1247,-4.173646754991600,53.251894605200000
1248,1248,-4.023846292700870,53.254532641388600
1249,1249,-3.874023088457160,53.256982525790697
1250,1250,-3.724178820397510,53.259244196378098
1251,1251,-3.574315168145480,53.261317595873500
1252,1252,-3.424433812693120,53.263202671754897
1253,1253,-3.274536436282880,53.264899376260601
1254,1254,-3.124624722289150,53.266407666393000
1255,1255,-2.974700355099690,53.267727503922899
1256,1256,-2.824765019996790,53.268858855392097
1257,1257,-2.674820403038360,53.269801692117099
1258,1258,-2.524868190938830,53.270555990190800
1259,1259,-2.374910070949940,53.271121730485397
1260,1260,-2.224947730741440,53.271498898653199
1261,1261,-2.074982858281700,53.271687485128602
1262,1262,-1.925017141718300,53.271687485128602
1263,1263,-1.775052269258560,53.271498898653199
1264,1264,-1.625089929050060,53.271121730485397
1265,1265,-1.475131809061170,53.270555990190800
1266,1266,-1.325179596961640,53.269801692117099
1267,1267,-1.175234980003210,53.268858855392097
1268,1268,-1.025299644900310,53.267727503922899
1269,1269,-0.875375277710847,53.266407666393000
1270,1270,-0.725463563717123,53.264899376260601
1271,1271,-0.575566187306883,53.263202671754897
1272,1272,-0.425684831854524,53.261317595873500
1273,1273,-0.275821179602486,53.259244196378098
1274,1274,-0.125976911542845,53.256982525790697
1275,1275,0.023846292700868,53.254532641388600
1276,1276,0.173646754991601,53.251894605200000
1277,1277,0.323422798796457,53.249068483998002
1280,1280,-4.628404292670520,53.332655638564802
1281,1281,-4.478368426750280,53.335868136624200
1282,1282,-4.328304593986970,53.338892086925298
1290,1290,-3.126989687417640,53.356287761711201
1292,1292,-2.826499618908150,53.358746940579401
1293,1293,-2.676239711970050,53.359692850809402
1294,1294,-2.525972154912680,53.360449607878699
1295,1295,-2.375698647198280,53.361017192531499
1296,1296,-2.225420888712260,53.361395590324598
1297,1297,-2.075140579642350,53.361584791628701
1298,1298,-1.924859420357650,53.361584791628701
1299,1299,-1.774579111287730,53.361395590324598
1300,1300,-1.624301352801720,53.361017192531499
1301,1301,-1.474027845087320,53.360449607878699
1302,1302,-1.323760288029950,53.359692850809402
1303,1303,-1.173500381091850,53.358746940579401
1304,1304,-1.023249823191400,53.357611901254998
1305,1305,-0.873010312582364,53.356287761711201
1306,1306,-0.722783546733377,53.354774555629000
1307,1307,-0.572571222207540,53.353072321493002
1308,1308,-0.422375034542161,53.351181102586999
1309,1309,-0.272196678128697,53.349100946991300
1310,1310,-0.122037846092902,53.346831907577602
1311,1311,0.028099769824809,53.344374042005199
1312,1312,0.178214479388729,53.341727412715201
1315,1315,-4.483592071336060,53.425680215531202
1316,1316,-4.333212671295030,53.428714022591201
1325,1325,-2.978811045937780,53.447494886565600
1326,1326,-2.828243566966710,53.448633629245300
1327,1327,-2.677666671111040,53.449582625899701
1328,1328,-2.527082069613770,53.450341852301698
1329,1329,-2.376491474268500,53.450911289066802
1330,1330,-2.225896597297210,53.451290921655200
1331,1331,-2.075299151227880,53.451480740373000
1332,1332,-1.924700848772120,53.451480740373000
1333,1333,-1.774103402702790,53.451290921655200
1334,1334,-1.623508525731500,53.450911289066802
1335,1335,-1.472917930386230,53.450341852301698
1336,1336,-1.322333328888960,53.449582625899701
1337,1337,-1.171756433033290,53.448633629245300
1338,1338,-1.021188954062220,53.447494886565600
1339,1339,-0.870632602545979,53.446166426928897
1340,1340,-0.720089088260004,53.444648284241403
1341,1341,-0.569560120063040,53.442940497244798
1342,1342,-0.419047405775418,53.441043109512300
1343,1343,-0.268552652057522,53.438956169445397
1344,1344,-0.118077564288457,53.436679730269198
1345,1345,0.032376153555043,53.434213850028002
1346,1346,0.182806799019453,53.431558591579801
1357,1357,-2.980883042652260,53.537376460756697
1358,1358,-2.829996932020790,53.538518922408500
1359,1359,-2.679101335984730,53.539471018504301
1360,1360,-2.528197978233940,53.540232724654402
1361,1361,-2.377288583015660,53.540804021344201
1362,1362,-2.226374875010790,53.541184893936702
1363,1363,-2.075458579210020,53.541375332672700
1364,1364,-1.924541420789980,53.541375332672700
1365,1365,-1.773625124989210,53.541184893936702
1366,1366,-1.622711416984340,53.540804021344201
1367,1367,-1.471802021766060,53.540232724654402
1368,1368,-1.320898664015260,53.539471018504301
1369,1369,-1.170003067979210,53.538518922408500
1370,1370,-1.019116957347740,53.537376460756697
1371,1371,-0.868242055129631,53.536043662811799
1372,1372,-0.717380083529050,53.534520562707499
1373,1373,-0.566532763822165,53.532807199445003
1374,1374,-0.415701816233916,53.530903616889603
1375,1375,-0.264888959814987,53.528809863767002
1376,1376,-0.114095912318985,53.526525993658801
1377,1377,0.036675609920144,53.524052064998003
1389,1389,-2.982966247912200,53.627256624739303
1390,1390,-2.831759782591760,53.628402821098298
1391,1391,-2.680543762665420,53.629358029750797
1392,1392,-2.529319924393570,53.630122226143001
1393,1393,-2.378090004600930,53.630695390629199
1394,1394,-2.226855740551220,53.631077508474000
1395,1395,-2.075618869821790,53.631268569852502
1396,1396,-1.924381130178210,53.631268569852502
1397,1397,-1.773144259448780,53.631077508474000
1398,1398,-1.621909995399070,53.630695390629199
1399,1399,-1.470680075606430,53.630122226143001
1400,1400,-1.319456237334580,53.629358029750797
1401,1401,-1.168240217408240,53.628402821098298
1402,1402,-1.017033752087800,53.627256624739303
1403,1403,-0.865838576944176,53.625919470133397
1404,1404,-0.714656426733707,53.624391391643499
1405,1405,-0.563489035273251,53.622672428532901
1406,1406,-0.412338135315445,53.620762624961799
1407,1407,-0.261205458424141,53.618662029983000
1420,1420,-2.985060743480720,53.717135379349202
1421,1421,-2.833532187880670,53.718285326269701
1422,1422,-2.681994007783630,53.719243660693401
1423,1423,-2.530447952145800,53.720010357901302
1424,1424,-2.378895770494680,53.720585398115198
1425,1425,-2.227339212802250,53.720968766500199
1426,1426,-2.075780029358010,53.721160453165602
1427,1427,-1.924219970641990,53.721160453165602
1428,1428,-1.772660787197750,53.720968766500199
1429,1429,-1.621104229505320,53.720585398115198
1430,1430,-1.469552047854200,53.720010357901302
1431,1431,-1.318005992216370,53.719243660693401
1432,1432,-1.166467812119330,53.718285326269701
1433,1433,-1.014939256519280,53.717135379349202
1434,1434,-0.863422073674369,53.715793849590099
1435,1435,-0.711918011018085,53.714260771587099
1437,1437,-0.408956231123366,53.710620133889798
1438,1438,-0.257502003491270,53.708512668036299
1439,1439,-0.106067875008513,53.706213841611998
1440,1440,0.045344412907893,53.703723713838102
1448,1448,-2.987166611942100,53.807012725698399
1449,1449,-2.835314217783630,53.808166439155002
1450,1450,-2.683452128538770,53.809127912665097
1451,1451,-2.531582105986300,53.809897121342601
1452,1452,-2.379705912483440,53.810474045275797
1453,1453,-2.227825310837370,53.810858669529303
1454,1454,-2.075942064176770,53.811050984145503
1455,1455,-1.924057935823230,53.811050984145503
1456,1456,-1.772174689162630,53.810858669529303
1457,1457,-1.620294087516560,53.810474045275797
1458,1458,-1.468417894013700,53.809897121342601
1459,1459,-1.316547871461230,53.809127912665097
1460,1460,-1.164685782216370,53.808166439155002
1461,1461,-1.012833388057900,53.807012725698399
1462,1462,-0.860992450057887,53.805666802153802
1463,1463,-0.709164728453466,53.804128703349598
1464,1464,-0.557351982518816,53.802398469080501
1465,1465,-0.405555970437298,53.800476144104103
1466,1466,-0.253778449173805,53.798361778137398
1467,1467,-0.102021174347326,53.796055425851399
1474,1474,-2.989283936699050,53.896888664626097
1475,1475,-2.837105942889540,53.898046160715197
1476,1476,-2.684918182697240,53.899010786728098
1477,1477,-2.532722430851890,53.899782517610298
