id,from,to,distance
2224426,1284,2271,622.82
2224427,1284,2272,692.02
2224428,1284,2273,692.02
2224429,1284,2274,685.58
2224430,1284,2275,661.44
2224431,1284,2276,646.96
2224432,1284,2277,648.57
2224433,1284,2278,635.69
2224434,1284,2279,627.64
2224435,1284,2280,617.99
2224436,1284,2281,616.38
2224437,1284,2282,626.03
2224438,1284,2283,627.64
2224439,1284,2284,690.41
2224440,1284,2285,674.32
2224441,1284,2286,671.1
2224442,1284,2287,661.44
2224443,1284,2288,663.05
2224444,1284,2289,658.22
2224445,1284,2290,643.74
2224446,1284,2291,635.69
2224447,1284,2292,630.86
2224448,1284,2293,640.52
2224449,1284,2294,677.53
2224450,1284,2295,700.06
2224451,1284,2296,672.71
2224452,1284,2297,669.49
2224453,1284,2298,661.44
2224454,1284,2299,650.17
2224455,1284,2300,646.96
2224456,1284,2301,658.22
2224457,1284,2302,656.61
2224458,1284,2303,658.22
2224459,1284,2304,690.41
2224460,1284,2305,-999
2224461,1284,2306,687.19
2224462,1284,2307,671.1
2224463,1284,2308,661.44
2224464,1284,2309,655
2224465,1284,2310,658.22
2224466,1284,2311,666.27
2224467,1284,2312,671.1
2224468,1284,2313,671.1
2224469,1284,2314,717.77
2224470,1284,2315,708.11
2224471,1284,2316,696.85
2224472,1284,2317,675.92
2224473,1284,2318,669.49
2224474,1284,2319,666.27
2224475,1284,2320,720.99
2224476,1284,2321,-999
2224477,1284,2322,688.8
2224478,1284,2323,685.58
2224479,1284,2324,698.46
2224480,1284,2325,729.03
2224481,1284,2326,714.55
2224482,1284,2327,714.55
2224483,1284,2328,685.58
2224484,1284,2329,687.19
2224485,1284,2330,680.75
2224486,1284,2331,687.19
2224487,1284,2332,703.28
2224488,1284,2333,695.24
2224489,1284,2334,722.6
2224490,1284,2335,712.94
2224491,1284,2336,704.89
2224492,1284,2337,711.33
2224493,1284,2338,714.55
2224494,1284,2339,700.06
2224495,1284,2340,701.67
2224496,1284,2341,695.24
2224497,1284,2342,719.38
2224498,1284,2343,690.41
2224499,1284,2344,698.46
2224500,1284,2345,722.6
2224501,1284,2346,717.77
2224502,1284,2347,741.91
2224503,1284,2348,735.47
2224504,1284,2349,722.6
2224505,1284,2350,727.42
2224506,1284,2351,714.55
2224507,1284,2352,722.6
2224508,1284,2353,729.03
2224509,1284,2354,712.94
2224510,1284,2355,717.77
2224511,1284,2356,754.78
2224512,1284,2357,741.91
2224513,1284,2358,754.78
2224514,1284,2359,746.74
2224515,1284,2360,729.03
2224516,1284,2361,735.47
2224517,1284,2362,737.08
2224518,1284,2363,-999
2224519,1284,2364,-999
2224520,1284,2365,717.77
2224521,1284,2366,716.16
2224522,1284,2367,722.6
2224523,1284,2368,730.64
2224524,1284,2369,732.25
2224525,1284,2370,748.34
2224526,1284,2371,740.3
2224527,1284,2372,741.91
2224528,1284,2373,749.95
2224529,1284,2374,756.39
2224530,1284,2375,759.61
2224531,1285,1286,13.52
2224532,1285,1287,28.97
2224533,1285,1288,43.77
2224534,1285,1289,53.27
2224535,1285,1290,107.83
2224536,1285,1291,120.86
2224537,1285,1292,134.7
2224538,1285,1293,145.16
2224539,1285,1294,158.2
