id,from,to,distance
2120401,1193,1622,471.54
2120402,1193,1623,458.66
2120403,1193,1624,449.01
2120404,1193,1625,449.01
2120405,1193,1626,442.57
2120406,1193,1627,411.99
2120407,1193,1628,403.95
2120408,1193,1629,416.82
2120409,1193,1630,383.02
2120410,1193,1631,391.07
2120411,1193,1632,391.07
2120412,1193,1633,402.34
2120413,1193,1634,379.81
2120414,1193,1635,374.98
2120415,1193,1636,352.45
2120416,1193,1637,342.79
2120417,1193,1638,350.84
2120418,1193,1639,336.35
2120419,1193,1640,329.92
2120420,1193,1641,321.87
2120421,1193,1642,323.48
2120422,1193,1643,696.85
2120423,1193,1644,704.89
2120424,1193,1645,494.07
2120425,1193,1646,482.8
2120426,1193,1647,473.15
2120427,1193,1648,440.96
2120428,1193,1649,428.09
2120429,1193,1650,440.96
2120430,1193,1651,416.82
2120431,1193,1652,405.55
2120432,1193,1653,394.29
2120433,1193,1654,395.9
2120434,1193,1655,402.34
2120435,1193,1656,397.51
2120436,1193,1657,387.85
2120437,1193,1658,368.54
2120438,1193,1659,362.1
2120439,1193,1660,362.1
2120440,1193,1661,352.45
2120441,1193,1662,349.23
2120442,1193,1663,336.35
2120443,1193,1664,333.13
2120444,1193,1665,336.35
2120445,1193,1666,687.19
2120446,1193,1667,695.24
2120447,1193,1668,693.63
2120448,1193,1669,688.8
2120449,1193,1670,479.58
2120450,1193,1671,469.93
2120451,1193,1672,458.66
2120452,1193,1673,445.79
2120453,1193,1674,437.74
2120454,1193,1675,421.65
2120455,1193,1676,413.6
2120456,1193,1677,416.82
2120457,1193,1678,416.82
2120458,1193,1679,413.6
2120459,1193,1680,421.65
2120460,1193,1681,387.85
2120461,1193,1682,379.81
2120462,1193,1683,373.37
2120463,1193,1684,373.37
2120464,1193,1685,374.98
2120465,1193,1686,352.45
2120466,1193,1687,347.62
2120467,1193,1688,344.4
2120468,1193,1689,344.4
2120469,1193,1690,669.49
2120470,1193,1691,683.97
2120471,1193,1692,679.14
2120472,1193,1693,484.41
2120473,1193,1694,474.76
2120474,1193,1695,468.32
2120475,1193,1696,453.84
2120476,1193,1697,440.96
2120477,1193,1698,424.87
2120478,1193,1699,428.09
2120479,1193,1700,426.48
2120480,1193,1701,421.65
2120481,1193,1702,442.57
2120482,1193,1703,434.52
2120483,1193,1704,399.12
2120484,1193,1705,387.85
2120485,1193,1706,386.24
2120486,1193,1707,381.41
2120487,1193,1708,368.54
2120488,1193,1709,360.49
2120489,1193,1710,363.71
2120490,1193,1711,357.27
2120491,1193,1712,724.2
2120492,1193,1713,716.16
2120493,1193,1714,666.27
2120494,1193,1715,666.27
2120495,1193,1716,659.83
2120496,1193,1717,518.21
2120497,1193,1718,503.72
2120498,1193,1719,497.29
2120499,1193,1720,482.8
2120500,1193,1721,458.66
2120501,1193,1722,444.18
2120502,1193,1723,437.74
2120503,1193,1724,437.74
2120504,1193,1725,436.13
2120505,1193,1726,432.91
2120506,1193,1727,440.96
2120507,1193,1728,421.65
2120508,1193,1729,405.55
2120509,1193,1730,394.29
2120510,1193,1731,394.29
2120511,1193,1732,383.02
2120512,1193,1733,376.59
2120513,1193,1734,378.2
2120514,1193,1735,365.32
2120515,1193,1736,722.6
2120516,1193,1737,711.33
2120517,1193,1738,704.89
2120518,1193,1739,730.64
2120519,1193,1740,655
2120520,1193,1741,646.96
2120521,1193,1742,646.96
2120522,1193,1743,526.26
2120523,1193,1744,508.55
2120524,1193,1745,498.9
2120525,1193,1746,489.24
2120526,1193,1747,473.15
2120527,1193,1748,461.88
2120528,1193,1749,452.23
2120529,1193,1750,452.23
2120530,1193,1751,450.62
2120531,1193,1752,447.4
2120532,1193,1753,450.62
2120533,1193,1754,447.4
2120534,1193,1755,437.74
2120535,1193,1756,426.48
2120536,1193,1757,415.21
2120537,1193,1758,405.55
2120538,1193,1759,403.95
2120539,1193,1760,391.07
2120540,1193,1761,381.41
2120541,1193,1762,706.5
2120542,1193,1763,696.85
2120543,1193,1764,679.14
2120544,1193,1765,698.46
2120545,1193,1766,643.74
2120546,1193,1767,637.3
2120547,1193,1768,609.94
2120548,1193,1769,613.16
2120549,1193,1770,518.21
2120550,1193,1771,495.68
2120551,1193,1772,484.41
2120552,1193,1773,473.15
2120553,1193,1774,465.1
2120554,1193,1775,460.27
2120555,1193,1776,474.76
2120556,1193,1777,461.88
2120557,1193,1778,460.27
2120558,1193,1779,465.1
2120559,1193,1780,471.54
2120560,1193,1781,437.74
2120561,1193,1782,429.69
2120562,1193,1783,429.69
2120563,1193,1784,416.82
2120564,1193,1785,416.82
2120565,1193,1786,400.73
2120566,1193,1787,714.55
2120567,1193,1788,692.02
2120568,1193,1789,706.5
2120569,1193,1790,626.03
2120570,1193,1791,621.21
2120571,1193,1792,608.33
2120572,1193,1793,601.89
2120573,1193,1794,598.68
2120574,1193,1795,508.55
2120575,1193,1796,497.29
2120576,1193,1797,495.68
2120577,1193,1798,481.19
2120578,1193,1799,473.15
2120579,1193,1800,474.76
2120580,1193,1801,487.63
2120581,1193,1802,492.46
2120582,1193,1803,498.9
2120583,1193,1804,486.02
2120584,1193,1805,468.32
2120585,1193,1806,457.05
2120586,1193,1807,447.4
2120587,1193,1808,436.13
2120588,1193,1809,424.87
2120589,1193,1810,415.21
2120590,1193,1811,-999
2120591,1193,1812,-999
2120592,1193,1813,626.03
2120593,1193,1814,609.94
2120594,1193,1815,589.02
2120595,1193,1816,598.68
2120596,1193,1817,584.19
2120597,1193,1818,537.52
2120598,1193,1819,508.55
2120599,1193,1820,514.99
2120600,1193,1821,498.9
2120601,1193,1822,502.12
2120602,1193,1823,497.29
2120603,1193,1824,487.63
2120604,1193,1825,498.9
