id,from,to,distance
2385451,1444,1616,143.55
2385452,1444,1617,117
2385453,1444,1618,122.95
2385454,1444,1619,172.2
2385455,1444,1620,156.11
2385456,1444,1621,160.45
2385457,1444,1622,215.65
2385458,1444,1623,202.78
2385459,1444,1624,194.73
2385460,1444,1625,193.12
2385461,1444,1626,186.68
2385462,1444,1627,157.07
2385463,1444,1628,148.22
2385464,1444,1629,162.54
2385465,1444,1630,128.1
2385466,1444,1631,135.99
2385467,1444,1632,135.18
2385468,1444,1633,147.25
2385469,1444,1634,125.05
2385470,1444,1635,119.41
2385471,1444,1636,137.28
2385472,1444,1637,152.24
2385473,1444,1638,140.17
2385474,1444,1639,181.86
2385475,1444,1640,175.42
2385476,1444,1641,167.37
2385477,1444,1642,168.98
2385478,1444,1643,440.96
2385479,1444,1644,449.01
2385480,1444,1645,238.18
2385481,1444,1646,226.92
2385482,1444,1647,217.26
2385483,1444,1648,186.68
2385484,1444,1649,172.2
2385485,1444,1650,186.68
2385486,1444,1651,160.93
2385487,1444,1652,150.31
2385488,1444,1653,139.53
2385489,1444,1654,140.5
2385490,1444,1655,147.42
2385491,1444,1656,142.59
2385492,1444,1657,131.97
2385493,1444,1658,138.08
2385494,1444,1659,138.24
2385495,1444,1660,151.44
2385496,1444,1661,148.06
2385497,1444,1662,194.73
2385498,1444,1663,181.86
2385499,1444,1664,180.25
2385500,1444,1665,181.86
2385501,1444,1666,431.3
2385502,1444,1667,439.35
2385503,1444,1668,437.74
2385504,1444,1669,434.52
2385505,1444,1670,223.7
2385506,1444,1671,214.04
2385507,1444,1672,202.78
2385508,1444,1673,191.51
2385509,1444,1674,181.86
2385510,1444,1675,165.76
2385511,1444,1676,158.36
2385512,1444,1677,160.93
2385513,1444,1678,160.93
2385514,1444,1679,159
2385515,1444,1680,167.37
2385516,1444,1681,145.48
2385517,1444,1682,144.52
2385518,1444,1683,150.63
2385519,1444,1684,160.93
2385520,1444,1685,175.42
2385521,1444,1686,197.95
2385522,1444,1687,193.12
2385523,1444,1688,189.9
2385524,1444,1689,189.9
2385525,1444,1690,413.6
2385526,1444,1691,428.09
2385527,1444,1692,424.87
2385528,1444,1693,228.53
2385529,1444,1694,218.87
2385530,1444,1695,212.43
2385531,1444,1696,197.95
2385532,1444,1697,185.07
2385533,1444,1698,168.98
2385534,1444,1699,172.2
2385535,1444,1700,172.2
2385536,1444,1701,165.76
2385537,1444,1702,186.68
2385538,1444,1703,178.64
2385539,1444,1704,157.88
2385540,1444,1705,160.29
2385541,1444,1706,164.15
2385542,1444,1707,165.76
2385543,1444,1708,178.64
2385544,1444,1709,206
2385545,1444,1710,209.21
2385546,1444,1711,202.78
2385547,1444,1712,468.32
2385548,1444,1713,460.27
2385549,1444,1714,410.38
2385550,1444,1715,410.38
2385551,1444,1716,403.95
2385552,1444,1717,262.32
2385553,1444,1718,247.84
2385554,1444,1719,241.4
2385555,1444,1720,226.92
2385556,1444,1721,202.78
2385557,1444,1722,189.9
2385558,1444,1723,183.47
2385559,1444,1724,185.07
2385560,1444,1725,180.25
2385561,1444,1726,177.03
2385562,1444,1727,185.07
2385563,1444,1728,185.07
2385564,1444,1729,170.59
2385565,1444,1730,172.2
2385566,1444,1731,178.64
2385567,1444,1732,178.64
2385568,1444,1733,181.86
2385569,1444,1734,223.7
2385570,1444,1735,212.43
2385571,1444,1736,466.71
2385572,1444,1737,455.44
2385573,1444,1738,449.01
2385574,1444,1739,474.76
2385575,1444,1740,399.12
2385576,1444,1741,391.07
2385577,1444,1742,391.07
2385578,1444,1743,270.37
2385579,1444,1744,254.28
2385580,1444,1745,243.01
2385581,1444,1746,233.35
2385582,1444,1747,217.26
2385583,1444,1748,206
2385584,1444,1749,197.95
2385585,1444,1750,197.95
2385586,1444,1751,194.73
2385587,1444,1752,191.51
2385588,1444,1753,194.73
2385589,1444,1754,193.12
2385590,1444,1755,194.73
2385591,1444,1756,188.29
2385592,1444,1757,186.68
2385593,1444,1758,193.12
2385594,1444,1759,197.95
2385595,1444,1760,194.73
2385596,1444,1761,226.92
2385597,1444,1762,452.23
2385598,1444,1763,442.57
2385599,1444,1764,423.26
2385600,1444,1765,442.57
2385601,1444,1766,387.85
2385602,1444,1767,381.41
2385603,1444,1768,355.67
2385604,1444,1769,358.88
2385605,1444,1770,262.32
2385606,1444,1771,239.79
2385607,1444,1772,228.53
2385608,1444,1773,217.26
2385609,1444,1774,209.21
2385610,1444,1775,206
2385611,1444,1776,220.48
2385612,1444,1777,206
2385613,1444,1778,204.39
2385614,1444,1779,209.21
2385615,1444,1780,209.21
2385616,1444,1781,271.98
2385617,1444,1782,201.17
2385618,1444,1783,210.82
2385619,1444,1784,210.82
2385620,1444,1785,207.61
2385621,1444,1786,246.23
2385622,1444,1787,458.66
2385623,1444,1788,436.13
2385624,1444,1789,450.62
2385625,1444,1790,371.76
2385626,1444,1791,365.32
2385627,1444,1792,354.06
2385628,1444,1793,346.01
2385629,1444,1794,344.4
2385630,1444,1795,252.67
2385631,1444,1796,243.01
2385632,1444,1797,239.79
2385633,1444,1798,226.92
2385634,1444,1799,218.87
2385635,1444,1800,218.87
2385636,1444,1801,233.35
2385637,1444,1802,236.57
2385638,1444,1803,243.01
2385639,1444,1804,251.06
2385640,1444,1805,231.75
2385641,1444,1806,226.92
2385642,1444,1807,236.57
2385643,1444,1808,246.23
2385644,1444,1809,259.1
2385645,1444,1810,260.71
2385646,1444,1811,-999
2385647,1444,1812,-999
2385648,1444,1813,370.15
2385649,1444,1814,355.67
2385650,1444,1815,333.13
2385651,1444,1816,342.79
2385652,1444,1817,329.92
2385653,1444,1818,281.64
2385654,1444,1819,254.28
2385655,1444,1820,259.1
