id,from,to,distance
2321326,1377,2079,526.26
2321327,1377,2080,516.6
2321328,1377,2081,534.3
2321329,1377,2082,494.07
2321330,1377,2083,492.46
2321331,1377,2084,505.33
2321332,1377,2085,569.71
2321333,1377,2086,466.71
2321334,1377,2087,469.93
2321335,1377,2088,476.37
2321336,1377,2089,489.24
2321337,1377,2090,494.07
2321338,1377,2091,484.41
2321339,1377,2092,474.76
2321340,1377,2093,463.49
2321341,1377,2094,494.07
2321342,1377,2095,487.63
2321343,1377,2096,486.02
2321344,1377,2097,500.51
2321345,1377,2098,490.85
2321346,1377,2099,492.46
2321347,1377,2100,-999
2321348,1377,2101,600.29
2321349,1377,2102,585.8
2321350,1377,2103,564.88
2321351,1377,2104,535.91
2321352,1377,2105,523.04
2321353,1377,2106,516.6
2321354,1377,2107,516.6
2321355,1377,2108,516.6
2321356,1377,2109,560.05
2321357,1377,2110,558.44
2321358,1377,2111,529.47
2321359,1377,2112,523.04
2321360,1377,2113,498.9
2321361,1377,2114,492.46
2321362,1377,2115,510.16
2321363,1377,2116,532.69
2321364,1377,2117,476.37
2321365,1377,2118,477.98
2321366,1377,2119,508.55
2321367,1377,2120,498.9
2321368,1377,2121,500.51
2321369,1377,2122,511.77
2321370,1377,2123,506.94
2321371,1377,2124,506.94
2321372,1377,2125,624.43
2321373,1377,2126,622.82
2321374,1377,2127,592.24
2321375,1377,2128,580.97
2321376,1377,2129,568.1
2321377,1377,2130,556.83
2321378,1377,2131,550.4
2321379,1377,2132,572.93
2321380,1377,2133,598.68
2321381,1377,2134,587.41
2321382,1377,2135,585.8
2321383,1377,2136,561.66
2321384,1377,2137,550.4
2321385,1377,2138,534.3
2321386,1377,2139,511.77
2321387,1377,2140,498.9
2321388,1377,2141,498.9
2321389,1377,2142,508.55
2321390,1377,2143,529.47
2321391,1377,2144,543.96
2321392,1377,2145,531.08
2321393,1377,2146,519.82
2321394,1377,2147,510.16
2321395,1377,2148,513.38
2321396,1377,2149,519.82
2321397,1377,2150,516.6
2321398,1377,2151,514.99
2321399,1377,2152,622.82
2321400,1377,2153,609.94
2321401,1377,2154,608.33
2321402,1377,2155,568.1
2321403,1377,2156,568.1
2321404,1377,2157,634.08
2321405,1377,2158,-999
2321406,1377,2159,595.46
2321407,1377,2160,589.02
2321408,1377,2161,576.15
2321409,1377,2162,558.44
2321410,1377,2163,550.4
2321411,1377,2164,531.08
2321412,1377,2165,514.99
2321413,1377,2166,513.38
2321414,1377,2167,508.55
2321415,1377,2168,514.99
2321416,1377,2169,523.04
2321417,1377,2170,545.57
2321418,1377,2171,555.22
2321419,1377,2172,532.69
2321420,1377,2173,524.65
2321421,1377,2174,537.52
2321422,1377,2175,532.69
2321423,1377,2176,527.86
2321424,1377,2177,527.86
2321425,1377,2178,531.08
2321426,1377,2179,658.22
2321427,1377,2180,642.13
2321428,1377,2181,638.91
2321429,1377,2182,622.82
2321430,1377,2183,617.99
2321431,1377,2184,651.78
2321432,1377,2185,640.52
2321433,1377,2186,621.21
2321434,1377,2187,614.77
2321435,1377,2188,-999
2321436,1377,2189,-999
2321437,1377,2190,572.93
2321438,1377,2191,572.93
2321439,1377,2192,545.57
2321440,1377,2193,534.3
2321441,1377,2194,527.86
2321442,1377,2195,535.91
2321443,1377,2196,524.65
2321444,1377,2197,531.08
2321445,1377,2198,542.35
2321446,1377,2199,543.96
2321447,1377,2200,556.83
2321448,1377,2201,560.05
2321449,1377,2202,555.22
2321450,1377,2203,545.57
2321451,1377,2204,542.35
2321452,1377,2205,542.35
2321453,1377,2206,539.13
2321454,1377,2207,539.13
2321455,1377,2208,655
2321456,1377,2209,650.17
2321457,1377,2210,638.91
2321458,1377,2211,632.47
2321459,1377,2212,646.96
2321460,1377,2213,632.47
2321461,1377,2214,619.6
2321462,1377,2215,619.6
2321463,1377,2216,597.07
2321464,1377,2217,580.97
2321465,1377,2218,571.32
2321466,1377,2219,561.66
2321467,1377,2220,548.79
2321468,1377,2221,543.96
2321469,1377,2222,548.79
2321470,1377,2223,532.69
2321471,1377,2224,537.52
2321472,1377,2225,553.61
2321473,1377,2226,563.27
2321474,1377,2227,561.66
2321475,1377,2228,568.1
2321476,1377,2229,566.49
2321477,1377,2230,558.44
2321478,1377,2231,553.61
2321479,1377,2232,553.61
2321480,1377,2233,550.4
2321481,1377,2234,555.22
2321482,1377,2235,661.44
2321483,1377,2236,651.78
2321484,1377,2237,650.17
2321485,1377,2238,-999
2321486,1377,2239,617.99
2321487,1377,2240,611.55
2321488,1377,2241,-999
2321489,1377,2242,587.41
2321490,1377,2243,574.54
2321491,1377,2244,576.15
2321492,1377,2245,561.66
2321493,1377,2246,556.83
2321494,1377,2247,561.66
2321495,1377,2248,545.57
