id,from,to,distance
2634826,1768,1997,257.5
2634827,1768,1998,278.42
2634828,1768,1999,276.81
2634829,1768,2000,280.03
2634830,1768,2001,286.46
2634831,1768,2002,299.34
2634832,1768,2003,-999
2634833,1768,2004,257.5
2634834,1768,2005,223.7
2634835,1768,2006,215.65
2634836,1768,2007,222.09
2634837,1768,2008,194.73
2634838,1768,2009,212.43
2634839,1768,2010,222.09
2634840,1768,2011,230.14
2634841,1768,2012,218.87
2634842,1768,2013,196.34
2634843,1768,2014,196.34
2634844,1768,2015,210.82
2634845,1768,2016,214.04
2634846,1768,2017,231.75
2634847,1768,2018,231.75
2634848,1768,2019,292.9
2634849,1768,2020,286.46
2634850,1768,2021,291.29
2634851,1768,2022,305.78
2634852,1768,2023,294.51
2634853,1768,2024,299.34
2634854,1768,2025,312.21
2634855,1768,2026,286.46
2634856,1768,2027,247.84
2634857,1768,2028,234.96
2634858,1768,2029,222.09
2634859,1768,2030,223.7
2634860,1768,2031,207.61
2634861,1768,2032,202.78
2634862,1768,2033,212.43
2634863,1768,2034,220.48
2634864,1768,2035,228.53
2634865,1768,2036,244.62
2634866,1768,2037,207.61
2634867,1768,2038,251.06
2634868,1768,2039,260.71
2634869,1768,2040,271.98
2634870,1768,2041,260.71
2634871,1768,2042,241.4
2634872,1768,2043,276.81
2634873,1768,2044,288.07
2634874,1768,2045,308.99
2634875,1768,2046,313.82
2634876,1768,2047,308.99
2634877,1768,2048,315.43
2634878,1768,2049,315.43
2634879,1768,2050,296.12
2634880,1768,2051,268.76
2634881,1768,2052,-999
2634882,1768,2053,238.18
2634883,1768,2054,226.92
2634884,1768,2055,247.84
2634885,1768,2056,231.75
2634886,1768,2057,225.31
2634887,1768,2058,238.18
2634888,1768,2059,228.53
2634889,1768,2060,223.7
2634890,1768,2061,239.79
2634891,1768,2062,249.45
2634892,1768,2063,260.71
2634893,1768,2064,-999
2634894,1768,2065,257.5
2634895,1768,2066,260.71
2634896,1768,2067,273.59
2634897,1768,2068,339.57
2634898,1768,2069,326.7
2634899,1768,2070,320.26
2634900,1768,2071,334.74
2634901,1768,2072,326.7
2634902,1768,2073,308.99
2634903,1768,2074,299.34
2634904,1768,2075,352.45
2634905,1768,2076,341.18
2634906,1768,2077,-999
2634907,1768,2078,-999
2634908,1768,2079,268.76
2634909,1768,2080,259.1
2634910,1768,2081,275.2
2634911,1768,2082,234.96
2634912,1768,2083,234.96
2634913,1768,2084,247.84
2634914,1768,2085,267.15
2634915,1768,2086,231.75
2634916,1768,2087,234.96
2634917,1768,2088,241.4
2634918,1768,2089,254.28
2634919,1768,2090,318.65
2634920,1768,2091,310.6
2634921,1768,2092,289.68
2634922,1768,2093,276.81
2634923,1768,2094,341.18
2634924,1768,2095,334.74
2634925,1768,2096,333.13
2634926,1768,2097,347.62
2634927,1768,2098,337.96
2634928,1768,2099,339.57
2634929,1768,2100,-999
2634930,1768,2101,342.79
2634931,1768,2102,328.31
2634932,1768,2103,305.78
2634933,1768,2104,278.42
2634934,1768,2105,265.54
2634935,1768,2106,259.1
2634936,1768,2107,259.1
2634937,1768,2108,257.5
2634938,1768,2109,259.1
2634939,1768,2110,263.93
2634940,1768,2111,294.51
2634941,1768,2112,288.07
2634942,1768,2113,263.93
2634943,1768,2114,257.5
2634944,1768,2115,275.2
2634945,1768,2116,297.73
2634946,1768,2117,300.95
2634947,1768,2118,291.29
2634948,1768,2119,355.67
2634949,1768,2120,346.01
2634950,1768,2121,347.62
2634951,1768,2122,358.88
2634952,1768,2123,354.06
2634953,1768,2124,354.06
2634954,1768,2125,366.93
2634955,1768,2126,365.32
2634956,1768,2127,334.74
2634957,1768,2128,323.48
2634958,1768,2129,310.6
2634959,1768,2130,299.34
2634960,1768,2131,292.9
2634961,1768,2132,315.43
2634962,1768,2133,312.21
2634963,1768,2134,300.95
2634964,1768,2135,281.64
2634965,1768,2136,273.59
2634966,1768,2137,275.2
2634967,1768,2138,273.59
2634968,1768,2139,276.81
2634969,1768,2140,263.93
2634970,1768,2141,263.93
2634971,1768,2142,273.59
2634972,1768,2143,294.51
2634973,1768,2144,308.99
2634974,1768,2145,331.52
2634975,1768,2146,366.93
2634976,1768,2147,357.27
2634977,1768,2148,360.49
2634978,1768,2149,366.93
2634979,1768,2150,363.71
2634980,1768,2151,362.1
2634981,1768,2152,365.32
2634982,1768,2153,352.45
