id,from,to,distance
1873876,1000,1751,498.9
1873877,1000,1752,495.68
1873878,1000,1753,497.29
1873879,1000,1754,495.68
1873880,1000,1755,498.9
1873881,1000,1756,492.46
1873882,1000,1757,489.24
1873883,1000,1758,497.29
1873884,1000,1759,500.51
1873885,1000,1760,497.29
1873886,1000,1761,537.52
1873887,1000,1762,754.78
1873888,1000,1763,745.13
1873889,1000,1764,725.81
1873890,1000,1765,746.74
1873891,1000,1766,692.02
1873892,1000,1767,685.58
1873893,1000,1768,658.22
1873894,1000,1769,661.44
1873895,1000,1770,566.49
1873896,1000,1771,543.96
1873897,1000,1772,532.69
1873898,1000,1773,519.82
1873899,1000,1774,513.38
1873900,1000,1775,508.55
1873901,1000,1776,523.04
1873902,1000,1777,510.16
1873903,1000,1778,508.55
1873904,1000,1779,513.38
1873905,1000,1780,503.72
1873906,1000,1781,511.77
1873907,1000,1782,503.72
1873908,1000,1783,513.38
1873909,1000,1784,514.99
1873910,1000,1785,511.77
1873911,1000,1786,556.83
1873912,1000,1787,762.83
1873913,1000,1788,738.69
1873914,1000,1789,754.78
1873915,1000,1790,674.32
1873916,1000,1791,669.49
1873917,1000,1792,656.61
1873918,1000,1793,648.57
1873919,1000,1794,646.96
1873920,1000,1795,556.83
1873921,1000,1796,545.57
1873922,1000,1797,543.96
1873923,1000,1798,529.47
1873924,1000,1799,521.43
1873925,1000,1800,523.04
1873926,1000,1801,535.91
1873927,1000,1802,540.74
1873928,1000,1803,545.57
1873929,1000,1804,553.61
1873930,1000,1805,535.91
1873931,1000,1806,531.08
1873932,1000,1807,540.74
1873933,1000,1808,550.4
1873934,1000,1809,563.27
1873935,1000,1810,521.43
1873936,1000,1811,-999
1873937,1000,1812,-999
1873938,1000,1813,674.32
1873939,1000,1814,658.22
1873940,1000,1815,635.69
1873941,1000,1816,645.35
1873942,1000,1817,632.47
1873943,1000,1818,584.19
1873944,1000,1819,556.83
1873945,1000,1820,563.27
1873946,1000,1821,547.18
1873947,1000,1822,550.4
1873948,1000,1823,545.57
1873949,1000,1824,535.91
1873950,1000,1825,547.18
1873951,1000,1826,556.83
1873952,1000,1827,569.71
1873953,1000,1828,579.36
1873954,1000,1829,555.22
1873955,1000,1830,733.86
1873956,1000,1831,-999
1873957,1000,1832,666.27
1873958,1000,1833,664.66
1873959,1000,1834,638.91
1873960,1000,1835,624.43
1873961,1000,1836,624.43
1873962,1000,1837,579.36
1873963,1000,1838,568.1
1873964,1000,1839,563.27
1873965,1000,1840,571.32
1873966,1000,1841,560.05
1873967,1000,1842,547.18
1873968,1000,1843,547.18
1873969,1000,1844,552
1873970,1000,1845,564.88
1873971,1000,1846,577.75
1873972,1000,1847,582.58
1873973,1000,1848,701.67
1873974,1000,1849,674.32
1873975,1000,1850,642.13
1873976,1000,1851,624.43
1873977,1000,1852,622.82
1873978,1000,1853,587.41
1873979,1000,1854,597.07
1873980,1000,1855,585.8
1873981,1000,1856,576.15
1873982,1000,1857,563.27
1873983,1000,1858,556.83
1873984,1000,1859,564.88
1873985,1000,1860,574.54
1873986,1000,1861,572.93
1873987,1000,1862,579.36
1873988,1000,1863,600.29
1873989,1000,1864,601.89
1873990,1000,1865,608.33
1873991,1000,1866,621.21
1873992,1000,1867,852.95
1873993,1000,1868,692.02
1873994,1000,1869,674.32
1873995,1000,1870,637.3
1873996,1000,1871,626.03
1873997,1000,1872,598.68
1873998,1000,1873,589.02
1873999,1000,1874,601.89
1874000,1000,1875,579.36
1874001,1000,1876,589.02
1874002,1000,1877,587.41
1874003,1000,1878,568.1
1874004,1000,1879,576.15
1874005,1000,1880,589.02
1874006,1000,1881,601.89
1874007,1000,1882,595.46
1874008,1000,1883,600.29
1874009,1000,1884,617.99
1874010,1000,1885,627.64
1874011,1000,1886,-999
1874012,1000,1887,854.56
1874013,1000,1888,841.69
1874014,1000,1889,836.86
1874015,1000,1890,819.16
1874016,1000,1891,675.92
1874017,1000,1892,658.22
1874018,1000,1893,658.22
1874019,1000,1894,635.69
1874020,1000,1895,622.82
1874021,1000,1896,601.89
1874022,1000,1897,608.33
1874023,1000,1898,590.63
1874024,1000,1899,593.85
1874025,1000,1900,584.19
1874026,1000,1901,580.97
1874027,1000,1902,592.24
1874028,1000,1903,592.24
1874029,1000,1904,600.29
1874030,1000,1905,613.16
1874031,1000,1906,617.99
1874032,1000,1907,783.75
1874033,1000,1908,-999
1874034,1000,1909,822.37
1874035,1000,1910,814.33
1874036,1000,1911,817.55
1874037,1000,1912,667.88
1874038,1000,1913,653.39
1874039,1000,1914,666.27
1874040,1000,1915,627.64
1874041,1000,1916,619.6
1874042,1000,1917,616.38
1874043,1000,1918,603.5
1874044,1000,1919,608.33
1874045,1000,1920,608.33
1874046,1000,1921,600.29
1874047,1000,1922,605.11
1874048,1000,1923,606.72
1874049,1000,1924,609.94
1874050,1000,1925,624.43
1874051,1000,1926,627.64
1874052,1000,1927,635.69
1874053,1000,1928,646.96
1874054,1000,1929,782.14
1874055,1000,1930,770.88
1874056,1000,1931,832.03
1874057,1000,1932,822.37
1874058,1000,1933,807.89
1874059,1000,1934,791.8
1874060,1000,1935,-999
1874061,1000,1936,680.75
1874062,1000,1937,687.19
1874063,1000,1938,659.83
1874064,1000,1939,630.86
1874065,1000,1940,630.86
1874066,1000,1941,638.91
1874067,1000,1942,626.03
1874068,1000,1943,634.08
1874069,1000,1944,616.38
1874070,1000,1945,613.16
1874071,1000,1946,613.16
1874072,1000,1947,617.99
1874073,1000,1948,622.82
1874074,1000,1949,629.25
1874075,1000,1950,645.35
1874076,1000,1951,645.35
1874077,1000,1952,655
1874078,1000,1953,659.83
1874079,1000,1954,756.39
1874080,1000,1955,835.25
1874081,1000,1956,828.81
1874082,1000,1957,807.89
1874083,1000,1958,791.8
1874084,1000,1959,774.09
1874085,1000,1960,764.44
1874086,1000,1961,680.75
1874087,1000,1962,655
1874088,1000,1963,643.74
1874089,1000,1964,653.39
1874090,1000,1965,696.85
1874091,1000,1966,637.3
