id,from,to,distance
1811176,955,1916,735.47
1811177,955,1917,730.64
1811178,955,1918,719.38
1811179,955,1919,724.2
1811180,955,1920,722.6
1811181,955,1921,716.16
1811182,955,1922,720.99
1811183,955,1923,722.6
1811184,955,1924,725.81
1811185,955,1925,740.3
1811186,955,1926,743.52
1811187,955,1927,751.56
1811188,955,1928,762.83
1811189,955,1929,898.01
1811190,955,1930,885.14
1811191,955,1931,947.9
1811192,955,1932,938.25
1811193,955,1933,923.76
1811194,955,1934,907.67
1811195,955,1935,-999
1811196,955,1936,796.63
1811197,955,1937,803.06
1811198,955,1938,775.7
1811199,955,1939,746.74
1811200,955,1940,746.74
1811201,955,1941,753.17
1811202,955,1942,741.91
1811203,955,1943,749.95
1811204,955,1944,732.25
1811205,955,1945,729.03
1811206,955,1946,729.03
1811207,955,1947,733.86
1811208,955,1948,738.69
1811209,955,1949,745.13
1811210,955,1950,761.22
1811211,955,1951,761.22
1811212,955,1952,769.27
1811213,955,1953,775.7
1811214,955,1954,872.26
1811215,955,1955,951.12
1811216,955,1956,944.68
1811217,955,1957,923.76
1811218,955,1958,907.67
1811219,955,1959,888.36
1811220,955,1960,878.7
1811221,955,1961,796.63
1811222,955,1962,770.88
1811223,955,1963,759.61
1811224,955,1964,769.27
1811225,955,1965,812.72
1811226,955,1966,753.17
1811227,955,1967,761.22
1811228,955,1968,748.34
1811229,955,1969,758
1811230,955,1970,751.56
1811231,955,1971,753.17
1811232,955,1972,748.34
1811233,955,1973,753.17
1811234,955,1974,759.61
1811235,955,1975,770.88
1811236,955,1976,777.31
1811237,955,1977,785.36
1811238,955,1978,872.26
1811239,955,1979,915.72
1811240,955,1980,901.23
1811241,955,1981,878.7
1811242,955,1982,885.14
1811243,955,1983,883.53
1811244,955,1984,864.22
1811245,955,1985,790.19
1811246,955,1986,795.02
1811247,955,1987,798.23
1811248,955,1988,856.17
1811249,955,1989,814.33
1811250,955,1990,812.72
1811251,955,1991,785.36
1811252,955,1992,774.09
1811253,955,1993,762.83
1811254,955,1994,764.44
1811255,955,1995,762.83
1811256,955,1996,761.22
1811257,955,1997,766.05
1811258,955,1998,786.97
1811259,955,1999,785.36
1811260,955,2000,788.58
1811261,955,2001,795.02
1811262,955,2002,806.28
1811263,955,2003,-999
1811264,955,2004,870.66
1811265,955,2005,836.86
1811266,955,2006,828.81
1811267,955,2007,835.25
1811268,955,2008,807.89
1811269,955,2009,864.22
1811270,955,2010,849.73
1811271,955,2011,819.16
1811272,955,2012,809.5
1811273,955,2013,786.97
1811274,955,2014,778.92
1811275,955,2015,772.49
1811276,955,2016,775.7
1811277,955,2017,774.09
1811278,955,2018,772.49
1811279,955,2019,801.45
1811280,955,2020,795.02
1811281,955,2021,799.84
1811282,955,2022,812.72
1811283,955,2023,803.06
1811284,955,2024,807.89
1811285,955,2025,819.16
1811286,955,2026,899.62
1811287,955,2027,861
1811288,955,2028,848.12
1811289,955,2029,835.25
1811290,955,2030,836.86
1811291,955,2031,820.77
1811292,955,2032,815.94
1811293,955,2033,862.61
1811294,955,2034,843.3
1811295,955,2035,830.42
1811296,955,2036,823.98
1811297,955,2037,798.23
1811298,955,2038,841.69
1811299,955,2039,849.73
1811300,955,2040,814.33
1811301,955,2041,803.06
1811302,955,2042,782.14
1811303,955,2043,819.16
1811304,955,2044,828.81
1811305,955,2045,815.94
1811306,955,2046,822.37
1811307,955,2047,815.94
1811308,955,2048,823.98
1811309,955,2049,823.98
1811310,955,2050,909.28
1811311,955,2051,881.92
1811312,955,2052,-999
1811313,955,2053,851.34
1811314,955,2054,840.08
1811315,955,2055,899.62
1811316,955,2056,881.92
1811317,955,2057,865.83
1811318,955,2058,828.81
1811319,955,2059,819.16
1811320,955,2060,814.33
1811321,955,2061,830.42
1811322,955,2062,840.08
1811323,955,2063,849.73
1811324,955,2064,-999
1811325,955,2065,799.84
1811326,955,2066,803.06
1811327,955,2067,815.94
1811328,955,2068,846.51
1811329,955,2069,833.64
1811330,955,2070,828.81
1811331,955,2071,841.69
1811332,955,2072,835.25
1811333,955,2073,922.15
1811334,955,2074,912.5
1811335,955,2075,1002.62
1811336,955,2076,992.97
1811337,955,2077,-999
1811338,955,2078,-999
1811339,955,2079,920.54
1811340,955,2080,910.89
1811341,955,2081,926.98
1811342,955,2082,886.75
1811343,955,2083,885.14
1811344,955,2084,899.62
1811345,955,2085,925.37
1811346,955,2086,822.37
1811347,955,2087,825.59
1811348,955,2088,832.03
1811349,955,2089,844.91
1811350,955,2090,848.12
1811351,955,2091,840.08
1811352,955,2092,830.42
1811353,955,2093,819.16
1811354,955,2094,849.73
1811355,955,2095,843.3
1811356,955,2096,841.69
1811357,955,2097,856.17
1811358,955,2098,846.51
1811359,955,2099,848.12
1811360,955,2100,-999
1811361,955,2101,994.57
1811362,955,2102,980.09
1811363,955,2103,957.56
1811364,955,2104,930.2
1811365,955,2105,917.33
1811366,955,2106,910.89
1811367,955,2107,910.89
1811368,955,2108,909.28
1811369,955,2109,915.72
1811370,955,2110,914.11
1811371,955,2111,883.53
1811372,955,2112,877.09
1811373,955,2113,854.56
1811374,955,2114,848.12
1811375,955,2115,865.83
1811376,955,2116,886.75
1811377,955,2117,832.03
1811378,955,2118,832.03
1811379,955,2119,864.22
1811380,955,2120,854.56
1811381,955,2121,856.17
1811382,955,2122,865.83
1811383,955,2123,862.61
1811384,955,2124,861
1811385,955,2125,1018.71
1811386,955,2126,1017.11
1811387,955,2127,986.53
1811388,955,2128,973.65
1811389,955,2129,962.39
1811390,955,2130,951.12
1811391,955,2131,943.08
1811392,955,2132,967.22
1811393,955,2133,952.73
1811394,955,2134,943.08
1811395,955,2135,941.47
1811396,955,2136,917.33
1811397,955,2137,904.45
1811398,955,2138,889.97
1811399,955,2139,867.44
1811400,955,2140,854.56
1811401,955,2141,854.56
1811402,955,2142,864.22
1811403,955,2143,885.14
1811404,955,2144,898.01
1811405,955,2145,886.75
1811406,955,2146,875.48
1811407,955,2147,865.83
1811408,955,2148,869.05
1811409,955,2149,875.48
1811410,955,2150,872.26
1811411,955,2151,870.66
1811412,955,2152,1017.11
1811413,955,2153,1004.23
1811414,955,2154,1002.62
1811415,955,2155,960.78
1811416,955,2156,962.39
1811417,955,2157,989.75
1811418,955,2158,-999
1811419,955,2159,951.12
1811420,955,2160,944.68
1811421,955,2161,931.81
1811422,955,2162,914.11
1811423,955,2163,906.06
1811424,955,2164,886.75
1811425,955,2165,870.66
1811426,955,2166,869.05
1811427,955,2167,862.61
1811428,955,2168,870.66
1811429,955,2169,877.09
1811430,955,2170,901.23
1811431,955,2171,910.89
1811432,955,2172,888.36
1811433,955,2173,880.31
1811434,955,2174,893.19
1811435,955,2175,888.36
1811436,955,2176,883.53
1811437,955,2177,881.92
1811438,955,2178,885.14
1811439,955,2179,1050.9
1811440,955,2180,1036.42
1811441,955,2181,1031.59
1811442,955,2182,1017.11
1811443,955,2183,1010.67
1811444,955,2184,1005.84
1811445,955,2185,996.18
1811446,955,2186,975.26
1811447,955,2187,970.43
1811448,955,2188,-999
1811449,955,2189,-999
1811450,955,2190,928.59
1811451,955,2191,926.98
1811452,955,2192,901.23
1811453,955,2193,889.97
1811454,955,2194,883.53
1811455,955,2195,891.58
1811456,955,2196,878.7
1811457,955,2197,886.75
1811458,955,2198,896.4
1811459,955,2199,899.62
1811460,955,2200,910.89
1811461,955,2201,915.72
1811462,955,2202,909.28
1811463,955,2203,899.62
1811464,955,2204,898.01
1811465,955,2205,901.23
