id,from,to,distance
2081926,1161,1467,175.42
2081927,1161,1468,172.2
2081928,1161,1469,180.25
2081929,1161,1470,167.37
2081930,1161,1471,173.81
2081931,1161,1472,175.42
2081932,1161,1473,421.65
2081933,1161,1474,281.64
2081934,1161,1475,275.2
2081935,1161,1476,267.15
2081936,1161,1477,247.84
2081937,1161,1478,239.79
2081938,1161,1479,226.92
2081939,1161,1480,222.09
2081940,1161,1481,217.26
2081941,1161,1482,197.95
2081942,1161,1483,197.95
2081943,1161,1484,189.9
2081944,1161,1485,185.07
2081945,1161,1486,178.64
2081946,1161,1487,183.47
2081947,1161,1488,178.64
2081948,1161,1489,411.99
2081949,1161,1490,408.77
2081950,1161,1491,363.71
2081951,1161,1492,357.27
2081952,1161,1493,273.59
2081953,1161,1494,260.71
2081954,1161,1495,251.06
2081955,1161,1496,246.23
2081956,1161,1497,238.18
2081957,1161,1498,236.57
2081958,1161,1499,220.48
2081959,1161,1500,218.87
2081960,1161,1501,212.43
2081961,1161,1502,204.39
2081962,1161,1503,197.95
2081963,1161,1504,194.73
2081964,1161,1505,194.73
2081965,1161,1506,191.51
2081966,1161,1507,428.09
2081967,1161,1508,416.82
2081968,1161,1509,415.21
2081969,1161,1510,400.73
2081970,1161,1511,403.95
2081971,1161,1512,365.32
2081972,1161,1513,355.67
2081973,1161,1514,350.84
2081974,1161,1515,341.18
2081975,1161,1516,333.13
2081976,1161,1517,275.2
2081977,1161,1518,267.15
2081978,1161,1519,270.37
2081979,1161,1520,255.89
2081980,1161,1521,257.5
2081981,1161,1522,228.53
2081982,1161,1523,233.35
2081983,1161,1524,228.53
2081984,1161,1525,217.26
2081985,1161,1526,209.21
2081986,1161,1527,214.04
2081987,1161,1528,202.78
2081988,1161,1529,202.78
2081989,1161,1530,431.3
2081990,1161,1531,421.65
2081991,1161,1532,407.16
2081992,1161,1533,397.51
2081993,1161,1534,387.85
2081994,1161,1535,374.98
2081995,1161,1536,350.84
2081996,1161,1537,339.57
2081997,1161,1538,329.92
2081998,1161,1539,321.87
2081999,1161,1540,307.38
2082000,1161,1541,291.29
2082001,1161,1542,280.03
2082002,1161,1543,267.15
2082003,1161,1544,271.98
2082004,1161,1545,271.98
2082005,1161,1546,275.2
2082006,1161,1547,265.54
2082007,1161,1548,255.89
2082008,1161,1549,244.62
2082009,1161,1550,231.75
2082010,1161,1551,220.48
2082011,1161,1552,214.04
2082012,1161,1553,214.04
2082013,1161,1554,442.57
2082014,1161,1555,432.91
2082015,1161,1556,411.99
2082016,1161,1557,400.73
2082017,1161,1558,399.12
2082018,1161,1559,362.1
2082019,1161,1560,354.06
2082020,1161,1561,336.35
2082021,1161,1562,325.09
2082022,1161,1563,315.43
2082023,1161,1564,300.95
2082024,1161,1565,292.9
2082025,1161,1566,283.24
2082026,1161,1567,283.24
2082027,1161,1568,280.03
2082028,1161,1569,286.46
2082029,1161,1570,289.68
2082030,1161,1571,265.54
2082031,1161,1572,255.89
2082032,1161,1573,246.23
2082033,1161,1574,236.57
2082034,1161,1575,228.53
2082035,1161,1576,228.53
2082036,1161,1577,228.53
2082037,1161,1578,429.69
2082038,1161,1579,418.43
2082039,1161,1580,411.99
2082040,1161,1581,374.98
2082041,1161,1582,363.71
2082042,1161,1583,355.67
2082043,1161,1584,337.96
2082044,1161,1585,329.92
2082045,1161,1586,318.65
2082046,1161,1587,307.38
2082047,1161,1588,300.95
2082048,1161,1589,297.73
2082049,1161,1590,289.68
2082050,1161,1591,292.9
2082051,1161,1592,297.73
2082052,1161,1593,284.85
2082053,1161,1594,273.59
2082054,1161,1595,265.54
2082055,1161,1596,257.5
2082056,1161,1597,244.62
2082057,1161,1598,244.62
2082058,1161,1599,239.79
2082059,1161,1600,421.65
2082060,1161,1601,418.43
2082061,1161,1602,423.26
2082062,1161,1603,397.51
2082063,1161,1604,370.15
2082064,1161,1605,358.88
2082065,1161,1606,341.18
2082066,1161,1607,334.74
2082067,1161,1608,325.09
2082068,1161,1609,317.04
2082069,1161,1610,313.82
2082070,1161,1611,323.48
2082071,1161,1612,299.34
2082072,1161,1613,308.99
2082073,1161,1614,305.78
2082074,1161,1615,292.9
2082075,1161,1616,280.03
2082076,1161,1617,270.37
2082077,1161,1618,263.93
2082078,1161,1619,265.54
2082079,1161,1620,249.45
