id,from,to,distance
1782676,935,2006,672.71
1782677,935,2007,680.75
1782678,935,2008,653.39
1782679,935,2009,709.72
1782680,935,2010,693.63
1782681,935,2011,664.66
1782682,935,2012,655
1782683,935,2013,632.47
1782684,935,2014,624.43
1782685,935,2015,616.38
1782686,935,2016,619.6
1782687,935,2017,619.6
1782688,935,2018,617.99
1782689,935,2019,646.96
1782690,935,2020,638.91
1782691,935,2021,643.74
1782692,935,2022,658.22
1782693,935,2023,646.96
1782694,935,2024,653.39
1782695,935,2025,664.66
1782696,935,2026,745.13
1782697,935,2027,706.5
1782698,935,2028,693.63
1782699,935,2029,679.14
1782700,935,2030,680.75
1782701,935,2031,666.27
1782702,935,2032,661.44
1782703,935,2033,708.11
1782704,935,2034,688.8
1782705,935,2035,674.32
1782706,935,2036,667.88
1782707,935,2037,643.74
1782708,935,2038,687.19
1782709,935,2039,695.24
1782710,935,2040,658.22
1782711,935,2041,648.57
1782712,935,2042,627.64
1782713,935,2043,664.66
1782714,935,2044,674.32
1782715,935,2045,661.44
1782716,935,2046,666.27
1782717,935,2047,661.44
1782718,935,2048,669.49
1782719,935,2049,669.49
1782720,935,2050,753.17
1782721,935,2051,725.81
1782722,935,2052,-999
1782723,935,2053,695.24
1782724,935,2054,683.97
1782725,935,2055,743.52
1782726,935,2056,727.42
1782727,935,2057,711.33
1782728,935,2058,674.32
1782729,935,2059,663.05
1782730,935,2060,658.22
1782731,935,2061,675.92
1782732,935,2062,685.58
1782733,935,2063,695.24
1782734,935,2064,-999
1782735,935,2065,645.35
1782736,935,2066,646.96
1782737,935,2067,659.83
1782738,935,2068,692.02
1782739,935,2069,679.14
1782740,935,2070,672.71
1782741,935,2071,687.19
1782742,935,2072,680.75
1782743,935,2073,767.66
1782744,935,2074,756.39
1782745,935,2075,848.12
1782746,935,2076,836.86
1782747,935,2077,-999
1782748,935,2078,-999
1782749,935,2079,766.05
1782750,935,2080,754.78
1782751,935,2081,772.49
1782752,935,2082,732.25
1782753,935,2083,730.64
1782754,935,2084,743.52
1782755,935,2085,769.27
1782756,935,2086,666.27
1782757,935,2087,671.1
1782758,935,2088,677.53
1782759,935,2089,690.41
1782760,935,2090,693.63
1782761,935,2091,685.58
1782762,935,2092,675.92
1782763,935,2093,663.05
1782764,935,2094,695.24
1782765,935,2095,687.19
1782766,935,2096,685.58
1782767,935,2097,700.06
1782768,935,2098,692.02
1782769,935,2099,693.63
1782770,935,2100,-999
1782771,935,2101,838.47
1782772,935,2102,823.98
1782773,935,2103,803.06
1782774,935,2104,774.09
1782775,935,2105,762.83
1782776,935,2106,756.39
1782777,935,2107,754.78
1782778,935,2108,754.78
1782779,935,2109,761.22
1782780,935,2110,758
1782781,935,2111,729.03
1782782,935,2112,722.6
1782783,935,2113,700.06
1782784,935,2114,693.63
1782785,935,2115,709.72
1782786,935,2116,732.25
1782787,935,2117,675.92
1782788,935,2118,677.53
1782789,935,2119,708.11
1782790,935,2120,698.46
1782791,935,2121,701.67
1782792,935,2122,711.33
1782793,935,2123,708.11
1782794,935,2124,706.5
1782795,935,2125,862.61
1782796,935,2126,861
1782797,935,2127,830.42
1782798,935,2128,819.16
1782799,935,2129,806.28
1782800,935,2130,795.02
1782801,935,2131,788.58
1782802,935,2132,811.11
1782803,935,2133,798.23
1782804,935,2134,788.58
1782805,935,2135,785.36
1782806,935,2136,762.83
1782807,935,2137,749.95
1782808,935,2138,735.47
1782809,935,2139,712.94
1782810,935,2140,700.06
1782811,935,2141,700.06
1782812,935,2142,708.11
1782813,935,2143,730.64
1782814,935,2144,743.52
1782815,935,2145,732.25
1782816,935,2146,719.38
1782817,935,2147,709.72
1782818,935,2148,712.94
1782819,935,2149,719.38
1782820,935,2150,716.16
1782821,935,2151,716.16
1782822,935,2152,861
1782823,935,2153,849.73
1782824,935,2154,846.51
1782825,935,2155,806.28
1782826,935,2156,806.28
1782827,935,2157,835.25
1782828,935,2158,-999
1782829,935,2159,795.02
1782830,935,2160,790.19
1782831,935,2161,775.7
1782832,935,2162,758
1782833,935,2163,749.95
1782834,935,2164,732.25
1782835,935,2165,714.55
1782836,935,2166,714.55
1782837,935,2167,708.11
1782838,935,2168,716.16
1782839,935,2169,722.6
1782840,935,2170,746.74
1782841,935,2171,754.78
1782842,935,2172,732.25
1782843,935,2173,724.2
1782844,935,2174,738.69
1782845,935,2175,732.25
1782846,935,2176,729.03
1782847,935,2177,727.42
1782848,935,2178,730.64
1782849,935,2179,896.4
1782850,935,2180,881.92
1782851,935,2181,877.09
1782852,935,2182,862.61
1782853,935,2183,856.17
1782854,935,2184,851.34
1782855,935,2185,841.69
1782856,935,2186,820.77
1782857,935,2187,815.94
1782858,935,2188,-999
1782859,935,2189,-999
1782860,935,2190,772.49
1782861,935,2191,772.49
1782862,935,2192,745.13
1782863,935,2193,733.86
1782864,935,2194,729.03
1782865,935,2195,737.08
1782866,935,2196,724.2
1782867,935,2197,732.25
1782868,935,2198,741.91
1782869,935,2199,745.13
1782870,935,2200,756.39
1782871,935,2201,761.22
1782872,935,2202,754.78
1782873,935,2203,745.13
1782874,935,2204,743.52
1782875,935,2205,743.52
1782876,935,2206,740.3
1782877,935,2207,740.3
1782878,935,2208,893.19
1782879,935,2209,888.36
1782880,935,2210,877.09
1782881,935,2211,870.66
1782882,935,2212,848.12
1782883,935,2213,832.03
1782884,935,2214,819.16
1782885,935,2215,819.16
1782886,935,2216,796.63
1782887,935,2217,780.53
1782888,935,2218,772.49
1782889,935,2219,761.22
1782890,935,2220,748.34
1782891,935,2221,743.52
