id,from,to,distance
2586376,1693,1847,140.5
2586377,1693,1848,215.65
2586378,1693,1849,188.29
2586379,1693,1850,156.27
2586380,1693,1851,138.89
2586381,1693,1852,137.12
2586382,1693,1853,102.84
2586383,1693,1854,112.01
2586384,1693,1855,100.74
2586385,1693,1856,99.78
2586386,1693,1857,110.56
2586387,1693,1858,104.12
2586388,1693,1859,111.69
2586389,1693,1860,121.99
2586390,1693,1861,120.54
2586391,1693,1862,125.53
2586392,1693,1863,137.92
2586393,1693,1864,159
2586394,1693,1865,165.76
2586395,1693,1866,178.64
2586396,1693,1867,368.54
2586397,1693,1868,206
2586398,1693,1869,188.29
2586399,1693,1870,152.08
2586400,1693,1871,140.33
2586401,1693,1872,114.26
2586402,1693,1873,103.48
2586403,1693,1874,149.35
2586404,1693,1875,126.49
2586405,1693,1876,135.35
2586406,1693,1877,134.06
2586407,1693,1878,115.71
2586408,1693,1879,122.79
2586409,1693,1880,136.63
2586410,1693,1881,149.35
2586411,1693,1882,142.11
2586412,1693,1883,147.42
2586413,1693,1884,158.36
2586414,1693,1885,170.59
2586415,1693,1886,-999
2586416,1693,1887,370.15
2586417,1693,1888,355.67
2586418,1693,1889,352.45
2586419,1693,1890,334.74
2586420,1693,1891,191.51
2586421,1693,1892,172.2
2586422,1693,1893,173.81
2586423,1693,1894,149.99
2586424,1693,1895,137.92
2586425,1693,1896,116.84
2586426,1693,1897,129.39
2586427,1693,1898,138.08
2586428,1693,1899,140.17
2586429,1693,1900,131.32
2586430,1693,1901,128.1
2586431,1693,1902,139.69
2586432,1693,1903,138.56
2586433,1693,1904,146.45
2586434,1693,1905,159.49
2586435,1693,1906,164.15
2586436,1693,1907,299.34
2586437,1693,1908,-999
2586438,1693,1909,337.96
2586439,1693,1910,328.31
2586440,1693,1911,333.13
2586441,1693,1912,183.47
2586442,1693,1913,168.98
2586443,1693,1914,180.25
2586444,1693,1915,142.59
2586445,1693,1916,134.86
2586446,1693,1917,162.54
2586447,1693,1918,150.96
2586448,1693,1919,155.62
2586449,1693,1920,154.66
2586450,1693,1921,147.74
2586451,1693,1922,151.6
2586452,1693,1923,153.21
2586453,1693,1924,156.59
2586454,1693,1925,170.59
2586455,1693,1926,173.81
2586456,1693,1927,183.47
2586457,1693,1928,194.73
2586458,1693,1929,297.73
2586459,1693,1930,284.85
2586460,1693,1931,347.62
2586461,1693,1932,337.96
2586462,1693,1933,321.87
2586463,1693,1934,305.78
2586464,1693,1935,-999
2586465,1693,1936,194.73
2586466,1693,1937,201.17
2586467,1693,1938,175.42
2586468,1693,1939,145.81
2586469,1693,1940,145.97
2586470,1693,1941,185.07
2586471,1693,1942,173.81
2586472,1693,1943,181.86
2586473,1693,1944,162.54
2586474,1693,1945,160.29
2586475,1693,1946,160.45
2586476,1693,1947,165.76
2586477,1693,1948,168.98
2586478,1693,1949,175.42
2586479,1693,1950,191.51
2586480,1693,1951,193.12
2586481,1693,1952,201.17
2586482,1693,1953,207.61
2586483,1693,1954,270.37
2586484,1693,1955,349.23
2586485,1693,1956,344.4
2586486,1693,1957,321.87
2586487,1693,1958,307.38
2586488,1693,1959,288.07
2586489,1693,1960,278.42
2586490,1693,1961,196.34
2586491,1693,1962,170.59
2586492,1693,1963,158.68
2586493,1693,1964,168.98
2586494,1693,1965,244.62
2586495,1693,1966,183.47
2586496,1693,1967,191.51
2586497,1693,1968,178.64
2586498,1693,1969,189.9
2586499,1693,1970,183.47
2586500,1693,1971,185.07
2586501,1693,1972,180.25
2586502,1693,1973,185.07
2586503,1693,1974,189.9
2586504,1693,1975,201.17
2586505,1693,1976,209.21
2586506,1693,1977,217.26
2586507,1693,1978,271.98
2586508,1693,1979,313.82
2586509,1693,1980,300.95
2586510,1693,1981,278.42
2586511,1693,1982,283.24
2586512,1693,1983,283.24
2586513,1693,1984,262.32
2586514,1693,1985,189.9
2586515,1693,1986,193.12
2586516,1693,1987,197.95
2586517,1693,1988,288.07
2586518,1693,1989,244.62
2586519,1693,1990,243.01
2586520,1693,1991,215.65
2586521,1693,1992,206
2586522,1693,1993,193.12
2586523,1693,1994,196.34
2586524,1693,1995,193.12
2586525,1693,1996,193.12
2586526,1693,1997,196.34
2586527,1693,1998,218.87
2586528,1693,1999,217.26
2586529,1693,2000,218.87
2586530,1693,2001,225.31
2586531,1693,2002,238.18
2586532,1693,2003,-999
2586533,1693,2004,270.37
2586534,1693,2005,236.57
2586535,1693,2006,226.92
2586536,1693,2007,234.96
2586537,1693,2008,207.61
2586538,1693,2009,225.31
2586539,1693,2010,280.03
2586540,1693,2011,251.06
2586541,1693,2012,241.4
2586542,1693,2013,218.87
2586543,1693,2014,210.82
2586544,1693,2015,202.78
2586545,1693,2016,206
2586546,1693,2017,206
2586547,1693,2018,204.39
2586548,1693,2019,233.35
2586549,1693,2020,225.31
2586550,1693,2021,230.14
2586551,1693,2022,244.62
2586552,1693,2023,233.35
2586553,1693,2024,239.79
2586554,1693,2025,251.06
2586555,1693,2026,299.34
2586556,1693,2027,260.71
2586557,1693,2028,247.84
2586558,1693,2029,233.35
2586559,1693,2030,234.96
2586560,1693,2031,220.48
2586561,1693,2032,215.65
2586562,1693,2033,223.7
2586563,1693,2034,275.2
2586564,1693,2035,260.71
2586565,1693,2036,254.28
2586566,1693,2037,230.14
2586567,1693,2038,273.59
2586568,1693,2039,281.64
2586569,1693,2040,244.62
2586570,1693,2041,234.96
2586571,1693,2042,214.04
2586572,1693,2043,249.45
2586573,1693,2044,260.71
2586574,1693,2045,247.84
2586575,1693,2046,252.67
