id,from,to,distance
2650501,1794,2241,-999
2650502,1794,2242,341.18
2650503,1794,2243,328.31
2650504,1794,2244,329.92
2650505,1794,2245,315.43
2650506,1794,2246,310.6
2650507,1794,2247,315.43
2650508,1794,2248,299.34
2650509,1794,2249,307.38
2650510,1794,2250,321.87
2650511,1794,2251,323.48
2650512,1794,2252,328.31
2650513,1794,2253,341.18
2650514,1794,2254,346.01
2650515,1794,2255,355.67
2650516,1794,2256,400.73
2650517,1794,2257,397.51
2650518,1794,2258,397.51
2650519,1794,2259,389.46
2650520,1794,2260,397.51
2650521,1794,2261,392.68
2650522,1794,2262,416.82
2650523,1794,2263,-999
2650524,1794,2264,360.49
2650525,1794,2265,349.23
2650526,1794,2266,339.57
2650527,1794,2267,325.09
2650528,1794,2268,339.57
2650529,1794,2269,320.26
2650530,1794,2270,328.31
2650531,1794,2271,339.57
2650532,1794,2272,408.77
2650533,1794,2273,408.77
2650534,1794,2274,400.73
2650535,1794,2275,378.2
2650536,1794,2276,363.71
2650537,1794,2277,365.32
2650538,1794,2278,350.84
2650539,1794,2279,342.79
2650540,1794,2280,333.13
2650541,1794,2281,331.52
2650542,1794,2282,341.18
2650543,1794,2283,342.79
2650544,1794,2284,407.16
2650545,1794,2285,389.46
2650546,1794,2286,387.85
2650547,1794,2287,376.59
2650548,1794,2288,378.2
2650549,1794,2289,373.37
2650550,1794,2290,360.49
2650551,1794,2291,350.84
2650552,1794,2292,347.62
2650553,1794,2293,355.67
2650554,1794,2294,394.29
2650555,1794,2295,415.21
2650556,1794,2296,389.46
2650557,1794,2297,386.24
2650558,1794,2298,378.2
2650559,1794,2299,366.93
2650560,1794,2300,363.71
2650561,1794,2301,374.98
2650562,1794,2302,373.37
2650563,1794,2303,374.98
2650564,1794,2304,407.16
2650565,1794,2305,-999
2650566,1794,2306,403.95
2650567,1794,2307,387.85
2650568,1794,2308,376.59
2650569,1794,2309,370.15
2650570,1794,2310,373.37
2650571,1794,2311,381.41
2650572,1794,2312,387.85
2650573,1794,2313,386.24
2650574,1794,2314,434.52
2650575,1794,2315,423.26
2650576,1794,2316,413.6
2650577,1794,2317,392.68
2650578,1794,2318,384.63
2650579,1794,2319,381.41
2650580,1794,2320,436.13
2650581,1794,2321,-999
2650582,1794,2322,405.55
2650583,1794,2323,402.34
2650584,1794,2324,415.21
2650585,1794,2325,444.18
2650586,1794,2326,431.3
2650587,1794,2327,431.3
2650588,1794,2328,402.34
2650589,1794,2329,403.95
2650590,1794,2330,395.9
2650591,1794,2331,403.95
2650592,1794,2332,420.04
2650593,1794,2333,411.99
2650594,1794,2334,439.35
2650595,1794,2335,429.69
2650596,1794,2336,421.65
2650597,1794,2337,428.09
2650598,1794,2338,431.3
2650599,1794,2339,416.82
2650600,1794,2340,416.82
2650601,1794,2341,411.99
2650602,1794,2342,436.13
2650603,1794,2343,405.55
2650604,1794,2344,415.21
2650605,1794,2345,437.74
2650606,1794,2346,434.52
2650607,1794,2347,458.66
2650608,1794,2348,452.23
2650609,1794,2349,439.35
2650610,1794,2350,442.57
2650611,1794,2351,429.69
2650612,1794,2352,439.35
2650613,1794,2353,445.79
2650614,1794,2354,429.69
2650615,1794,2355,434.52
2650616,1794,2356,469.93
2650617,1794,2357,457.05
2650618,1794,2358,471.54
2650619,1794,2359,461.88
2650620,1794,2360,445.79
2650621,1794,2361,450.62
2650622,1794,2362,453.84
2650623,1794,2363,-999
2650624,1794,2364,-999
2650625,1794,2365,432.91
2650626,1794,2366,431.3
2650627,1794,2367,439.35
2650628,1794,2368,447.4
2650629,1794,2369,449.01
2650630,1794,2370,463.49
2650631,1794,2371,455.44
2650632,1794,2372,458.66
2650633,1794,2373,465.1
2650634,1794,2374,473.15
2650635,1794,2375,474.76
2650636,1795,1796,12.23
2650637,1795,1797,32.35
2650638,1795,1798,36.05
2650639,1795,1799,58.74
2650640,1795,1800,65.18
2650641,1795,1801,79.02
2650642,1795,1802,94.95
2650643,1795,1803,99.78
2650644,1795,1804,107.67
2650645,1795,1805,118.93
2650646,1795,1806,131.48
2650647,1795,1807,140.82
2650648,1795,1808,150.8
2650649,1795,1809,164.15
2650650,1795,1810,170.59
2650651,1795,1811,-999
2650652,1795,1812,-999
2650653,1795,1813,162.54
2650654,1795,1814,146.93
2650655,1795,1815,124.89
2650656,1795,1816,134.54
2650657,1795,1817,121.34
2650658,1795,1818,73.39
2650659,1795,1819,45.87
2650660,1795,1820,51.02
2650661,1795,1821,53.43
2650662,1795,1822,69.04
2650663,1795,1823,88.35
2650664,1795,1824,79.18
2650665,1795,1825,89.8
2650666,1795,1826,99.3
2650667,1795,1827,122.63
2650668,1795,1828,132.93
2650669,1795,1829,155.62
2650670,1795,1830,223.7
2650671,1795,1831,-999
2650672,1795,1832,154.5
2650673,1795,1833,152.89
2650674,1795,1834,126.98
2650675,1795,1835,112.65
2650676,1795,1836,112.98
2650677,1795,1837,68.08
2650678,1795,1838,55.84
2650679,1795,1839,68.08
2650680,1795,1840,61.32
2650681,1795,1841,67.91
2650682,1795,1842,90.61
2650683,1795,1843,90.77
2650684,1795,1844,94.95
2650685,1795,1845,106.86
2650686,1795,1846,115.55
2650687,1795,1847,136.31
2650688,1795,1848,189.9
2650689,1795,1849,162.54
2650690,1795,1850,130.03
2650691,1795,1851,112.49
2650692,1795,1852,110.72
2650693,1795,1853,76.6
2650694,1795,1854,89.64
2650695,1795,1855,78.21
2650696,1795,1856,77.25
2650697,1795,1857,106.38
2650698,1795,1858,99.94
2650699,1795,1859,107.5
2650700,1795,1860,117.8
2650701,1795,1861,116.36
2650702,1795,1862,121.34
2650703,1795,1863,133.74
2650704,1795,1864,154.82
2650705,1795,1865,160.93
2650706,1795,1866,173.81
2650707,1795,1867,341.18
2650708,1795,1868,180.25
2650709,1795,1869,162.54
2650710,1795,1870,125.85
2650711,1795,1871,113.94
2650712,1795,1872,87.87
2650713,1795,1873,77.09
2650714,1795,1874,116.36
2650715,1795,1875,93.5
2650716,1795,1876,131.16
2650717,1795,1877,129.87
2650718,1795,1878,111.53
2650719,1795,1879,118.61
2650720,1795,1880,132.45
2650721,1795,1881,145.16
2650722,1795,1882,138.08
2650723,1795,1883,143.23
2650724,1795,1884,154.18
2650725,1795,1885,165.76
2650726,1795,1886,-999
2650727,1795,1887,342.79
2650728,1795,1888,329.92
2650729,1795,1889,326.7
2650730,1795,1890,308.99
2650731,1795,1891,164.15
2650732,1795,1892,146.45
2650733,1795,1893,147.42
2650734,1795,1894,123.76
2650735,1795,1895,111.69
2650736,1795,1896,90.45
2650737,1795,1897,103
2650738,1795,1898,104.93
2650739,1795,1899,108.63
2650740,1795,1900,126.82
2650741,1795,1901,125.53
2650742,1795,1902,135.67
2650743,1795,1903,134.38
2650744,1795,1904,142.27
2650745,1795,1905,155.3
2650746,1795,1906,160.77
2650747,1795,1907,271.98
2650748,1795,1908,-999
2650749,1795,1909,310.6
2650750,1795,1910,302.56
2650751,1795,1911,305.78
2650752,1795,1912,156.91
2650753,1795,1913,142.27
2650754,1795,1914,154.34
2650755,1795,1915,116.19
2650756,1795,1916,108.47
2650757,1795,1917,130.03
2650758,1795,1918,118.29
2650759,1795,1919,123.11
2650760,1795,1920,151.92
2650761,1795,1921,145.16
2650762,1795,1922,148.86
2650763,1795,1923,149.03
2650764,1795,1924,152.4
2650765,1795,1925,167.37
2650766,1795,1926,170.59
2650767,1795,1927,178.64
2650768,1795,1928,189.9
2650769,1795,1929,270.37
2650770,1795,1930,259.1
2650771,1795,1931,320.26
2650772,1795,1932,312.21
2650773,1795,1933,296.12
2650774,1795,1934,280.03
2650775,1795,1935,-999
2650776,1795,1936,168.98
2650777,1795,1937,175.42
2650778,1795,1938,149.03
2650779,1795,1939,119.41
2650780,1795,1940,119.74
2650781,1795,1941,152.57
2650782,1795,1942,140.66
2650783,1795,1943,148.7
2650784,1795,1944,143.71
2650785,1795,1945,157.72
2650786,1795,1946,157.88
2650787,1795,1947,160.93
2650788,1795,1948,165.76
2650789,1795,1949,172.2
2650790,1795,1950,188.29
2650791,1795,1951,188.29
2650792,1795,1952,196.34
2650793,1795,1953,202.78
2650794,1795,1954,244.62
2650795,1795,1955,323.48
2650796,1795,1956,317.04
2650797,1795,1957,296.12
2650798,1795,1958,280.03
2650799,1795,1959,262.32
2650800,1795,1960,252.67
2650801,1795,1961,168.98
2650802,1795,1962,144.04
2650803,1795,1963,132.29
2650804,1795,1964,142.59
2650805,1795,1965,239.79
2650806,1795,1966,151.6
2650807,1795,1967,167.37
2650808,1795,1968,154.18
2650809,1795,1969,185.07
2650810,1795,1970,178.64
2650811,1795,1971,180.25
2650812,1795,1972,175.42
2650813,1795,1973,180.25
2650814,1795,1974,186.68
2650815,1795,1975,197.95
2650816,1795,1976,204.39
2650817,1795,1977,212.43
2650818,1795,1978,246.23
2650819,1795,1979,288.07
2650820,1795,1980,273.59
2650821,1795,1981,252.67
2650822,1795,1982,257.5
2650823,1795,1983,257.5
2650824,1795,1984,236.57
2650825,1795,1985,164.15
2650826,1795,1986,167.37
2650827,1795,1987,170.59
2650828,1795,1988,283.24
2650829,1795,1989,241.4
2650830,1795,1990,239.79
2650831,1795,1991,212.43
2650832,1795,1992,201.17
2650833,1795,1993,189.9
2650834,1795,1994,191.51
2650835,1795,1995,189.9
2650836,1795,1996,188.29
2650837,1795,1997,193.12
2650838,1795,1998,214.04
2650839,1795,1999,212.43
2650840,1795,2000,215.65
2650841,1795,2001,222.09
2650842,1795,2002,233.35
2650843,1795,2003,-999
2650844,1795,2004,243.01
2650845,1795,2005,209.21
2650846,1795,2006,201.17
2650847,1795,2007,207.61
2650848,1795,2008,180.25
2650849,1795,2009,199.56
2650850,1795,2010,209.21
2650851,1795,2011,247.84
2650852,1795,2012,236.57
2650853,1795,2013,214.04
2650854,1795,2014,206
2650855,1795,2015,199.56
2650856,1795,2016,202.78
2650857,1795,2017,201.17
2650858,1795,2018,199.56
2650859,1795,2019,228.53
2650860,1795,2020,222.09
2650861,1795,2021,226.92
2650862,1795,2022,239.79
2650863,1795,2023,230.14
2650864,1795,2024,234.96
2650865,1795,2025,246.23
2650866,1795,2026,271.98
2650867,1795,2027,233.35
2650868,1795,2028,220.48
2650869,1795,2029,207.61
2650870,1795,2030,209.21
2650871,1795,2031,193.12
2650872,1795,2032,189.9
2650873,1795,2033,197.95
2650874,1795,2034,207.61
2650875,1795,2035,257.5
2650876,1795,2036,251.06
2650877,1795,2037,225.31
2650878,1795,2038,268.76
2650879,1795,2039,276.81
2650880,1795,2040,241.4
2650881,1795,2041,230.14
2650882,1795,2042,209.21
2650883,1795,2043,246.23
2650884,1795,2044,255.89
2650885,1795,2045,243.01
2650886,1795,2046,249.45
2650887,1795,2047,243.01
2650888,1795,2048,251.06
2650889,1795,2049,251.06
2650890,1795,2050,281.64
2650891,1795,2051,254.28
2650892,1795,2052,-999
2650893,1795,2053,223.7
2650894,1795,2054,212.43
2650895,1795,2055,233.35
2650896,1795,2056,217.26
2650897,1795,2057,210.82
2650898,1795,2058,255.89
2650899,1795,2059,246.23
2650900,1795,2060,241.4
2650901,1795,2061,257.5
2650902,1795,2062,267.15
2650903,1795,2063,276.81
2650904,1795,2064,-999
2650905,1795,2065,226.92
2650906,1795,2066,230.14
2650907,1795,2067,243.01
2650908,1795,2068,273.59
2650909,1795,2069,260.71
2650910,1795,2070,255.89
2650911,1795,2071,268.76
2650912,1795,2072,262.32
2650913,1795,2073,296.12
2650914,1795,2074,284.85
2650915,1795,2075,337.96
2650916,1795,2076,326.7
2650917,1795,2077,-999
2650918,1795,2078,-999
2650919,1795,2079,254.28
2650920,1795,2080,244.62
2650921,1795,2081,262.32
2650922,1795,2082,222.09
2650923,1795,2083,220.48
2650924,1795,2084,233.35
2650925,1795,2085,252.67
2650926,1795,2086,249.45
2650927,1795,2087,252.67
2650928,1795,2088,259.1
2650929,1795,2089,271.98
2650930,1795,2090,275.2
2650931,1795,2091,267.15
2650932,1795,2092,257.5
2650933,1795,2093,246.23
2650934,1795,2094,276.81
2650935,1795,2095,270.37
2650936,1795,2096,268.76
2650937,1795,2097,283.24
2650938,1795,2098,273.59
2650939,1795,2099,275.2
2650940,1795,2100,-999
2650941,1795,2101,328.31
2650942,1795,2102,313.82
2650943,1795,2103,292.9
2650944,1795,2104,263.93
2650945,1795,2105,251.06
2650946,1795,2106,244.62
2650947,1795,2107,244.62
2650948,1795,2108,244.62
2650949,1795,2109,244.62
2650950,1795,2110,249.45
2650951,1795,2111,310.6
2650952,1795,2112,304.17
2650953,1795,2113,281.64
2650954,1795,2114,275.2
2650955,1795,2115,292.9
2650956,1795,2116,313.82
2650957,1795,2117,257.5
2650958,1795,2118,259.1
2650959,1795,2119,291.29
2650960,1795,2120,281.64
2650961,1795,2121,283.24
2650962,1795,2122,292.9
2650963,1795,2123,289.68
2650964,1795,2124,289.68
2650965,1795,2125,352.45
2650966,1795,2126,350.84
2650967,1795,2127,320.26
2650968,1795,2128,308.99
2650969,1795,2129,296.12
2650970,1795,2130,284.85
2650971,1795,2131,278.42
2650972,1795,2132,300.95
2650973,1795,2133,297.73
2650974,1795,2134,288.07
2650975,1795,2135,267.15
2650976,1795,2136,260.71
2650977,1795,2137,331.52
2650978,1795,2138,317.04
2650979,1795,2139,294.51
2650980,1795,2140,281.64
2650981,1795,2141,281.64
2650982,1795,2142,291.29
2650983,1795,2143,312.21
2650984,1795,2144,325.09
2650985,1795,2145,313.82
2650986,1795,2146,302.56
2650987,1795,2147,292.9
2650988,1795,2148,296.12
2650989,1795,2149,302.56
2650990,1795,2150,299.34
2650991,1795,2151,297.73
2650992,1795,2152,350.84
2650993,1795,2153,337.96
2650994,1795,2154,336.35
2650995,1795,2155,296.12
2650996,1795,2156,296.12
2650997,1795,2157,308.99
2650998,1795,2158,-999
2650999,1795,2159,378.2
2651000,1795,2160,286.46
2651001,1795,2161,358.88
2651002,1795,2162,341.18
2651003,1795,2163,333.13
2651004,1795,2164,313.82
2651005,1795,2165,297.73
2651006,1795,2166,296.12
2651007,1795,2167,289.68
2651008,1795,2168,297.73
2651009,1795,2169,304.17
2651010,1795,2170,328.31
2651011,1795,2171,337.96
2651012,1795,2172,315.43
2651013,1795,2173,331.52
2651014,1795,2174,320.26
2651015,1795,2175,315.43
2651016,1795,2176,310.6
2651017,1795,2177,310.6
2651018,1795,2178,313.82
2651019,1795,2179,386.24
2651020,1795,2180,370.15
2651021,1795,2181,366.93
2651022,1795,2182,350.84
2651023,1795,2183,346.01
2651024,1795,2184,336.35
2651025,1795,2185,326.7
2651026,1795,2186,310.6
2651027,1795,2187,397.51
2651028,1795,2188,-999
2651029,1795,2189,-999
2651030,1795,2190,355.67
2651031,1795,2191,354.06
2651032,1795,2192,328.31
2651033,1795,2193,317.04
2651034,1795,2194,310.6
2651035,1795,2195,318.65
2651036,1795,2196,305.78
2651037,1795,2197,313.82
2651038,1795,2198,323.48
2651039,1795,2199,326.7
2651040,1795,2200,337.96
2651041,1795,2201,342.79
2651042,1795,2202,336.35
2651043,1795,2203,326.7
2651044,1795,2204,325.09
2651045,1795,2205,325.09
2651046,1795,2206,321.87
2651047,1795,2207,321.87
2651048,1795,2208,383.02
2651049,1795,2209,378.2
2651050,1795,2210,366.93
2651051,1795,2211,360.49
2651052,1795,2212,344.4
2651053,1795,2213,415.21
2651054,1795,2214,402.34
2651055,1795,2215,402.34
2651056,1795,2216,379.81
2651057,1795,2217,363.71
2651058,1795,2218,354.06
2651059,1795,2219,344.4
2651060,1795,2220,329.92
2651061,1795,2221,325.09
2651062,1795,2222,331.52
2651063,1795,2223,315.43
2651064,1795,2224,320.26
2651065,1795,2225,334.74
2651066,1795,2226,344.4
2651067,1795,2227,344.4
2651068,1795,2228,350.84
2651069,1795,2229,349.23
2651070,1795,2230,339.57
2651071,1795,2231,336.35
2651072,1795,2232,336.35
2651073,1795,2233,333.13
2651074,1795,2234,337.96
2651075,1795,2235,389.46
2651076,1795,2236,379.81
2651077,1795,2237,432.91
2651078,1795,2238,-999
2651079,1795,2239,400.73
2651080,1795,2240,394.29
2651081,1795,2241,-999
2651082,1795,2242,368.54
2651083,1795,2243,357.27
2651084,1795,2244,358.88
2651085,1795,2245,344.4
2651086,1795,2246,339.57
2651087,1795,2247,342.79
2651088,1795,2248,326.7
2651089,1795,2249,334.74
2651090,1795,2250,349.23
2651091,1795,2251,350.84
2651092,1795,2252,357.27
2651093,1795,2253,355.67
2651094,1795,2254,352.45
2651095,1795,2255,350.84
2651096,1795,2256,347.62
2651097,1795,2257,344.4
2651098,1795,2258,344.4
2651099,1795,2259,386.24
2651100,1795,2260,426.48
2651101,1795,2261,420.04
2651102,1795,2262,445.79
2651103,1795,2263,-999
2651104,1795,2264,389.46
2651105,1795,2265,378.2
2651106,1795,2266,368.54
2651107,1795,2267,354.06
2651108,1795,2268,368.54
2651109,1795,2269,349.23
2651110,1795,2270,357.27
2651111,1795,2271,366.93
2651112,1795,2272,436.13
2651113,1795,2273,437.74
2651114,1795,2274,429.69
2651115,1795,2275,407.16
2651116,1795,2276,392.68
2651117,1795,2277,394.29
2651118,1795,2278,379.81
2651119,1795,2279,371.76
2651120,1795,2280,362.1
2651121,1795,2281,360.49
2651122,1795,2282,370.15
2651123,1795,2283,371.76
2651124,1795,2284,436.13
2651125,1795,2285,418.43
2651126,1795,2286,415.21
2651127,1795,2287,405.55
2651128,1795,2288,407.16
2651129,1795,2289,402.34
2651130,1795,2290,389.46
2651131,1795,2291,379.81
2651132,1795,2292,376.59
2651133,1795,2293,384.63
2651134,1795,2294,423.26
2651135,1795,2295,444.18
2651136,1795,2296,418.43
2651137,1795,2297,415.21
2651138,1795,2298,407.16
2651139,1795,2299,395.9
2651140,1795,2300,392.68
2651141,1795,2301,402.34
2651142,1795,2302,400.73
2651143,1795,2303,403.95
2651144,1795,2304,436.13
2651145,1795,2305,-999
2651146,1795,2306,431.3
2651147,1795,2307,416.82
2651148,1795,2308,405.55
2651149,1795,2309,399.12
2651150,1795,2310,402.34
2651151,1795,2311,410.38
2651152,1795,2312,415.21
2651153,1795,2313,415.21
2651154,1795,2314,463.49
2651155,1795,2315,452.23
2651156,1795,2316,442.57
2651157,1795,2317,420.04
2651158,1795,2318,413.6
2651159,1795,2319,410.38
2651160,1795,2320,465.1
2651161,1795,2321,-999
2651162,1795,2322,432.91
2651163,1795,2323,429.69
2651164,1795,2324,442.57
2651165,1795,2325,473.15
2651166,1795,2326,458.66
2651167,1795,2327,458.66
2651168,1795,2328,429.69
2651169,1795,2329,432.91
2651170,1795,2330,424.87
2651171,1795,2331,432.91
2651172,1795,2332,449.01
2651173,1795,2333,440.96
2651174,1795,2334,468.32
2651175,1795,2335,458.66
2651176,1795,2336,449.01
2651177,1795,2337,455.44
2651178,1795,2338,458.66
2651179,1795,2339,444.18
2651180,1795,2340,445.79
2651181,1795,2341,440.96
2651182,1795,2342,465.1
2651183,1795,2343,434.52
2651184,1795,2344,444.18
2651185,1795,2345,466.71
2651186,1795,2346,461.88
2651187,1795,2347,486.02
2651188,1795,2348,481.19
2651189,1795,2349,466.71
2651190,1795,2350,471.54
2651191,1795,2351,458.66
2651192,1795,2352,466.71
2651193,1795,2353,473.15
2651194,1795,2354,457.05
2651195,1795,2355,461.88
2651196,1795,2356,498.9
2651197,1795,2357,486.02
2651198,1795,2358,500.51
2651199,1795,2359,490.85
2651200,1795,2360,474.76
2651201,1795,2361,479.58
2651202,1795,2362,482.8
2651203,1795,2363,-999
2651204,1795,2364,-999
2651205,1795,2365,461.88
2651206,1795,2366,460.27
2651207,1795,2367,466.71
2651208,1795,2368,476.37
2651209,1795,2369,476.37
2651210,1795,2370,492.46
2651211,1795,2371,484.41
2651212,1795,2372,487.63
2651213,1795,2373,494.07
2651214,1795,2374,500.51
2651215,1795,2375,503.72
2651216,1796,1797,21.4
2651217,1796,1798,24.94
2651218,1796,1799,47.64
2651219,1796,1800,54.07
2651220,1796,1801,67.91
2651221,1796,1802,84.01
2651222,1796,1803,88.67
2651223,1796,1804,96.72
2651224,1796,1805,107.99
2651225,1796,1806,120.38
2651226,1796,1807,129.71
2651227,1796,1808,139.69
2651228,1796,1809,152.4
2651229,1796,1810,159.49
2651230,1796,1811,-999
2651231,1796,1812,-999
2651232,1796,1813,151.6
2651233,1796,1814,135.99
2651234,1796,1815,113.78
2651235,1796,1816,123.6
2651236,1796,1817,110.4
2651237,1796,1818,62.28
2651238,1796,1819,34.76
2651239,1796,1820,40.07
2651240,1796,1821,42.33
2651241,1796,1822,58.1
2651242,1796,1823,77.41
2651243,1796,1824,68.08
2651244,1796,1825,78.7
2651245,1796,1826,88.35
2651246,1796,1827,111.53
2651247,1796,1828,121.99
2651248,1796,1829,144.68
2651249,1796,1830,212.43
2651250,1796,1831,-999
2651251,1796,1832,143.39
2651252,1796,1833,141.78
2651253,1796,1834,115.87
2651254,1796,1835,101.71
2651255,1796,1836,101.87
2651256,1796,1837,56.97
2651257,1796,1838,44.74
2651258,1796,1839,57.13
2651259,1796,1840,50.37
2651260,1796,1841,56.97
2651261,1796,1842,79.5
2651262,1796,1843,79.66
2651263,1796,1844,83.85
2651264,1796,1845,95.92
2651265,1796,1846,104.61
2651266,1796,1847,125.21
2651267,1796,1848,178.64
2651268,1796,1849,151.76
2651269,1796,1850,118.93
2651270,1796,1851,101.39
2651271,1796,1852,99.78
2651272,1796,1853,65.5
2651273,1796,1854,78.7
2651274,1796,1855,67.27
2651275,1796,1856,66.3
2651276,1796,1857,95.43
2651277,1796,1858,89
2651278,1796,1859,96.56
2651279,1796,1860,106.86
2651280,1796,1861,105.41
2651281,1796,1862,110.4
2651282,1796,1863,122.79
