id,from,to,distance
2649076,1792,1979,300.95
2649077,1792,1980,286.46
2649078,1792,1981,263.93
2649079,1792,1982,270.37
2649080,1792,1983,268.76
2649081,1792,1984,249.45
2649082,1792,1985,177.03
2649083,1792,1986,180.25
2649084,1792,1987,183.47
2649085,1792,1988,249.45
2649086,1792,1989,202.78
2649087,1792,1990,201.17
2649088,1792,1991,185.07
2649089,1792,1992,180.25
2649090,1792,1993,199.56
2649091,1792,1994,202.78
2649092,1792,1995,199.56
2649093,1792,1996,218.87
2649094,1792,1997,255.89
2649095,1792,1998,276.81
2649096,1792,1999,275.2
2649097,1792,2000,278.42
2649098,1792,2001,284.85
2649099,1792,2002,297.73
2649100,1792,2003,-999
2649101,1792,2004,255.89
2649102,1792,2005,222.09
2649103,1792,2006,214.04
2649104,1792,2007,220.48
2649105,1792,2008,193.12
2649106,1792,2009,210.82
2649107,1792,2010,220.48
2649108,1792,2011,228.53
2649109,1792,2012,217.26
2649110,1792,2013,194.73
2649111,1792,2014,194.73
2649112,1792,2015,209.21
2649113,1792,2016,212.43
2649114,1792,2017,231.75
2649115,1792,2018,230.14
2649116,1792,2019,291.29
2649117,1792,2020,284.85
2649118,1792,2021,289.68
2649119,1792,2022,304.17
2649120,1792,2023,292.9
2649121,1792,2024,297.73
2649122,1792,2025,310.6
2649123,1792,2026,284.85
2649124,1792,2027,246.23
2649125,1792,2028,233.35
2649126,1792,2029,220.48
2649127,1792,2030,222.09
2649128,1792,2031,206
2649129,1792,2032,201.17
2649130,1792,2033,210.82
2649131,1792,2034,218.87
2649132,1792,2035,226.92
2649133,1792,2036,244.62
2649134,1792,2037,207.61
2649135,1792,2038,249.45
2649136,1792,2039,259.1
2649137,1792,2040,270.37
2649138,1792,2041,260.71
2649139,1792,2042,239.79
2649140,1792,2043,275.2
2649141,1792,2044,286.46
2649142,1792,2045,307.38
2649143,1792,2046,312.21
2649144,1792,2047,307.38
2649145,1792,2048,313.82
2649146,1792,2049,313.82
2649147,1792,2050,294.51
2649148,1792,2051,267.15
2649149,1792,2052,-999
2649150,1792,2053,236.57
2649151,1792,2054,225.31
2649152,1792,2055,246.23
2649153,1792,2056,230.14
2649154,1792,2057,223.7
2649155,1792,2058,236.57
2649156,1792,2059,226.92
2649157,1792,2060,222.09
2649158,1792,2061,238.18
2649159,1792,2062,247.84
2649160,1792,2063,259.1
2649161,1792,2064,-999
2649162,1792,2065,257.5
2649163,1792,2066,259.1
2649164,1792,2067,271.98
2649165,1792,2068,337.96
2649166,1792,2069,325.09
2649167,1792,2070,318.65
2649168,1792,2071,333.13
2649169,1792,2072,325.09
2649170,1792,2073,307.38
2649171,1792,2074,297.73
2649172,1792,2075,350.84
2649173,1792,2076,339.57
2649174,1792,2077,-999
2649175,1792,2078,-999
2649176,1792,2079,267.15
2649177,1792,2080,257.5
2649178,1792,2081,273.59
2649179,1792,2082,233.35
2649180,1792,2083,233.35
2649181,1792,2084,246.23
2649182,1792,2085,265.54
2649183,1792,2086,230.14
2649184,1792,2087,233.35
2649185,1792,2088,239.79
2649186,1792,2089,254.28
2649187,1792,2090,317.04
2649188,1792,2091,308.99
2649189,1792,2092,288.07
2649190,1792,2093,275.2
2649191,1792,2094,339.57
2649192,1792,2095,333.13
2649193,1792,2096,331.52
2649194,1792,2097,346.01
2649195,1792,2098,336.35
2649196,1792,2099,337.96
2649197,1792,2100,-999
2649198,1792,2101,341.18
2649199,1792,2102,326.7
2649200,1792,2103,304.17
2649201,1792,2104,276.81
2649202,1792,2105,263.93
2649203,1792,2106,257.5
2649204,1792,2107,257.5
2649205,1792,2108,255.89
2649206,1792,2109,257.5
2649207,1792,2110,262.32
2649208,1792,2111,292.9
2649209,1792,2112,286.46
2649210,1792,2113,262.32
2649211,1792,2114,255.89
2649212,1792,2115,273.59
2649213,1792,2116,296.12
2649214,1792,2117,299.34
2649215,1792,2118,289.68
2649216,1792,2119,354.06
2649217,1792,2120,344.4
2649218,1792,2121,346.01
2649219,1792,2122,357.27
2649220,1792,2123,352.45
2649221,1792,2124,352.45
2649222,1792,2125,365.32
2649223,1792,2126,363.71
2649224,1792,2127,333.13
2649225,1792,2128,321.87
2649226,1792,2129,308.99
2649227,1792,2130,297.73
2649228,1792,2131,291.29
2649229,1792,2132,313.82
2649230,1792,2133,310.6
2649231,1792,2134,300.95
2649232,1792,2135,280.03
2649233,1792,2136,271.98
2649234,1792,2137,273.59
2649235,1792,2138,271.98
2649236,1792,2139,275.2
2649237,1792,2140,263.93
2649238,1792,2141,262.32
2649239,1792,2142,271.98
2649240,1792,2143,294.51
2649241,1792,2144,307.38
2649242,1792,2145,329.92
2649243,1792,2146,365.32
2649244,1792,2147,355.67
2649245,1792,2148,358.88
2649246,1792,2149,365.32
2649247,1792,2150,362.1
2649248,1792,2151,360.49
2649249,1792,2152,363.71
2649250,1792,2153,350.84
2649251,1792,2154,349.23
2649252,1792,2155,308.99
2649253,1792,2156,308.99
2649254,1792,2157,320.26
2649255,1792,2158,-999
2649256,1792,2159,326.7
2649257,1792,2160,299.34
2649258,1792,2161,291.29
2649259,1792,2162,291.29
2649260,1792,2163,281.64
2649261,1792,2164,294.51
2649262,1792,2165,278.42
2649263,1792,2166,276.81
2649264,1792,2167,271.98
2649265,1792,2168,278.42
2649266,1792,2169,286.46
2649267,1792,2170,308.99
2649268,1792,2171,318.65
2649269,1792,2172,347.62
2649270,1792,2173,341.18
2649271,1792,2174,383.02
2649272,1792,2175,378.2
2649273,1792,2176,373.37
2649274,1792,2177,373.37
2649275,1792,2178,376.59
2649276,1792,2179,397.51
2649277,1792,2180,383.02
2649278,1792,2181,379.81
2649279,1792,2182,363.71
2649280,1792,2183,357.27
2649281,1792,2184,349.23
2649282,1792,2185,339.57
2649283,1792,2186,323.48
2649284,1792,2187,339.57
2649285,1792,2188,-999
2649286,1792,2189,-999
2649287,1792,2190,304.17
2649288,1792,2191,307.38
2649289,1792,2192,289.68
2649290,1792,2193,297.73
2649291,1792,2194,291.29
2649292,1792,2195,299.34
2649293,1792,2196,288.07
2649294,1792,2197,294.51
2649295,1792,2198,305.78
2649296,1792,2199,307.38
2649297,1792,2200,320.26
2649298,1792,2201,326.7
2649299,1792,2202,342.79
2649300,1792,2203,391.07
2649301,1792,2204,387.85
2649302,1792,2205,387.85
2649303,1792,2206,384.63
2649304,1792,2207,384.63
2649305,1792,2208,394.29
2649306,1792,2209,391.07
2649307,1792,2210,379.81
2649308,1792,2211,373.37
2649309,1792,2212,357.27
2649310,1792,2213,354.06
2649311,1792,2214,383.02
2649312,1792,2215,337.96
2649313,1792,2216,360.49
2649314,1792,2217,344.4
2649315,1792,2218,334.74
2649316,1792,2219,325.09
2649317,1792,2220,312.21
2649318,1792,2221,307.38
2649319,1792,2222,312.21
2649320,1792,2223,296.12
2649321,1792,2224,300.95
2649322,1792,2225,317.04
2649323,1792,2226,326.7
2649324,1792,2227,325.09
2649325,1792,2228,331.52
2649326,1792,2229,339.57
2649327,1792,2230,355.67
2649328,1792,2231,399.12
2649329,1792,2232,399.12
2649330,1792,2233,395.9
2649331,1792,2234,400.73
2649332,1792,2235,402.34
2649333,1792,2236,392.68
2649334,1792,2237,413.6
2649335,1792,2238,-999
2649336,1792,2239,381.41
2649337,1792,2240,374.98
2649338,1792,2241,-999
2649339,1792,2242,350.84
2649340,1792,2243,337.96
2649341,1792,2244,339.57
2649342,1792,2245,325.09
2649343,1792,2246,320.26
2649344,1792,2247,325.09
2649345,1792,2248,308.99
2649346,1792,2249,317.04
2649347,1792,2250,331.52
2649348,1792,2251,331.52
2649349,1792,2252,337.96
2649350,1792,2253,349.23
2649351,1792,2254,355.67
2649352,1792,2255,365.32
2649353,1792,2256,410.38
2649354,1792,2257,407.16
2649355,1792,2258,407.16
2649356,1792,2259,399.12
2649357,1792,2260,407.16
2649358,1792,2261,402.34
2649359,1792,2262,426.48
2649360,1792,2263,-999
2649361,1792,2264,370.15
2649362,1792,2265,358.88
2649363,1792,2266,349.23
2649364,1792,2267,334.74
2649365,1792,2268,349.23
2649366,1792,2269,329.92
2649367,1792,2270,337.96
2649368,1792,2271,349.23
2649369,1792,2272,418.43
2649370,1792,2273,418.43
2649371,1792,2274,410.38
2649372,1792,2275,387.85
2649373,1792,2276,373.37
2649374,1792,2277,374.98
2649375,1792,2278,360.49
2649376,1792,2279,352.45
2649377,1792,2280,342.79
2649378,1792,2281,341.18
2649379,1792,2282,350.84
2649380,1792,2283,352.45
2649381,1792,2284,416.82
2649382,1792,2285,399.12
2649383,1792,2286,397.51
2649384,1792,2287,386.24
2649385,1792,2288,387.85
2649386,1792,2289,383.02
2649387,1792,2290,370.15
2649388,1792,2291,360.49
2649389,1792,2292,357.27
2649390,1792,2293,365.32
2649391,1792,2294,403.95
2649392,1792,2295,424.87
2649393,1792,2296,399.12
2649394,1792,2297,395.9
2649395,1792,2298,387.85
2649396,1792,2299,376.59
