id,from,to,distance
2107576,1182,1854,471.54
2107577,1182,1855,460.27
2107578,1182,1856,450.62
2107579,1182,1857,437.74
2107580,1182,1858,431.3
2107581,1182,1859,439.35
2107582,1182,1860,450.62
2107583,1182,1861,449.01
2107584,1182,1862,453.84
2107585,1182,1863,476.37
2107586,1182,1864,476.37
2107587,1182,1865,482.8
2107588,1182,1866,495.68
2107589,1182,1867,727.42
2107590,1182,1868,566.49
2107591,1182,1869,548.79
2107592,1182,1870,511.77
2107593,1182,1871,500.51
2107594,1182,1872,474.76
2107595,1182,1873,463.49
2107596,1182,1874,477.98
2107597,1182,1875,453.84
2107598,1182,1876,463.49
2107599,1182,1877,461.88
2107600,1182,1878,444.18
2107601,1182,1879,450.62
2107602,1182,1880,465.1
2107603,1182,1881,477.98
2107604,1182,1882,469.93
2107605,1182,1883,474.76
2107606,1182,1884,492.46
2107607,1182,1885,502.12
2107608,1182,1886,-999
2107609,1182,1887,730.64
2107610,1182,1888,716.16
2107611,1182,1889,712.94
2107612,1182,1890,695.24
2107613,1182,1891,550.4
2107614,1182,1892,532.69
2107615,1182,1893,534.3
2107616,1182,1894,510.16
2107617,1182,1895,497.29
2107618,1182,1896,476.37
2107619,1182,1897,484.41
2107620,1182,1898,465.1
2107621,1182,1899,468.32
2107622,1182,1900,458.66
2107623,1182,1901,455.44
2107624,1182,1902,468.32
2107625,1182,1903,466.71
2107626,1182,1904,474.76
2107627,1182,1905,487.63
2107628,1182,1906,492.46
2107629,1182,1907,658.22
2107630,1182,1908,-999
2107631,1182,1909,696.85
2107632,1182,1910,688.8
2107633,1182,1911,693.63
2107634,1182,1912,543.96
2107635,1182,1913,529.47
2107636,1182,1914,540.74
2107637,1182,1915,502.12
2107638,1182,1916,494.07
2107639,1182,1917,490.85
2107640,1182,1918,479.58
2107641,1182,1919,482.8
2107642,1182,1920,482.8
2107643,1182,1921,476.37
2107644,1182,1922,479.58
2107645,1182,1923,481.19
2107646,1182,1924,484.41
2107647,1182,1925,498.9
2107648,1182,1926,502.12
2107649,1182,1927,511.77
2107650,1182,1928,521.43
