id,from,to,distance
2261476,1319,1766,449.01
2261477,1319,1767,442.57
2261478,1319,1768,416.82
2261479,1319,1769,420.04
2261480,1319,1770,323.48
2261481,1319,1771,300.95
2261482,1319,1772,291.29
2261483,1319,1773,278.42
2261484,1319,1774,270.37
2261485,1319,1775,267.15
2261486,1319,1776,281.64
2261487,1319,1777,267.15
2261488,1319,1778,265.54
2261489,1319,1779,270.37
2261490,1319,1780,271.98
2261491,1319,1781,284.85
2261492,1319,1782,262.32
2261493,1319,1783,271.98
2261494,1319,1784,271.98
2261495,1319,1785,270.37
2261496,1319,1786,271.98
2261497,1319,1787,519.82
2261498,1319,1788,497.29
2261499,1319,1789,511.77
2261500,1319,1790,432.91
2261501,1319,1791,426.48
2261502,1319,1792,415.21
2261503,1319,1793,407.16
2261504,1319,1794,405.55
2261505,1319,1795,315.43
2261506,1319,1796,304.17
2261507,1319,1797,302.56
2261508,1319,1798,288.07
2261509,1319,1799,280.03
2261510,1319,1800,280.03
2261511,1319,1801,294.51
2261512,1319,1802,297.73
2261513,1319,1803,304.17
2261514,1319,1804,312.21
2261515,1319,1805,292.9
2261516,1319,1806,288.07
2261517,1319,1807,297.73
2261518,1319,1808,307.38
2261519,1319,1809,320.26
2261520,1319,1810,278.42
2261521,1319,1811,-999
2261522,1319,1812,-999
2261523,1319,1813,432.91
2261524,1319,1814,416.82
2261525,1319,1815,394.29
2261526,1319,1816,403.95
2261527,1319,1817,391.07
2261528,1319,1818,342.79
2261529,1319,1819,315.43
2261530,1319,1820,320.26
2261531,1319,1821,304.17
2261532,1319,1822,308.99
2261533,1319,1823,304.17
2261534,1319,1824,294.51
2261535,1319,1825,305.78
2261536,1319,1826,313.82
2261537,1319,1827,326.7
2261538,1319,1828,337.96
2261539,1319,1829,312.21
2261540,1319,1830,492.46
2261541,1319,1831,-999
2261542,1319,1832,424.87
2261543,1319,1833,423.26
2261544,1319,1834,395.9
2261545,1319,1835,383.02
2261546,1319,1836,383.02
2261547,1319,1837,337.96
2261548,1319,1838,325.09
2261549,1319,1839,321.87
2261550,1319,1840,328.31
2261551,1319,1841,318.65
2261552,1319,1842,305.78
2261553,1319,1843,305.78
2261554,1319,1844,310.6
2261555,1319,1845,321.87
2261556,1319,1846,334.74
2261557,1319,1847,341.18
2261558,1319,1848,458.66
2261559,1319,1849,432.91
2261560,1319,1850,399.12
2261561,1319,1851,381.41
2261562,1319,1852,379.81
2261563,1319,1853,346.01
2261564,1319,1854,354.06
2261565,1319,1855,342.79
2261566,1319,1856,333.13
2261567,1319,1857,321.87
2261568,1319,1858,315.43
2261569,1319,1859,323.48
2261570,1319,1860,333.13
2261571,1319,1861,331.52
2261572,1319,1862,336.35
2261573,1319,1863,358.88
2261574,1319,1864,358.88
2261575,1319,1865,365.32
2261576,1319,1866,378.2
2261577,1319,1867,611.55
2261578,1319,1868,450.62
2261579,1319,1869,432.91
2261580,1319,1870,395.9
2261581,1319,1871,383.02
2261582,1319,1872,357.27
2261583,1319,1873,346.01
2261584,1319,1874,360.49
2261585,1319,1875,337.96
2261586,1319,1876,346.01
2261587,1319,1877,346.01
2261588,1319,1878,326.7
2261589,1319,1879,333.13
2261590,1319,1880,347.62
2261591,1319,1881,360.49
2261592,1319,1882,354.06
2261593,1319,1883,358.88
2261594,1319,1884,376.59
2261595,1319,1885,386.24
2261596,1319,1886,-999
2261597,1319,1887,613.16
2261598,1319,1888,598.68
2261599,1319,1889,595.46
2261600,1319,1890,577.75
2261601,1319,1891,434.52
2261602,1319,1892,415.21
2261603,1319,1893,416.82
2261604,1319,1894,392.68
2261605,1319,1895,381.41
2261606,1319,1896,360.49
2261607,1319,1897,366.93
2261608,1319,1898,349.23
2261609,1319,1899,350.84
2261610,1319,1900,342.79
2261611,1319,1901,339.57
2261612,1319,1902,350.84
2261613,1319,1903,349.23
2261614,1319,1904,357.27
2261615,1319,1905,370.15
2261616,1319,1906,376.59
2261617,1319,1907,542.35
2261618,1319,1908,-999
2261619,1319,1909,580.97
2261620,1319,1910,571.32
