id,from,to,distance
2010676,1103,2282,815.94
2010677,1103,2283,817.55
2010678,1103,2284,880.31
2010679,1103,2285,864.22
2010680,1103,2286,861
2010681,1103,2287,851.34
2010682,1103,2288,852.95
2010683,1103,2289,848.12
2010684,1103,2290,833.64
2010685,1103,2291,825.59
2010686,1103,2292,822.37
2010687,1103,2293,830.42
2010688,1103,2294,867.44
2010689,1103,2295,889.97
2010690,1103,2296,864.22
2010691,1103,2297,859.39
2010692,1103,2298,852.95
2010693,1103,2299,841.69
2010694,1103,2300,838.47
2010695,1103,2301,848.12
2010696,1103,2302,846.51
2010697,1103,2303,849.73
2010698,1103,2304,880.31
2010699,1103,2305,-999
2010700,1103,2306,877.09
2010701,1103,2307,862.61
2010702,1103,2308,851.34
2010703,1103,2309,844.91
2010704,1103,2310,848.12
2010705,1103,2311,856.17
2010706,1103,2312,861
2010707,1103,2313,861
2010708,1103,2314,909.28
2010709,1103,2315,898.01
2010710,1103,2316,888.36
2010711,1103,2317,865.83
2010712,1103,2318,859.39
2010713,1103,2319,856.17
2010714,1103,2320,910.89
2010715,1103,2321,-999
2010716,1103,2322,878.7
2010717,1103,2323,875.48
2010718,1103,2324,888.36
2010719,1103,2325,918.94
2010720,1103,2326,904.45
2010721,1103,2327,904.45
2010722,1103,2328,875.48
2010723,1103,2329,878.7
2010724,1103,2330,870.66
2010725,1103,2331,878.7
2010726,1103,2332,894.8
2010727,1103,2333,885.14
2010728,1103,2334,914.11
2010729,1103,2335,902.84
2010730,1103,2336,894.8
2010731,1103,2337,901.23
2010732,1103,2338,904.45
2010733,1103,2339,889.97
2010734,1103,2340,891.58
2010735,1103,2341,886.75
2010736,1103,2342,909.28
2010737,1103,2343,880.31
2010738,1103,2344,889.97
2010739,1103,2345,912.5
2010740,1103,2346,907.67
2010741,1103,2347,931.81
2010742,1103,2348,926.98
2010743,1103,2349,912.5
2010744,1103,2350,917.33
2010745,1103,2351,904.45
2010746,1103,2352,912.5
2010747,1103,2353,918.94
2010748,1103,2354,902.84
2010749,1103,2355,907.67
2010750,1103,2356,944.68
2010751,1103,2357,931.81
2010752,1103,2358,946.29
2010753,1103,2359,936.64
2010754,1103,2360,918.94
2010755,1103,2361,925.37
2010756,1103,2362,928.59
2010757,1103,2363,-999
2010758,1103,2364,-999
2010759,1103,2365,907.67
2010760,1103,2366,906.06
2010761,1103,2367,912.5
2010762,1103,2368,922.15
2010763,1103,2369,922.15
2010764,1103,2370,938.25
2010765,1103,2371,930.2
2010766,1103,2372,933.42
2010767,1103,2373,939.86
2010768,1103,2374,946.29
2010769,1103,2375,949.51
2010770,1104,1105,15.61
2010771,1104,1106,34.12
2010772,1104,1107,37.98
2010773,1104,1108,69.36
2010774,1104,1109,76.6
2010775,1104,1110,88.19
2010776,1104,1111,91.73
2010777,1104,1112,107.5
2010778,1104,1113,110.72
2010779,1104,1114,120.22
2010780,1104,1115,131.16
2010781,1104,1116,143.07
2010782,1104,1117,154.5
2010783,1104,1118,180.25
2010784,1104,1119,189.9
2010785,1104,1120,197.95
2010786,1104,1121,212.43
2010787,1104,1122,220.48
2010788,1104,1123,230.14
2010789,1104,1124,243.01
2010790,1104,1125,251.06
2010791,1104,1126,286.46
2010792,1104,1127,288.07
2010793,1104,1128,296.12
2010794,1104,1129,310.6
2010795,1104,1130,328.31
2010796,1104,1131,326.7
2010797,1104,1132,394.29
