id,from,to,distance
1871026,998,1652,463.49
1871027,998,1653,452.23
1871028,998,1654,453.84
1871029,998,1655,460.27
1871030,998,1656,455.44
1871031,998,1657,444.18
1871032,998,1658,450.62
1871033,998,1659,450.62
1871034,998,1660,465.1
1871035,998,1661,487.63
1871036,998,1662,514.99
1871037,998,1663,502.12
1871038,998,1664,500.51
1871039,998,1665,502.12
1871040,998,1666,743.52
1871041,998,1667,751.56
1871042,998,1668,749.95
1871043,998,1669,746.74
1871044,998,1670,537.52
1871045,998,1671,527.86
1871046,998,1672,514.99
1871047,998,1673,503.72
1871048,998,1674,494.07
1871049,998,1675,479.58
1871050,998,1676,471.54
1871051,998,1677,474.76
1871052,998,1678,474.76
1871053,998,1679,471.54
1871054,998,1680,479.58
1871055,998,1681,458.66
1871056,998,1682,457.05
1871057,998,1683,463.49
1871058,998,1684,474.76
1871059,998,1685,487.63
1871060,998,1686,518.21
1871061,998,1687,513.38
1871062,998,1688,510.16
1871063,998,1689,510.16
1871064,998,1690,727.42
1871065,998,1691,741.91
1871066,998,1692,737.08
1871067,998,1693,540.74
1871068,998,1694,532.69
1871069,998,1695,526.26
1871070,998,1696,511.77
1871071,998,1697,498.9
1871072,998,1698,481.19
1871073,998,1699,486.02
1871074,998,1700,484.41
1871075,998,1701,479.58
1871076,998,1702,500.51
1871077,998,1703,492.46
1871078,998,1704,471.54
1871079,998,1705,473.15
1871080,998,1706,477.98
1871081,998,1707,479.58
1871082,998,1708,490.85
1871083,998,1709,502.12
1871084,998,1710,529.47
1871085,998,1711,521.43
1871086,998,1712,780.53
1871087,998,1713,774.09
1871088,998,1714,724.2
1871089,998,1715,722.6
1871090,998,1716,716.16
1871091,998,1717,576.15
1871092,998,1718,561.66
1871093,998,1719,553.61
1871094,998,1720,540.74
1871095,998,1721,514.99
1871096,998,1722,502.12
1871097,998,1723,495.68
1871098,998,1724,495.68
1871099,998,1725,494.07
1871100,998,1726,490.85
1871101,998,1727,498.9
1871102,998,1728,497.29
1871103,998,1729,484.41
1871104,998,1730,486.02
1871105,998,1731,490.85
1871106,998,1732,490.85
1871107,998,1733,495.68
1871108,998,1734,505.33
1871109,998,1735,532.69
1871110,998,1736,778.92
1871111,998,1737,769.27
1871112,998,1738,761.22
1871113,998,1739,786.97
1871114,998,1740,712.94
1871115,998,1741,704.89
1871116,998,1742,704.89
1871117,998,1743,584.19
1871118,998,1744,566.49
1871119,998,1745,555.22
1871120,998,1746,547.18
1871121,998,1747,531.08
1871122,998,1748,519.82
1871123,998,1749,510.16
1871124,998,1750,510.16
1871125,998,1751,508.55
1871126,998,1752,505.33
1871127,998,1753,506.94
1871128,998,1754,505.33
1871129,998,1755,508.55
1871130,998,1756,502.12
1871131,998,1757,498.9
1871132,998,1758,506.94
1871133,998,1759,510.16
1871134,998,1760,506.94
1871135,998,1761,516.6
1871136,998,1762,764.44
1871137,998,1763,754.78
1871138,998,1764,735.47
1871139,998,1765,756.39
1871140,998,1766,701.67
1871141,998,1767,693.63
1871142,998,1768,667.88
1871143,998,1769,671.1
1871144,998,1770,576.15
1871145,998,1771,553.61
1871146,998,1772,542.35
1871147,998,1773,529.47
1871148,998,1774,523.04
1871149,998,1775,518.21
1871150,998,1776,532.69
1871151,998,1777,519.82
1871152,998,1778,518.21
1871153,998,1779,521.43
1871154,998,1780,513.38
1871155,998,1781,521.43
1871156,998,1782,513.38
1871157,998,1783,523.04
1871158,998,1784,524.65
1871159,998,1785,521.43
1871160,998,1786,566.49
1871161,998,1787,772.49
1871162,998,1788,748.34
1871163,998,1789,764.44
1871164,998,1790,683.97
1871165,998,1791,679.14
1871166,998,1792,666.27
1871167,998,1793,658.22
1871168,998,1794,656.61
1871169,998,1795,566.49
1871170,998,1796,555.22
1871171,998,1797,553.61
1871172,998,1798,539.13
1871173,998,1799,531.08
1871174,998,1800,531.08
1871175,998,1801,545.57
1871176,998,1802,550.4
1871177,998,1803,555.22
1871178,998,1804,563.27
1871179,998,1805,545.57
1871180,998,1806,540.74
1871181,998,1807,548.79
1871182,998,1808,560.05
1871183,998,1809,572.93
1871184,998,1810,531.08
1871185,998,1811,-999
1871186,998,1812,-999
1871187,998,1813,683.97
1871188,998,1814,667.88
1871189,998,1815,645.35
1871190,998,1816,655
1871191,998,1817,642.13
1871192,998,1818,593.85
1871193,998,1819,566.49
1871194,998,1820,572.93
1871195,998,1821,556.83
1871196,998,1822,560.05
1871197,998,1823,555.22
1871198,998,1824,545.57
1871199,998,1825,556.83
1871200,998,1826,566.49
1871201,998,1827,577.75
1871202,998,1828,589.02
1871203,998,1829,564.88
1871204,998,1830,743.52
1871205,998,1831,-999
1871206,998,1832,675.92
1871207,998,1833,674.32
1871208,998,1834,648.57
1871209,998,1835,634.08
1871210,998,1836,634.08
1871211,998,1837,589.02
1871212,998,1838,576.15
1871213,998,1839,572.93
1871214,998,1840,580.97
1871215,998,1841,569.71
1871216,998,1842,556.83
1871217,998,1843,556.83
1871218,998,1844,561.66
1871219,998,1845,572.93
1871220,998,1846,587.41
1871221,998,1847,592.24
1871222,998,1848,714.55
1871223,998,1849,683.97
1871224,998,1850,651.78
1871225,998,1851,634.08
1871226,998,1852,632.47
1871227,998,1853,597.07
1871228,998,1854,606.72
1871229,998,1855,593.85
1871230,998,1856,584.19
1871231,998,1857,572.93
1871232,998,1858,566.49
1871233,998,1859,574.54
1871234,998,1860,584.19
1871235,998,1861,582.58
1871236,998,1862,587.41
1871237,998,1863,609.94
1871238,998,1864,611.55
1871239,998,1865,617.99
1871240,998,1866,630.86
1871241,998,1867,862.61
1871242,998,1868,701.67
1871243,998,1869,683.97
1871244,998,1870,646.96
1871245,998,1871,635.69
1871246,998,1872,608.33
1871247,998,1873,598.68
1871248,998,1874,611.55
1871249,998,1875,589.02
1871250,998,1876,598.68
1871251,998,1877,597.07
1871252,998,1878,577.75
1871253,998,1879,585.8
1871254,998,1880,598.68
1871255,998,1881,611.55
1871256,998,1882,605.11
1871257,998,1883,609.94
1871258,998,1884,627.64
1871259,998,1885,637.3
1871260,998,1886,-999
1871261,998,1887,864.22
1871262,998,1888,851.34
1871263,998,1889,846.51
1871264,998,1890,828.81
1871265,998,1891,685.58
1871266,998,1892,667.88
1871267,998,1893,667.88
1871268,998,1894,645.35
1871269,998,1895,632.47
1871270,998,1896,611.55
1871271,998,1897,617.99
1871272,998,1898,600.29
1871273,998,1899,603.5
1871274,998,1900,593.85
1871275,998,1901,590.63
1871276,998,1902,601.89
1871277,998,1903,601.89
1871278,998,1904,608.33
1871279,998,1905,622.82
1871280,998,1906,627.64
1871281,998,1907,793.41
1871282,998,1908,-999
1871283,998,1909,832.03
1871284,998,1910,823.98
1871285,998,1911,827.2
1871286,998,1912,677.53
1871287,998,1913,663.05
1871288,998,1914,675.92
1871289,998,1915,637.3
1871290,998,1916,629.25
1871291,998,1917,624.43
1871292,998,1918,613.16
1871293,998,1919,617.99
1871294,998,1920,616.38
1871295,998,1921,609.94
1871296,998,1922,614.77
1871297,998,1923,616.38
1871298,998,1924,619.6
1871299,998,1925,634.08
1871300,998,1926,637.3
1871301,998,1927,645.35
1871302,998,1928,656.61
1871303,998,1929,791.8
1871304,998,1930,778.92
1871305,998,1931,841.69
1871306,998,1932,832.03
1871307,998,1933,817.55
