id,from,to,distance
1721401,893,2072,659.83
1721402,893,2073,748.34
1721403,893,2074,737.08
1721404,893,2075,828.81
1721405,893,2076,817.55
1721406,893,2077,-999
1721407,893,2078,-999
1721408,893,2079,746.74
1721409,893,2080,735.47
1721410,893,2081,753.17
1721411,893,2082,712.94
1721412,893,2083,711.33
1721413,893,2084,724.2
1721414,893,2085,749.95
1721415,893,2086,646.96
1721416,893,2087,651.78
1721417,893,2088,658.22
1721418,893,2089,671.1
1721419,893,2090,674.32
1721420,893,2091,666.27
1721421,893,2092,656.61
1721422,893,2093,643.74
1721423,893,2094,675.92
1721424,893,2095,667.88
1721425,893,2096,666.27
1721426,893,2097,682.36
1721427,893,2098,672.71
1721428,893,2099,674.32
1721429,893,2100,-999
1721430,893,2101,819.16
1721431,893,2102,804.67
1721432,893,2103,783.75
1721433,893,2104,754.78
1721434,893,2105,741.91
1721435,893,2106,735.47
1721436,893,2107,735.47
1721437,893,2108,735.47
1721438,893,2109,741.91
1721439,893,2110,738.69
1721440,893,2111,709.72
1721441,893,2112,703.28
1721442,893,2113,679.14
1721443,893,2114,674.32
1721444,893,2115,690.41
1721445,893,2116,712.94
1721446,893,2117,656.61
1721447,893,2118,658.22
1721448,893,2119,688.8
1721449,893,2120,679.14
1721450,893,2121,680.75
1721451,893,2122,692.02
1721452,893,2123,687.19
1721453,893,2124,687.19
1721454,893,2125,843.3
1721455,893,2126,841.69
1721456,893,2127,811.11
1721457,893,2128,799.84
1721458,893,2129,786.97
1721459,893,2130,775.7
1721460,893,2131,769.27
1721461,893,2132,791.8
1721462,893,2133,778.92
1721463,893,2134,769.27
1721464,893,2135,766.05
1721465,893,2136,743.52
1721466,893,2137,730.64
1721467,893,2138,716.16
1721468,893,2139,693.63
1721469,893,2140,680.75
1721470,893,2141,680.75
1721471,893,2142,688.8
1721472,893,2143,711.33
1721473,893,2144,724.2
1721474,893,2145,712.94
1721475,893,2146,700.06
1721476,893,2147,690.41
1721477,893,2148,693.63
1721478,893,2149,700.06
1721479,893,2150,696.85
1721480,893,2151,695.24
1721481,893,2152,841.69
1721482,893,2153,828.81
1721483,893,2154,827.2
1721484,893,2155,786.97
1721485,893,2156,786.97
1721486,893,2157,814.33
1721487,893,2158,-999
1721488,893,2159,775.7
1721489,893,2160,770.88
1721490,893,2161,756.39
1721491,893,2162,738.69
1721492,893,2163,730.64
1721493,893,2164,711.33
1721494,893,2165,695.24
1721495,893,2166,693.63
1721496,893,2167,688.8
1721497,893,2168,696.85
1721498,893,2169,703.28
1721499,893,2170,727.42
1721500,893,2171,735.47
1721501,893,2172,712.94
1721502,893,2173,704.89
1721503,893,2174,719.38
1721504,893,2175,712.94
1721505,893,2176,709.72
1721506,893,2177,708.11
1721507,893,2178,711.33
1721508,893,2179,877.09
1721509,893,2180,861
1721510,893,2181,857.78
1721511,893,2182,841.69
1721512,893,2183,836.86
1721513,893,2184,832.03
1721514,893,2185,822.37
1721515,893,2186,801.45
1721516,893,2187,796.63
1721517,893,2188,-999
1721518,893,2189,-999
1721519,893,2190,753.17
1721520,893,2191,753.17
1721521,893,2192,725.81
1721522,893,2193,714.55
1721523,893,2194,708.11
1721524,893,2195,716.16
1721525,893,2196,704.89
1721526,893,2197,712.94
1721527,893,2198,722.6
1721528,893,2199,725.81
1721529,893,2200,737.08
1721530,893,2201,740.3
1721531,893,2202,735.47
1721532,893,2203,725.81
1721533,893,2204,724.2
1721534,893,2205,724.2
1721535,893,2206,720.99
1721536,893,2207,720.99
1721537,893,2208,873.87
1721538,893,2209,869.05
1721539,893,2210,857.78
1721540,893,2211,851.34
1721541,893,2212,828.81
1721542,893,2213,812.72
1721543,893,2214,799.84
1721544,893,2215,799.84
1721545,893,2216,777.31
1721546,893,2217,761.22
1721547,893,2218,751.56
1721548,893,2219,741.91
1721549,893,2220,729.03
1721550,893,2221,724.2
1721551,893,2222,730.64
1721552,893,2223,712.94
1721553,893,2224,719.38
1721554,893,2225,733.86
1721555,893,2226,743.52
1721556,893,2227,741.91
1721557,893,2228,749.95
1721558,893,2229,746.74
1721559,893,2230,738.69
1721560,893,2231,735.47
1721561,893,2232,733.86
1721562,893,2233,730.64
1721563,893,2234,735.47
1721564,893,2235,880.31
1721565,893,2236,870.66
1721566,893,2237,832.03
1721567,893,2238,-999
1721568,893,2239,798.23
1721569,893,2240,791.8
1721570,893,2241,-999
1721571,893,2242,767.66
1721572,893,2243,754.78
1721573,893,2244,756.39
1721574,893,2245,741.91
1721575,893,2246,737.08
1721576,893,2247,741.91
1721577,893,2248,725.81
1721578,893,2249,733.86
1721579,893,2250,748.34
1721580,893,2251,749.95
1721581,893,2252,756.39
1721582,893,2253,767.66
1721583,893,2254,749.95
1721584,893,2255,748.34
1721585,893,2256,745.13
1721586,893,2257,743.52
1721587,893,2258,741.91
1721588,893,2259,877.09
1721589,893,2260,823.98
1721590,893,2261,819.16
1721591,893,2262,843.3
1721592,893,2263,-999
1721593,893,2264,786.97
1721594,893,2265,775.7
1721595,893,2266,767.66
1721596,893,2267,753.17
1721597,893,2268,766.05
1721598,893,2269,746.74
1721599,893,2270,754.78
1721600,893,2271,766.05
1721601,893,2272,835.25
1721602,893,2273,835.25
1721603,893,2274,828.81
1721604,893,2275,804.67
1721605,893,2276,790.19
1721606,893,2277,791.8
1721607,893,2278,777.31
1721608,893,2279,770.88
1721609,893,2280,761.22
1721610,893,2281,759.61
1721611,893,2282,769.27
1721612,893,2283,770.88
1721613,893,2284,833.64
1721614,893,2285,817.55
1721615,893,2286,814.33
1721616,893,2287,804.67
1721617,893,2288,804.67
1721618,893,2289,799.84
1721619,893,2290,786.97
1721620,893,2291,778.92
1721621,893,2292,774.09
1721622,893,2293,782.14
1721623,893,2294,820.77
1721624,893,2295,843.3
1721625,893,2296,815.94
