id,from,to,distance
2596351,1708,1712,413.6
2596352,1708,1713,405.55
2596353,1708,1714,355.67
2596354,1708,1715,355.67
2596355,1708,1716,347.62
2596356,1708,1717,207.61
2596357,1708,1718,191.51
2596358,1708,1719,185.07
2596359,1708,1720,173.81
2596360,1708,1721,164.15
2596361,1708,1722,160.93
2596362,1708,1723,146.13
2596363,1708,1724,129.23
2596364,1708,1725,116.03
2596365,1708,1726,92.05
2596366,1708,1727,80.63
2596367,1708,1728,84.17
2596368,1708,1729,52.3
2596369,1708,1730,44.74
2596370,1708,1731,30.74
2596371,1708,1732,19.47
2596372,1708,1733,12.71
2596373,1708,1734,18.83
2596374,1708,1735,28.81
2596375,1708,1736,411.99
2596376,1708,1737,400.73
2596377,1708,1738,392.68
2596378,1708,1739,418.43
2596379,1708,1740,344.4
2596380,1708,1741,336.35
2596381,1708,1742,336.35
2596382,1708,1743,215.65
2596383,1708,1744,197.95
2596384,1708,1745,186.68
2596385,1708,1746,177.03
2596386,1708,1747,164.15
2596387,1708,1748,153.37
2596388,1708,1749,143.39
2596389,1708,1750,136.15
2596390,1708,1751,128.59
2596391,1708,1752,113.14
2596392,1708,1753,100.26
2596393,1708,1754,87.23
2596394,1708,1755,73.71
2596395,1708,1756,62.28
2596396,1708,1757,50.05
2596397,1708,1758,41.04
2596398,1708,1759,29.29
2596399,1708,1760,26.23
2596400,1708,1761,29.29
2596401,1708,1762,395.9
2596402,1708,1763,386.24
2596403,1708,1764,366.93
2596404,1708,1765,387.85
2596405,1708,1766,333.13
2596406,1708,1767,326.7
2596407,1708,1768,299.34
2596408,1708,1769,302.56
2596409,1708,1770,207.61
2596410,1708,1771,185.07
2596411,1708,1772,173.81
2596412,1708,1773,160.93
2596413,1708,1774,148.86
2596414,1708,1775,139.53
2596415,1708,1776,128.1
2596416,1708,1777,117.32
2596417,1708,1778,106.7
2596418,1708,1779,97.85
2596419,1708,1780,85.46
2596420,1708,1781,73.87
2596421,1708,1782,65.98
2596422,1708,1783,54.88
2596423,1708,1784,44.58
2596424,1708,1785,41.84
2596425,1708,1786,47.8
2596426,1708,1787,403.95
2596427,1708,1788,379.81
2596428,1708,1789,395.9
2596429,1708,1790,315.43
