id,from,to,distance
2572126,1672,2129,337.96
2572127,1672,2130,326.7
2572128,1672,2131,320.26
2572129,1672,2132,342.79
2572130,1672,2133,392.68
2572131,1672,2134,381.41
2572132,1672,2135,376.59
2572133,1672,2136,352.45
2572134,1672,2137,339.57
2572135,1672,2138,325.09
2572136,1672,2139,302.56
2572137,1672,2140,289.68
2572138,1672,2141,289.68
2572139,1672,2142,297.73
2572140,1672,2143,320.26
2572141,1672,2144,333.13
2572142,1672,2145,321.87
2572143,1672,2146,308.99
2572144,1672,2147,300.95
2572145,1672,2148,304.17
2572146,1672,2149,308.99
2572147,1672,2150,307.38
2572148,1672,2151,305.78
2572149,1672,2152,392.68
2572150,1672,2153,379.81
2572151,1672,2154,378.2
2572152,1672,2155,337.96
2572153,1672,2156,337.96
2572154,1672,2157,350.84
2572155,1672,2158,-999
2572156,1672,2159,384.63
2572157,1672,2160,379.81
2572158,1672,2161,365.32
2572159,1672,2162,347.62
2572160,1672,2163,341.18
2572161,1672,2164,321.87
2572162,1672,2165,305.78
2572163,1672,2166,304.17
2572164,1672,2167,297.73
2572165,1672,2168,305.78
2572166,1672,2169,312.21
2572167,1672,2170,336.35
2572168,1672,2171,344.4
2572169,1672,2172,323.48
2572170,1672,2173,339.57
2572171,1672,2174,328.31
2572172,1672,2175,321.87
2572173,1672,2176,318.65
2572174,1672,2177,317.04
2572175,1672,2178,320.26
2572176,1672,2179,428.09
2572177,1672,2180,413.6
2572178,1672,2181,408.77
2572179,1672,2182,394.29
2572180,1672,2183,387.85
2572181,1672,2184,440.96
2572182,1672,2185,431.3
2572183,1672,2186,410.38
2572184,1672,2187,405.55
2572185,1672,2188,-999
2572186,1672,2189,-999
2572187,1672,2190,362.1
2572188,1672,2191,362.1
2572189,1672,2192,334.74
2572190,1672,2193,325.09
2572191,1672,2194,318.65
2572192,1672,2195,326.7
2572193,1672,2196,313.82
2572194,1672,2197,321.87
2572195,1672,2198,331.52
2572196,1672,2199,334.74
2572197,1672,2200,346.01
2572198,1672,2201,350.84
2572199,1672,2202,344.4
2572200,1672,2203,334.74
2572201,1672,2204,333.13
2572202,1672,2205,333.13
2572203,1672,2206,329.92
2572204,1672,2207,329.92
2572205,1672,2208,424.87
2572206,1672,2209,420.04
2572207,1672,2210,408.77
2572208,1672,2211,402.34
2572209,1672,2212,437.74
2572210,1672,2213,421.65
2572211,1672,2214,410.38
2572212,1672,2215,408.77
2572213,1672,2216,386.24
2572214,1672,2217,371.76
2572215,1672,2218,362.1
2572216,1672,2219,350.84
2572217,1672,2220,337.96
2572218,1672,2221,333.13
2572219,1672,2222,339.57
2572220,1672,2223,321.87
2572221,1672,2224,328.31
2572222,1672,2225,342.79
2572223,1672,2226,352.45
2572224,1672,2227,350.84
2572225,1672,2228,358.88
2572226,1672,2229,357.27
2572227,1672,2230,347.62
2572228,1672,2231,344.4
2572229,1672,2232,342.79
2572230,1672,2233,339.57
2572231,1672,2234,344.4
2572232,1672,2235,431.3
2572233,1672,2236,421.65
2572234,1672,2237,440.96
2572235,1672,2238,-999
2572236,1672,2239,408.77
2572237,1672,2240,400.73
2572238,1672,2241,-999
2572239,1672,2242,376.59
2572240,1672,2243,363.71
2572241,1672,2244,365.32
2572242,1672,2245,350.84
2572243,1672,2246,346.01
2572244,1672,2247,350.84
2572245,1672,2248,334.74
2572246,1672,2249,342.79
2572247,1672,2250,357.27
2572248,1672,2251,358.88
2572249,1672,2252,365.32
2572250,1672,2253,363.71
2572251,1672,2254,358.88
2572252,1672,2255,357.27
2572253,1672,2256,354.06
2572254,1672,2257,352.45
2572255,1672,2258,352.45
2572256,1672,2259,428.09
2572257,1672,2260,434.52
2572258,1672,2261,428.09
2572259,1672,2262,453.84
2572260,1672,2263,-999
2572261,1672,2264,397.51
2572262,1672,2265,384.63
2572263,1672,2266,376.59
2572264,1672,2267,362.1
2572265,1672,2268,376.59
2572266,1672,2269,355.67
2572267,1672,2270,363.71
2572268,1672,2271,374.98
2572269,1672,2272,444.18
2572270,1672,2273,444.18
2572271,1672,2274,437.74
2572272,1672,2275,413.6
2572273,1672,2276,399.12
2572274,1672,2277,402.34
2572275,1672,2278,387.85
2572276,1672,2279,379.81
2572277,1672,2280,370.15
2572278,1672,2281,368.54
2572279,1672,2282,378.2
2572280,1672,2283,379.81
2572281,1672,2284,442.57
2572282,1672,2285,426.48
2572283,1672,2286,423.26
2572284,1672,2287,413.6
2572285,1672,2288,415.21
2572286,1672,2289,410.38
2572287,1672,2290,395.9
2572288,1672,2291,387.85
2572289,1672,2292,384.63
2572290,1672,2293,392.68
