id,from,to,distance
2532226,1618,1622,280.03
2532227,1618,1623,230.14
2532228,1618,1624,222.09
2532229,1618,1625,222.09
2532230,1618,1626,214.04
2532231,1618,1627,185.07
2532232,1618,1628,175.42
2532233,1618,1629,189.9
2532234,1618,1630,155.95
2532235,1618,1631,133.25
2532236,1618,1632,101.87
2532237,1618,1633,81.27
2532238,1618,1634,70.81
2532239,1618,1635,58.74
2532240,1618,1636,36.53
2532241,1618,1637,27.84
2532242,1618,1638,34.92
2532243,1618,1639,14.81
2532244,1618,1640,18.51
2532245,1618,1641,35.89
2532246,1618,1642,50.21
2532247,1618,1643,426.48
2532248,1618,1644,434.52
2532249,1618,1645,268.76
2532250,1618,1646,260.71
2532251,1618,1647,246.23
2532252,1618,1648,214.04
2532253,1618,1649,199.56
2532254,1618,1650,191.51
2532255,1618,1651,188.29
2532256,1618,1652,178.64
2532257,1618,1653,133.74
2532258,1618,1654,118.45
2532259,1618,1655,90.61
2532260,1618,1656,76.6
2532261,1618,1657,65.82
2532262,1618,1658,53.27
2532263,1618,1659,46.83
2532264,1618,1660,47.15
2532265,1618,1661,30.42
2532266,1618,1662,50.37
2532267,1618,1663,32.03
2532268,1618,1664,41.84
2532269,1618,1665,44.74
2532270,1618,1666,416.82
2532271,1618,1667,424.87
2532272,1618,1668,423.26
2532273,1618,1669,420.04
2532274,1618,1670,249.45
2532275,1618,1671,249.45
2532276,1618,1672,230.14
2532277,1618,1673,218.87
2532278,1618,1674,209.21
2532279,1618,1675,194.73
2532280,1618,1676,186.68
2532281,1618,1677,189.9
2532282,1618,1678,110.4
2532283,1618,1679,101.39
2532284,1618,1680,92.38
2532285,1618,1681,72.74
2532286,1618,1682,64.86
2532287,1618,1683,56.97
2532288,1618,1684,56.97
2532289,1618,1685,70.33
2532290,1618,1686,54.23
2532291,1618,1687,49.57
2532292,1618,1688,51.98
2532293,1618,1689,53.27
2532294,1618,1690,399.12
2532295,1618,1691,413.6
2532296,1618,1692,410.38
2532297,1618,1693,243.01
2532298,1618,1694,236.57
2532299,1618,1695,241.4
2532300,1618,1696,225.31
2532301,1618,1697,214.04
2532302,1618,1698,196.34
2532303,1618,1699,147.74
2532304,1618,1700,134.22
2532305,1618,1701,121.51
2532306,1618,1702,114.59
2532307,1618,1703,106.06
2532308,1618,1704,83.85
2532309,1618,1705,71.45
