id,from,to,distance
2344126,1400,2201,516.6
2344127,1400,2202,510.16
2344128,1400,2203,500.51
2344129,1400,2204,498.9
2344130,1400,2205,502.12
2344131,1400,2206,495.68
2344132,1400,2207,495.68
2344133,1400,2208,609.94
2344134,1400,2209,605.11
2344135,1400,2210,593.85
2344136,1400,2211,587.41
2344137,1400,2212,603.5
2344138,1400,2213,587.41
2344139,1400,2214,576.15
2344140,1400,2215,574.54
2344141,1400,2216,553.61
2344142,1400,2217,537.52
2344143,1400,2218,527.86
2344144,1400,2219,516.6
2344145,1400,2220,503.72
2344146,1400,2221,498.9
2344147,1400,2222,505.33
2344148,1400,2223,489.24
2344149,1400,2224,494.07
2344150,1400,2225,508.55
2344151,1400,2226,518.21
2344152,1400,2227,516.6
2344153,1400,2228,523.04
2344154,1400,2229,523.04
2344155,1400,2230,513.38
2344156,1400,2231,510.16
2344157,1400,2232,508.55
2344158,1400,2233,505.33
2344159,1400,2234,510.16
2344160,1400,2235,616.38
2344161,1400,2236,606.72
2344162,1400,2237,606.72
2344163,1400,2238,-999
2344164,1400,2239,574.54
2344165,1400,2240,566.49
2344166,1400,2241,-999
2344167,1400,2242,542.35
2344168,1400,2243,529.47
2344169,1400,2244,532.69
2344170,1400,2245,516.6
2344171,1400,2246,511.77
2344172,1400,2247,516.6
2344173,1400,2248,500.51
2344174,1400,2249,508.55
2344175,1400,2250,523.04
2344176,1400,2251,524.65
2344177,1400,2252,531.08
2344178,1400,2253,529.47
2344179,1400,2254,527.86
2344180,1400,2255,524.65
2344181,1400,2256,519.82
2344182,1400,2257,518.21
2344183,1400,2258,519.82
2344184,1400,2259,613.16
2344185,1400,2260,600.29
2344186,1400,2261,593.85
2344187,1400,2262,619.6
2344188,1400,2263,-999
2344189,1400,2264,563.27
2344190,1400,2265,552
2344191,1400,2266,542.35
2344192,1400,2267,527.86
2344193,1400,2268,542.35
2344194,1400,2269,523.04
2344195,1400,2270,531.08
2344196,1400,2271,540.74
2344197,1400,2272,609.94
2344198,1400,2273,611.55
2344199,1400,2274,603.5
2344200,1400,2275,580.97
2344201,1400,2276,566.49
2344202,1400,2277,568.1
2344203,1400,2278,553.61
2344204,1400,2279,545.57
2344205,1400,2280,535.91
2344206,1400,2281,534.3
2344207,1400,2282,543.96
2344208,1400,2283,545.57
2344209,1400,2284,608.33
2344210,1400,2285,592.24
2344211,1400,2286,589.02
2344212,1400,2287,579.36
2344213,1400,2288,580.97
2344214,1400,2289,576.15
2344215,1400,2290,561.66
2344216,1400,2291,553.61
2344217,1400,2292,550.4
2344218,1400,2293,558.44
2344219,1400,2294,595.46
2344220,1400,2295,617.99
2344221,1400,2296,592.24
2344222,1400,2297,589.02
2344223,1400,2298,580.97
2344224,1400,2299,569.71
2344225,1400,2300,566.49
2344226,1400,2301,576.15
2344227,1400,2302,574.54
2344228,1400,2303,577.75
2344229,1400,2304,608.33
2344230,1400,2305,-999
2344231,1400,2306,605.11
2344232,1400,2307,590.63
2344233,1400,2308,579.36
2344234,1400,2309,572.93
2344235,1400,2310,576.15
2344236,1400,2311,584.19
2344237,1400,2312,589.02
2344238,1400,2313,589.02
2344239,1400,2314,637.3
2344240,1400,2315,626.03
2344241,1400,2316,616.38
2344242,1400,2317,593.85
2344243,1400,2318,587.41
2344244,1400,2319,584.19
2344245,1400,2320,637.3
2344246,1400,2321,-999
2344247,1400,2322,606.72
2344248,1400,2323,603.5
2344249,1400,2324,616.38
2344250,1400,2325,646.96
2344251,1400,2326,632.47
2344252,1400,2327,632.47
2344253,1400,2328,603.5
2344254,1400,2329,606.72
2344255,1400,2330,598.68
2344256,1400,2331,606.72
2344257,1400,2332,621.21
2344258,1400,2333,613.16
2344259,1400,2334,642.13
2344260,1400,2335,630.86
2344261,1400,2336,622.82
2344262,1400,2337,629.25
2344263,1400,2338,632.47
2344264,1400,2339,617.99
2344265,1400,2340,619.6
2344266,1400,2341,614.77
2344267,1400,2342,637.3
2344268,1400,2343,608.33
2344269,1400,2344,617.99
2344270,1400,2345,638.91
2344271,1400,2346,635.69
2344272,1400,2347,659.83
2344273,1400,2348,655
2344274,1400,2349,640.52
2344275,1400,2350,645.35
2344276,1400,2351,632.47
2344277,1400,2352,640.52
2344278,1400,2353,645.35
2344279,1400,2354,629.25
2344280,1400,2355,635.69
2344281,1400,2356,671.1
2344282,1400,2357,658.22
2344283,1400,2358,674.32
2344284,1400,2359,664.66
2344285,1400,2360,646.96
2344286,1400,2361,653.39
2344287,1400,2362,656.61
2344288,1400,2363,-999
2344289,1400,2364,-999
2344290,1400,2365,634.08
2344291,1400,2366,634.08
2344292,1400,2367,640.52
2344293,1400,2368,648.57
2344294,1400,2369,650.17
2344295,1400,2370,664.66
2344296,1400,2371,658.22
2344297,1400,2372,659.83
2344298,1400,2373,667.88
2344299,1400,2374,674.32
2344300,1400,2375,677.53
2344301,1401,1402,14.16
2344302,1401,1403,33.15
2344303,1401,1404,44.9
2344304,1401,1405,53.11
2344305,1401,1406,63.25
2344306,1401,1407,97.2
2344307,1401,1408,97.37
2344308,1401,1409,113.62
2344309,1401,1410,121.99
2344310,1401,1411,140.33
2344311,1401,1412,175.42
2344312,1401,1413,183.47
2344313,1401,1414,180.25
2344314,1401,1415,191.51
2344315,1401,1416,83.52
2344316,1401,1417,80.79
2344317,1401,1418,37.34
2344318,1401,1419,31.22
2344319,1401,1420,24.62
2344320,1401,1421,14.16
2344321,1401,1422,18.67
2344322,1401,1423,28.16
2344323,1401,1424,45.38
2344324,1401,1425,58.1
2344325,1401,1426,84.01
2344326,1401,1427,82.56
2344327,1401,1428,91.09
2344328,1401,1429,105.73
2344329,1401,1430,122.47
2344330,1401,1431,140.5
2344331,1401,1432,154.82
2344332,1401,1433,168.98
2344333,1401,1434,168.98
2344334,1401,1435,181.86
2344335,1401,1436,117
2344336,1401,1437,108.31
2344337,1401,1438,111.21
2344338,1401,1439,80.31
2344339,1401,1440,39.11
2344340,1401,1441,60.83
2344341,1401,1442,27.52
2344342,1401,1443,30.58
2344343,1401,1444,40.07
2344344,1401,1445,45.22
2344345,1401,1446,58.26
2344346,1401,1447,67.11
2344347,1401,1448,81.27
2344348,1401,1449,102.68
2344349,1401,1450,106.06
2344350,1401,1451,121.67
