id,from,to,distance
2312776,1369,1541,209.21
2312777,1369,1542,197.95
2312778,1369,1543,185.07
2312779,1369,1544,188.29
2312780,1369,1545,193.12
2312781,1369,1546,180.25
2312782,1369,1547,168.98
2312783,1369,1548,160.61
2312784,1369,1549,149.67
2312785,1369,1550,136.31
2312786,1369,1551,125.69
2312787,1369,1552,113.46
2312788,1369,1553,109.44
2312789,1369,1554,358.88
2312790,1369,1555,350.84
2312791,1369,1556,329.92
2312792,1369,1557,317.04
2312793,1369,1558,317.04
2312794,1369,1559,278.42
2312795,1369,1560,271.98
2312796,1369,1561,254.28
2312797,1369,1562,243.01
2312798,1369,1563,233.35
2312799,1369,1564,218.87
2312800,1369,1565,210.82
2312801,1369,1566,201.17
2312802,1369,1567,201.17
2312803,1369,1568,197.95
2312804,1369,1569,204.39
2312805,1369,1570,194.73
2312806,1369,1571,170.59
2312807,1369,1572,160.13
2312808,1369,1573,150.96
2312809,1369,1574,140.82
2312810,1369,1575,133.74
2312811,1369,1576,121.83
2312812,1369,1577,121.99
2312813,1369,1578,347.62
2312814,1369,1579,336.35
2312815,1369,1580,329.92
2312816,1369,1581,292.9
2312817,1369,1582,281.64
2312818,1369,1583,273.59
2312819,1369,1584,255.89
2312820,1369,1585,247.84
2312821,1369,1586,234.96
2312822,1369,1587,225.31
2312823,1369,1588,218.87
2312824,1369,1589,215.65
2312825,1369,1590,207.61
2312826,1369,1591,210.82
2312827,1369,1592,214.04
2312828,1369,1593,189.9
2312829,1369,1594,178.64
2312830,1369,1595,170.59
2312831,1369,1596,160.93
2312832,1369,1597,148.54
2312833,1369,1598,149.03
2312834,1369,1599,133.9
2312835,1369,1600,355.67
2312836,1369,1601,336.35
2312837,1369,1602,341.18
2312838,1369,1603,315.43
2312839,1369,1604,288.07
2312840,1369,1605,276.81
2312841,1369,1606,259.1
2312842,1369,1607,252.67
2312843,1369,1608,243.01
2312844,1369,1609,234.96
2312845,1369,1610,231.75
2312846,1369,1611,239.79
2312847,1369,1612,217.26
2312848,1369,1613,226.92
2312849,1369,1614,209.21
2312850,1369,1615,197.95
2312851,1369,1616,185.07
2312852,1369,1617,175.42
2312853,1369,1618,167.37
2312854,1369,1619,168.98
2312855,1369,1620,154.5
2312856,1369,1621,143.55
2312857,1369,1622,328.31
2312858,1369,1623,315.43
2312859,1369,1624,307.38
2312860,1369,1625,305.78
2312861,1369,1626,299.34
2312862,1369,1627,268.76
2312863,1369,1628,260.71
2312864,1369,1629,273.59
2312865,1369,1630,239.79
2312866,1369,1631,247.84
2312867,1369,1632,247.84
2312868,1369,1633,241.4
2312869,1369,1634,238.18
2312870,1369,1635,218.87
2312871,1369,1636,196.34
2312872,1369,1637,186.68
2312873,1369,1638,194.73
2312874,1369,1639,173.81
2312875,1369,1640,167.37
2312876,1369,1641,165.76
2312877,1369,1642,155.3
2312878,1369,1643,553.61
2312879,1369,1644,561.66
2312880,1369,1645,350.84
2312881,1369,1646,339.57
2312882,1369,1647,329.92
2312883,1369,1648,299.34
2312884,1369,1649,284.85
2312885,1369,1650,297.73
2312886,1369,1651,273.59
2312887,1369,1652,262.32
2312888,1369,1653,281.64
2312889,1369,1654,252.67
2312890,1369,1655,259.1
2312891,1369,1656,236.57
2312892,1369,1657,225.31
2312893,1369,1658,212.43
2312894,1369,1659,206
2312895,1369,1660,207.61
2312896,1369,1661,189.9
2312897,1369,1662,193.12
2312898,1369,1663,180.25
2312899,1369,1664,178.64
2312900,1369,1665,180.25
2312901,1369,1666,543.96
2312902,1369,1667,552
2312903,1369,1668,550.4
2312904,1369,1669,545.57
2312905,1369,1670,336.35
2312906,1369,1671,326.7
2312907,1369,1672,315.43
2312908,1369,1673,302.56
2312909,1369,1674,294.51
2312910,1369,1675,278.42
2312911,1369,1676,270.37
2312912,1369,1677,273.59
2312913,1369,1678,273.59
2312914,1369,1679,271.98
2312915,1369,1680,251.06
2312916,1369,1681,231.75
2312917,1369,1682,225.31
2312918,1369,1683,217.26
2312919,1369,1684,217.26
2312920,1369,1685,218.87
2312921,1369,1686,196.34
2312922,1369,1687,191.51
2312923,1369,1688,188.29
2312924,1369,1689,188.29
2312925,1369,1690,526.26
2312926,1369,1691,540.74
2312927,1369,1692,535.91
2312928,1369,1693,341.18
2312929,1369,1694,331.52
2312930,1369,1695,325.09
2312931,1369,1696,310.6
2312932,1369,1697,297.73
2312933,1369,1698,281.64
2312934,1369,1699,284.85
2312935,1369,1700,284.85
2312936,1369,1701,308.99
2312937,1369,1702,273.59
2312938,1369,1703,265.54
2312939,1369,1704,243.01
2312940,1369,1705,231.75
2312941,1369,1706,230.14
2312942,1369,1707,225.31
2312943,1369,1708,214.04
2312944,1369,1709,204.39
2312945,1369,1710,207.61
2312946,1369,1711,193.12
2312947,1369,1712,580.97
2312948,1369,1713,572.93
2312949,1369,1714,523.04
2312950,1369,1715,523.04
2312951,1369,1716,516.6
2312952,1369,1717,374.98
2312953,1369,1718,360.49
2312954,1369,1719,354.06
2312955,1369,1720,339.57
2312956,1369,1721,315.43
2312957,1369,1722,300.95
2312958,1369,1723,296.12
2312959,1369,1724,294.51
2312960,1369,1725,292.9
2312961,1369,1726,283.24
2312962,1369,1727,271.98
2312963,1369,1728,267.15
2312964,1369,1729,249.45
2312965,1369,1730,238.18
2312966,1369,1731,239.79
2312967,1369,1732,228.53
2312968,1369,1733,220.48
2312969,1369,1734,222.09
2312970,1369,1735,210.82
2312971,1369,1736,579.36
2312972,1369,1737,568.1
2312973,1369,1738,561.66
2312974,1369,1739,587.41
2312975,1369,1740,511.77
2312976,1369,1741,503.72
2312977,1369,1742,503.72
2312978,1369,1743,383.02
2312979,1369,1744,365.32
2312980,1369,1745,355.67
2312981,1369,1746,346.01
2312982,1369,1747,329.92
2312983,1369,1748,318.65
2312984,1369,1749,310.6
2312985,1369,1750,308.99
2312986,1369,1751,307.38
2312987,1369,1752,304.17
2312988,1369,1753,307.38
2312989,1369,1754,296.12
2312990,1369,1755,281.64
2312991,1369,1756,270.37
2312992,1369,1757,259.1
2312993,1369,1758,249.45
2312994,1369,1759,247.84
2312995,1369,1760,234.96
2312996,1369,1761,225.31
2312997,1369,1762,563.27
2312998,1369,1763,553.61
2312999,1369,1764,535.91
2313000,1369,1765,555.22
2313001,1369,1766,500.51
2313002,1369,1767,494.07
2313003,1369,1768,466.71
2313004,1369,1769,469.93
2313005,1369,1770,374.98
2313006,1369,1771,352.45
2313007,1369,1772,341.18
2313008,1369,1773,329.92
2313009,1369,1774,321.87
2313010,1369,1775,317.04
2313011,1369,1776,333.13
2313012,1369,1777,318.65
2313013,1369,1778,317.04
2313014,1369,1779,321.87
2313015,1369,1780,307.38
2313016,1369,1781,281.64
2313017,1369,1782,275.2
2313018,1369,1783,273.59
2313019,1369,1784,260.71
2313020,1369,1785,260.71
2313021,1369,1786,244.62
2313022,1369,1787,571.32
2313023,1369,1788,548.79
2313024,1369,1789,563.27
2313025,1369,1790,482.8
2313026,1369,1791,477.98
2313027,1369,1792,466.71
2313028,1369,1793,458.66
2313029,1369,1794,457.05
2313030,1369,1795,365.32
2313031,1369,1796,355.67
2313032,1369,1797,352.45
2313033,1369,1798,339.57
2313034,1369,1799,329.92
2313035,1369,1800,331.52
2313036,1369,1801,346.01
2313037,1369,1802,349.23
2313038,1369,1803,355.67
2313039,1369,1804,321.87
2313040,1369,1805,305.78
2313041,1369,1806,300.95
2313042,1369,1807,291.29
2313043,1369,1808,280.03
2313044,1369,1809,268.76
2313045,1369,1810,259.1
2313046,1369,1811,-999
2313047,1369,1812,-999
2313048,1369,1813,482.8
2313049,1369,1814,466.71
2313050,1369,1815,445.79
2313051,1369,1816,455.44
2313052,1369,1817,442.57
2313053,1369,1818,394.29
2313054,1369,1819,366.93
2313055,1369,1820,371.76
2313056,1369,1821,355.67
2313057,1369,1822,358.88
2313058,1369,1823,354.06
2313059,1369,1824,346.01
2313060,1369,1825,355.67
2313061,1369,1826,365.32
