id,from,to,distance
2211601,1273,1502,165.76
2211602,1273,1503,158.52
2211603,1273,1504,156.43
2211604,1273,1505,155.46
2211605,1273,1506,152.57
2211606,1273,1507,387.85
2211607,1273,1508,378.2
2211608,1273,1509,376.59
2211609,1273,1510,362.1
2211610,1273,1511,365.32
2211611,1273,1512,325.09
2211612,1273,1513,315.43
2211613,1273,1514,312.21
2211614,1273,1515,302.56
2211615,1273,1516,294.51
2211616,1273,1517,236.57
2211617,1273,1518,228.53
2211618,1273,1519,231.75
2211619,1273,1520,215.65
2211620,1273,1521,218.87
2211621,1273,1522,189.9
2211622,1273,1523,194.73
2211623,1273,1524,188.29
2211624,1273,1525,178.64
2211625,1273,1526,170.59
2211626,1273,1527,175.42
2211627,1273,1528,164.15
2211628,1273,1529,164.15
2211629,1273,1530,392.68
2211630,1273,1531,383.02
2211631,1273,1532,368.54
2211632,1273,1533,358.88
2211633,1273,1534,349.23
2211634,1273,1535,336.35
2211635,1273,1536,310.6
2211636,1273,1537,299.34
2211637,1273,1538,291.29
2211638,1273,1539,281.64
2211639,1273,1540,268.76
2211640,1273,1541,252.67
2211641,1273,1542,241.4
2211642,1273,1543,228.53
2211643,1273,1544,231.75
2211644,1273,1545,233.35
2211645,1273,1546,236.57
2211646,1273,1547,225.31
2211647,1273,1548,217.26
2211648,1273,1549,206
2211649,1273,1550,193.12
2211650,1273,1551,181.86
2211651,1273,1552,175.42
2211652,1273,1553,175.42
2211653,1273,1554,402.34
2211654,1273,1555,392.68
2211655,1273,1556,373.37
2211656,1273,1557,360.49
2211657,1273,1558,360.49
2211658,1273,1559,321.87
2211659,1273,1560,315.43
2211660,1273,1561,297.73
2211661,1273,1562,286.46
2211662,1273,1563,275.2
2211663,1273,1564,262.32
2211664,1273,1565,254.28
2211665,1273,1566,244.62
2211666,1273,1567,244.62
2211667,1273,1568,241.4
2211668,1273,1569,247.84
2211669,1273,1570,251.06
2211670,1273,1571,226.92
2211671,1273,1572,215.65
2211672,1273,1573,207.61
2211673,1273,1574,196.34
2211674,1273,1575,189.9
2211675,1273,1576,189.9
2211676,1273,1577,189.9
2211677,1273,1578,391.07
2211678,1273,1579,379.81
2211679,1273,1580,373.37
2211680,1273,1581,336.35
2211681,1273,1582,325.09
2211682,1273,1583,317.04
2211683,1273,1584,299.34
2211684,1273,1585,291.29
2211685,1273,1586,278.42
2211686,1273,1587,268.76
2211687,1273,1588,262.32
2211688,1273,1589,259.1
2211689,1273,1590,249.45
2211690,1273,1591,254.28
2211691,1273,1592,257.5
2211692,1273,1593,246.23
2211693,1273,1594,234.96
2211694,1273,1595,226.92
2211695,1273,1596,217.26
