id,from,to,distance
1754176,916,1037,50.21
1754177,916,1038,498.9
1754178,916,1039,487.63
1754179,916,1040,477.98
1754180,916,1041,466.71
1754181,916,1042,449.01
1754182,916,1043,432.91
1754183,916,1044,431.3
1754184,916,1045,418.43
1754185,916,1046,410.38
1754186,916,1047,399.12
1754187,916,1048,383.02
1754188,916,1049,376.59
1754189,916,1050,366.93
1754190,916,1051,365.32
1754191,916,1052,358.88
1754192,916,1053,344.4
1754193,916,1054,342.79
1754194,916,1055,289.68
1754195,916,1056,276.81
1754196,916,1057,267.15
1754197,916,1058,259.1
1754198,916,1059,246.23
1754199,916,1060,231.75
1754200,916,1061,223.7
1754201,916,1062,212.43
1754202,916,1063,194.73
1754203,916,1064,183.47
1754204,916,1065,170.59
1754205,916,1066,159.49
1754206,916,1067,154.82
1754207,916,1068,153.21
1754208,916,1069,98.65
1754209,916,1070,90.45
1754210,916,1071,77.25
1754211,916,1072,71.13
1754212,916,1073,65.5
1754213,916,1074,492.46
1754214,916,1075,482.8
1754215,916,1076,465.1
1754216,916,1077,457.05
1754217,916,1078,442.57
1754218,916,1079,437.74
1754219,916,1080,434.52
1754220,916,1081,420.04
1754221,916,1082,408.77
1754222,916,1083,405.55
1754223,916,1084,383.02
1754224,916,1085,383.02
1754225,916,1086,373.37
1754226,916,1087,363.71
1754227,916,1088,360.49
1754228,916,1089,300.95
1754229,916,1090,292.9
1754230,916,1091,283.24
1754231,916,1092,267.15
1754232,916,1093,251.06
1754233,916,1094,239.79
1754234,916,1095,231.75
1754235,916,1096,217.26
1754236,916,1097,204.39
1754237,916,1098,193.12
1754238,916,1099,185.07
1754239,916,1100,178.64
1754240,916,1101,168.98
1754241,916,1102,164.15
1754242,916,1103,162.54
1754243,916,1104,537.52
1754244,916,1105,524.65
1754245,916,1106,513.38
1754246,916,1107,511.77
1754247,916,1108,463.49
1754248,916,1109,457.05
1754249,916,1110,447.4
1754250,916,1111,437.74
1754251,916,1112,431.3
1754252,916,1113,420.04
1754253,916,1114,421.65
