id,from,to,distance
2486626,1560,1581,29.93
2486627,1560,1582,17.86
2486628,1560,1583,12.39
2486629,1560,1584,19.96
2486630,1560,1585,35.08
2486631,1560,1586,54.56
2486632,1560,1587,57.29
2486633,1560,1588,69.2
2486634,1560,1589,77.09
2486635,1560,1590,102.52
2486636,1560,1591,111.85
2486637,1560,1592,121.18
2486638,1560,1593,148.7
2486639,1560,1594,158.2
2486640,1560,1595,167.37
2486641,1560,1596,173.81
2486642,1560,1597,173.81
2486643,1560,1598,185.07
2486644,1560,1599,204.39
2486645,1560,1600,76.28
2486646,1560,1601,73.23
2486647,1560,1602,64.86
2486648,1560,1603,51.66
2486649,1560,1604,24.3
2486650,1560,1605,26.55
2486651,1560,1606,32.83
2486652,1560,1607,35.57
2486653,1560,1608,50.37
2486654,1560,1609,67.91
2486655,1560,1610,79.82
2486656,1560,1611,88.19
2486657,1560,1612,113.3
2486658,1560,1613,122.15
2486659,1560,1614,125.05
2486660,1560,1615,142.43
2486661,1560,1616,180.25
2486662,1560,1617,181.86
2486663,1560,1618,186.68
2486664,1560,1619,189.9
2486665,1560,1620,215.65
2486666,1560,1621,218.87
2486667,1560,1622,65.02
2486668,1560,1623,52.14
2486669,1560,1624,43.61
2486670,1560,1625,42.81
2486671,1560,1626,66.95
2486672,1560,1627,50.37
2486673,1560,1628,48.6
2486674,1560,1629,70.65
2486675,1560,1630,77.89
2486676,1560,1631,83.85
2486677,1560,1632,95.11
2486678,1560,1633,155.3
2486679,1560,1634,133.25
2486680,1560,1635,132.77
2486681,1560,1636,150.63
2486682,1560,1637,165.76
2486683,1560,1638,178.64
2486684,1560,1639,199.56
2486685,1560,1640,199.56
2486686,1560,1641,225.31
2486687,1560,1642,228.53
2486688,1560,1643,341.18
2486689,1560,1644,349.23
2486690,1560,1645,70.33
2486691,1560,1646,57.61
2486692,1560,1647,52.79
2486693,1560,1648,56.65
2486694,1560,1649,59.22
2486695,1560,1650,64.86
2486696,1560,1651,67.75
2486697,1560,1652,62.44
2486698,1560,1653,89.48
2486699,1560,1654,90.61
2486700,1560,1655,107.34
2486701,1560,1656,116.68
2486702,1560,1657,140.01
2486703,1560,1658,146.29
2486704,1560,1659,151.6
2486705,1560,1660,164.15
2486706,1560,1661,185.07
2486707,1560,1662,252.67
2486708,1560,1663,241.4
2486709,1560,1664,238.18
2486710,1560,1665,239.79
2486711,1560,1666,331.52
2486712,1560,1667,339.57
2486713,1560,1668,337.96
2486714,1560,1669,334.74
2486715,1560,1670,65.34
2486716,1560,1671,66.79
2486717,1560,1672,67.27
2486718,1560,1673,70.65
2486719,1560,1674,90.93
2486720,1560,1675,79.18
2486721,1560,1676,79.34
2486722,1560,1677,82.4
2486723,1560,1678,111.69
2486724,1560,1679,108.95
2486725,1560,1680,116.84
2486726,1560,1681,135.83
2486727,1560,1682,152.57
2486728,1560,1683,158.68
2486729,1560,1684,168.98
2486730,1560,1685,183.47
2486731,1560,1686,210.82
2486732,1560,1687,252.67
2486733,1560,1688,249.45
2486734,1560,1689,249.45
2486735,1560,1690,313.82
2486736,1560,1691,328.31
2486737,1560,1692,323.48
2486738,1560,1693,77.25
2486739,1560,1694,80.79
2486740,1560,1695,80.63
2486741,1560,1696,90.93
2486742,1560,1697,106.86
2486743,1560,1698,89.8
2486744,1560,1699,93.99
2486745,1560,1700,92.7
2486746,1560,1701,105.41
2486747,1560,1702,129.07
2486748,1560,1703,129.23
2486749,1560,1704,139.69
2486750,1560,1705,144.04
2486751,1560,1706,154.18
2486752,1560,1707,173.81
2486753,1560,1708,186.68
2486754,1560,1709,197.95
2486755,1560,1710,210.82
2486756,1560,1711,262.32
2486757,1560,1712,368.54
2486758,1560,1713,360.49
2486759,1560,1714,310.6
2486760,1560,1715,310.6
2486761,1560,1716,304.17
2486762,1560,1717,94.95
2486763,1560,1718,89.64
2486764,1560,1719,92.22
2486765,1560,1720,119.25
2486766,1560,1721,98.33
2486767,1560,1722,110.24
2486768,1560,1723,103.96
2486769,1560,1724,103.64
2486770,1560,1725,101.71
2486771,1560,1726,109.11
2486772,1560,1727,127.14
2486773,1560,1728,135.02
2486774,1560,1729,149.99
2486775,1560,1730,158.36
2486776,1560,1731,164.15
2486777,1560,1732,173.81
2486778,1560,1733,189.9
2486779,1560,1734,201.17
2486780,1560,1735,212.43
2486781,1560,1736,366.93
