id,x,y
1,-5.20623405615568,49.9451891305592
2,-5.7767277978619,50.107959168832
3,-5.49754457517858,50.1167156271184
4,-5.2182290920876,50.1248015689376
5,-4.9387918130226,50.1322162624114
6,-3.82003498763245,50.1551500269117
7,-3.540146622498,50.1591996146832
8,-5.51070800370165,50.2962690119385
9,-5.23034592848577,50.3044063192309
10,-4.94986044186625,50.3118681294586
11,-4.66926217549489,50.318653762708
12,-4.38856178812827,50.3247626002189
13,-4.10776996309705,50.3301940845719
14,-3.82689740576003,50.3349477198579
15,-3.54595484094467,50.3390230718276
16,-5.24258618088736,50.4840033585987
17,-4.96104185472521,50.4915126396458
18,-4.67938324451435,50.498341455003
19,-4.39762115040126,50.5044891782701
20,-4.11576639766696,50.5099552451409
21,-3.83382983412336,50.5147391535757
22,-3.55182232749567,50.518840463954
23,-2.42330077404293,50.5284131241593
24,-2.14110208017951,50.5290970429548
25,-1.85889791982049,50.5290970429548
26,-4.97233755599799,50.6711497747977
27,-4.68960780143742,50.6780220991223
28,-4.40677317491701,50.6842090026906
29,-4.12384464627378,50.6897099141927
30,-3.84083320839227,50.694524325354
31,-3.55774987452723,50.6986517910919
32,-3.27460567561344,50.7020919296525
33,-2.99141165756447,50.7048444227283
34,-2.70817887856211,50.7069090155559
35,-2.42491840633799,50.7082855169942
36,-2.14164131544938,50.7089737995832
37,-1.85835868455062,50.7089737995832
38,-1.57508159366201,50.7082855169942
39,-1.29182112143789,50.7069090155559
40,-1.00858834243553,50.7048444227283
41,-0.725394324386564,50.7020919296525
42,0.123844646273778,50.6897099141927
43,0.406773174917014,50.6842090026906
44,-4.69993723441677,50.8576956812724
45,-4.41601910526259,50.8639220638523
46,-4.13200580742221,50.8694580858082
47,-3.84790848153206,50.8743032325246
48,-3.56373828906836,50.8784570533632
49,-3.27950640959514,50.8819191618026
50,-2.99522403800094,50.8846892355589
51,-2.71090238172572,50.8867670166848
52,-2.42655265797988,50.88815231165
53,-2.14218609095712,50.888844991401
54,-1.85781390904288,50.888844991401
55,-1.57344734202012,50.88815231165
56,-1.28909761827428,50.8867670166848
57,-1.00477596199906,50.8846892355589
58,-0.720493590404863,50.8819191618026
59,-0.436261710931644,50.8784570533632
60,-0.152091518467937,50.8743032325246
61,0.132005807422209,50.8694580858082
62,0.416019105262592,50.8639220638523
63,0.699937234416768,50.8576956812724
64,0.98374907782675,50.8507795165018
65,-4.4253602080892,51.0436283520388
66,-4.14025100000157,51.049199754048
67,-3.85505662420046,51.054075872458
68,-3.56978839313725,51.0582562509794
69,-3.28445763777035,51.0617404982417
70,-2.99907570473794,51.0645282879158
71,-2.71365395352078,51.066619358816
72,-2.42820375359681,51.0680135149816
73,-2.14273648158933,51.0687106257382
74,-1.85726351841067,51.0687106257382
75,-1.57179624640319,51.0680135149816
76,-1.28634604647922,51.066619358816
