206,157.16,122.22,25.88
207,179.37,93.45,15.78
208,201.53,83.71,18
209,215.87,96.17,15.89
210,213.5,129.07,10.83
211,207.05,106.72,25.05
212,234.53,63.97,27.91
213,229.82,45.67,16.24
214,307.21,34.97,13.88
215,257.54,65.54,11.3
216,289.3,56.49,21.61
217,296.63,53.69,18.86
218,236.11,51.94,21.01
219,187.87,53.4,48.37
220,12.61,5.7,5.14
221,4.51,66.69,6.89
222,4.01,67.9,30.09
223,2.56,10.86,11.35
224,13.08,57.62,16.29
225,54.04,77.97,29.02
226,122.83,111.7,34.76
227,140.46,125.94,61.33
228,160.42,106.69,26.6
229,111.05,133.74,23.31
230,157.11,94.63,23.72
231,159.28,151.51,9.41
232,207.77,98.85,11.07
233,216.12,57.55,13.24
234,302.67,34.59,14.97
235,275.62,41.66,7.72
236,198.32,43.88,3.41
237,172.81,62.91,23.64
238,225.11,57.03,52.95
239,287.8,49.06,14.79
240,297.37,61.43,17.81
241,69.71,22.38,14.26
242,0.14,0.75,0.39
243,4.41,23.79,18.67
244,3.11,23.59,28.58
245,11.36,67.84,7.2
246,53.39,71.54,15.56
247,80.67,77.95,12.73
248,194.72,110.76,41.83
249,104.17,42.86,22.52
250,44.41,18.63,6.93
251,165.61,73.35,21.15
252,175.43,124.34,7.68
253,200.85,141.7,9.72
254,211.78,73.01,48.83
255,242.52,55.99,22.72
256,101.63,12.64,3.42
257,74.85,9.87,0.45
258,81.17,26.38,40.73
259,107.63,42.89,104.38
260,254.47,63.16,13.23
261,238.06,72.85,15.67
262,113.63,45.66,14.78
263,0,0.11,2.26
264,1.58,7.6,43.32
265,5.8,14.32,31.04
266,10.93,77.08,17.32
267,62.71,107.16,18.82
268,192.56,105.85,18.7
269,185.97,68.57,32.28
270,158.76,96.19,25.57
271,160.94,68.09,27.44
272,219.25,72.66,15.58
273,124.9,73.54,22.91
274,182.08,119.29,12.22
275,241.1,72.56,22.86
276,209.61,32.25,21.6
277,233.37,12.52,1.91
278,246.64,23.84,3.64
279,225.22,51.39,36.3
280,247.03,53.99,18.56
281,213.93,77.34,37.03
282,164.62,48.52,23.35
283,73.71,28.06,9.43
284,0.39,4.22,13.06
285,3.79,22.86,49.44
286,2.42,15.19,27.97
287,0.7,7.28,38.43
288,3.7,15.93,44.84
289,2.32,12.05,24.51
290,13.18,18.02,31.96
291,150.64,132.39,26.92
292,176.91,153.37,26.99
293,86.51,201.05,24.88
294,93.71,213.83,24.28
295,107.44,79.83,12.31
296,137.5,47.15,13.42
297,226.2,104.88,13.66
298,278.31,45.72,25.36
299,320.36,24,17
300,303.76,16.7,1.38
301,151.91,3.79,0.86
302,201.43,44.61,32.03
303,271.61,64.82,23.12
304,259.56,62.57,38.86
305,211.81,35.7,19.8
306,6.34,6.39,1.65
307,0.07,1.72,7.27
308,0.35,4.83,18.71
309,0.08,2.92,20.64
310,0.41,9.19,39.45
311,1.35,8.71,30.93
312,0.78,7.19,32.53
313,0.16,12.57,41.25
314,0.33,12.61,34.26
315,18.2,34.8,35.58
316,103.79,136.41,17.17
317,25.86,122.86,20.24
318,15.36,108.15,24.42
319,64.64,143.05,18.59
320,102.11,51.72,32.8
321,190.12,36.2,14.39
322,297.41,42.14,13.04
323,246.45,26.58,7.78
324,306.22,14.28,3.74
325,101.96,3.58,1.04
326,34.56,7.27,2.1
327,53.57,13.84,4.99
328,35.04,14.43,9.19
329,2.7,1.5,1.77
330,0,0.06,0.01
331,0.25,5.98,2.54
332,0.1,10.12,17.89
333,0.19,19.34,27.18
334,0.12,26.93,15.66
335,0.02,8.66,2.56
336,0.05,2.11,8.1
337,2.74,7.05,11.52
338,31.76,34.52,20.88
339,109.94,102.31,18.44
340,57.37,117.87,21.39
341,0.08,11.25,3.51
342,28.86,61.05,22.63
343,189.45,34.05,41.27
344,243.32,31.95,60.87
345,223.71,42.7,15.96
346,219.55,22.68,23.38
347,282.27,33.7,22.27
348,215.14,37.51,9.39
349,0,0.04,3.74
350,0.01,5.19,20.46
351,0.41,24.65,31.11
352,0.03,9.77,22.58
353,1.24,19.89,31.99
354,6.88,65.57,20.35
355,1.48,20.87,35.89
356,65.21,13.98,10.21
357,113.18,40.9,16.41
358,12.37,32.06,7.65
359,0.39,4.76,4.17
360,19.03,26.47,19.02
361,175.69,26.64,23.11
362,238.94,38.65,23.83
363,289.29,26.01,17.95
364,271.19,32.45,19.36
365,320.37,22.94,15.13
366,120.32,13.53,1.7
367,1.86,15.77,0.58
368,7.26,84.5,3.03
369,7.87,72.03,5.7
370,5.53,72.06,3.08
371,6.83,77.51,4.75
372,37.27,49.09,5.5
373,156.6,44.73,16.04
374,29.98,37.26,13.86
375,7.56,15.08,4.65
376,7.94,22.59,7.86
377,107.97,89.5,32.83
378,207.22,30.39,18.25
379,221.62,31.27,14.11
380,212.38,10.96,21.85
381,290.16,18.34,21.08
382,128.32,10.88,3.87
383,2.34,0.1,0
384,0.27,2.81,0
385,0.17,4.07,0
386,0.68,14.96,0
387,0.22,6.09,0
388,21.06,32.45,1.57
389,48.23,148.43,8.78
390,3.74,83.63,15.34
391,2.18,9.38,2.01
392,6.58,36.26,8.46
393,65.35,44.76,13.24
394,220.25,39.07,21.19
395,254.02,23.13,11.7
396,253.71,19,12.45
397,143.75,15.42,4.15
398,217.74,7.45,1.54
399,0.06,1.83,0
400,0.05,2.47,0
401,4.36,16.57,0.37
402,13.43,98.01,7.73
403,1.25,26.31,9.81
404,4.93,128.83,8.71
405,1.3,41.37,7.67
406,79.69,142.97,26.06
407,211.51,90.79,20.53
408,241.97,60.52,22.24
409,301.37,27.58,19.15
410,239.13,26.82,5.45
411,15.93,1.23,0.33
412,0.21,2.59,0.03
413,5.54,48.76,5.95
414,2.91,56.37,10.72
415,0.93,48.34,4.16
416,0.01,1.32,1.12
417,0,0.56,0.43
418,151.58,85.16,20.12
419,235.34,98.76,17.02
420,234.56,72.97,26.81
421,304.18,31.5,17.49
422,257.06,38.16,6.5
423,6.13,2.77,0.2
424,5.89,10.05,5.03
425,1.42,24.15,68.01
426,3.28,73.19,14.88
427,0.02,2.42,1.25
428,0,0.63,5.11
429,26.09,53.1,10.35
430,204.17,115.66,13.93
431,92.03,64.05,36.24
432,115.4,54.7,41.94
433,92.35,37.63,87.62
434,26.45,7.66,1.97
435,6.8,11.68,1.03
436,17.53,33.4,16.9
437,0.34,3.26,15.37
438,1.71,20.37,1.17
439,4.41,84.73,7.22
440,0.05,2.12,0.53
441,98.05,84.7,18.18
442,223.8,80.56,10.97
443,117.13,74.32,14.14
444,33.11,21.56,10.21
445,8.78,9.48,7.44
446,5.51,19.22,0.79
447,0.07,0.85,0.04
448,8.86,10.46,2.03
449,1.76,2.11,0.08
450,44.2,91.79,15.45
451,3.96,13.75,13.08
452,44.67,129.63,27.44
453,16.85,79.11,8.3
454,0.3,7.19,0.58
455,48.73,146.08,35.09
456,195.51,90.77,18.85
457,73.04,36.36,15.15
458,7.88,5.38,1.43
459,0.03,0.02,0
460,31.8,73.51,14.05
461,11.59,73.53,33.01
462,28.37,79.68,27.8
463,34.34,132.12,33.73
464,8.9,15.72,17.29
465,40.96,48,3.01
466,90.06,145.7,18.3
467,65.39,123.24,34.37
468,0.45,1.1,0.02
469,3.29,15.03,8.64
470,59.51,104.17,42.17
471,118.95,66.58,33.56
472,11.25,4.35,1.41
473,0.46,0.87,0.15
474,11.99,42.53,43.56
475,0.89,16.67,147.69
476,3.6,17.74,123.31
477,19.05,93.08,75.05
478,32.65,113.26,58.85
479,69.89,95.9,37.25
480,58.13,89.69,29.24
481,35.8,83.78,37.91
482,1.24,22.18,84.55
483,40.91,95.93,28.42
484,140.8,111.61,26.43
485,59.45,22.99,10.8
486,0.08,0.09,0
487,2.49,20.35,22.71
488,0.66,18.07,147.92
489,0.06,1.27,70.68
490,1.92,19.51,61.44
491,46.12,74.33,80.36
492,54.62,108.04,83.83
493,6.24,12.92,93.22
494,2.3,7.53,121.34
495,1.22,3.94,173.79
496,0.91,32.99,22.84
497,109.71,149.65,48.88
498,88.37,32.49,13.83
500,2.7,15.87,25.02
501,0.23,0.7,0.09
502,17.83,87.45,30.18
503,0.21,6.43,81.45
504,0.46,16.24,30.68
505,4.29,12.13,22.96
506,4.85,9.18,108.3
507,1.14,3.58,182.23
508,26.09,21.52,66.86
509,25.97,21.76,89.1
510,7.84,25.35,20.9
511,71.46,129.39,37.11
512,63.07,27.75,6.67
513,3.89,25.88,55.97
514,1,9.42,25.92
515,1.28,3.91,28.4
516,1.28,4.59,0.83
517,0.37,2.49,0.9
518,0.01,5.83,34.96
519,16.4,41.46,28.91
520,8.13,19.23,25.72
521,4,8.04,42.93
522,55.76,28.56,29.38
523,249.49,28.54,33.8
524,77.67,28.56,10.63
525,142.65,95.52,27.03
526,22.31,12.52,1.21
527,0,0.92,0.96
528,0.12,2,4.56
529,0,0.08,0.8
530,0.45,7.62,58.59
531,0.1,1.22,23.86
532,3.81,12.45,5
533,7.49,34.79,10
534,6.06,36.06,38.19
535,0.78,7.89,15.33
536,27.32,54.07,30.72
537,22.95,48.21,25.07
538,22.44,34.6,45.77
539,34.21,32.21,15.82
540,144.56,38.73,28.03
541,284.85,44.11,19.56
542,42.14,10.85,1.78
544,0.3,2.72,4.74
545,0,0.2,2.83
546,0.24,3.35,38.55
547,0.21,8.18,77.52
548,0.98,6.66,45.69
549,4.15,34.69,12.97
550,11.03,30.11,28.55
551,3.03,15.52,10.41
552,6.23,8.58,8.37
553,72.76,16.16,19.46
554,40.67,17.45,10.34
555,137.92,19.25,18.88
556,73.14,18.32,21.75
557,70.61,19.1,13.46
558,0.03,4.65,1.03
559,0,0.93,0.09
560,0.08,5.46,29.47
561,0.97,15.92,134.12
562,0.57,11.31,114.25
563,1.32,9.58,40.19
564,8.5,31.29,56.96
565,42.03,39.33,34.27
566,58.34,80.37,38.93
567,29.01,26.35,14.6
568,20.08,10.73,6.08
569,46.19,5.75,4.46
570,5.66,1.07,1.7
571,0.04,0.19,0.1
572,0,0.06,0
573,0.05,24.1,4.65
574,0.49,8.59,117.14
575,0.53,8.43,97.58
576,0.08,0.58,19.87
577,0.42,2.64,72.8
578,12.4,48.2,40.32
579,51.24,63.48,34.58
580,98.06,89.82,39.17
581,90.36,66.2,19.83
582,108.42,52.52,11.01
583,4.97,1.65,0.19
585,0.07,1.88,0.25
586,0.05,3.95,17.99
587,0,0.88,0.99
588,0.18,20.37,32.71
589,0.2,6.58,31.44
590,0.24,1.09,39.13
591,0.21,3.4,26.18
592,1.08,9.71,11.7
593,33.77,58.8,24.08
594,142.16,94.61,59.01
595,129.36,56.46,17.68
596,92.83,27.52,25.09
597,2.33,0.36,0.17
598,0.01,0.68,0
599,0.07,0.83,0.03
600,0.01,4.21,2.02
601,0.21,6.91,41.35
602,0.13,1.9,39.05
603,0.14,15.83,25.52
604,0.21,2.13,26.08
605,0,0.01,2.07
606,0.06,0.87,45.31
607,1,7.71,23.01
608,7.25,28.89,99.21
609,30.76,47.27,36.45
610,132.02,88.5,30.99
611,231.77,68.44,44.18
612,118.9,14.49,14.53
615,0.02,2.36,4.87
616,0.17,0.98,16.2
617,0.15,0.83,17
618,0.37,4.03,31.12
619,0.1,0.39,16.13
620,0,0,9.4
621,0.05,1.02,16.47
622,0.15,3.41,17.7
623,0.26,6.66,9.98
624,1.52,2.27,20.18
625,53.68,32.25,13.06
626,186.17,65.72,40.44
627,27.82,14.22,1.49
628,0.02,0.04,0
629,0.01,0.59,0
630,0,0,0
631,0.06,3.58,2.78
632,0.02,0.45,1.13
633,0.01,0.02,6.01
634,0.52,2.52,25.02
635,0.2,2.57,29.34
636,0.08,0.68,18.73
637,0.01,0.21,4.91
638,0.01,0.26,3.96
639,0,0.49,3.78
640,0.94,3.72,15.24
641,5.4,14.29,42.21
642,43.65,60.34,128.03
643,50.24,65.23,25.11
644,0.01,0.23,0
645,0,0,0
646,0,0.15,0.13
647,0,0.15,0.61
648,0.02,0.86,11.99
649,0,0.31,3.7
650,0.08,0.07,16.36
651,0.19,2.82,51.45
652,0.44,2.54,10.59
653,0,0.02,0.18
654,2.28,9.71,63.07
655,0.12,0.41,11.91
656,1.5,6.05,20.74
657,47.63,70.27,49.76
658,101.52,107.7,92.6
659,61.19,102.19,35.38
661,0,0,0
662,0.02,0.63,4.06
663,0.02,0.19,9.2
664,0.12,0.77,8.27
665,0.13,2.17,21.87
667,0.27,6.18,37.84
668,1.49,16.44,60.9
669,2.72,7.37,34.32
670,2.01,7.32,26.53
671,2.45,10.63,33.39
672,1.59,7.81,17.33
673,48.97,60.18,71.21
674,161.07,102.99,36.15
675,187.68,130.68,21.83
676,35.87,33.86,3.81
677,0,0,0
678,0,0,0.08
680,0.04,1.3,15.05
681,0.03,1.12,7.74
682,0,0.04,0.75
683,0.05,0.78,0.85
684,0,0.16,3.63
685,0.01,0.78,5.13
686,37.35,82.32,74.5
687,50.12,50.67,61.96
688,41.39,49.85,103.14
689,18.86,36.58,90.96
690,35.8,49,145.2
691,87,91.26,77.13
692,203.53,100.51,25.64
693,139.35,127.64,21.95
694,62.49,60.53,13.12
695,0,0.55,1.47
696,0,0.14,0
697,0.15,1.52,0.05
698,0,0.31,0
699,0,0,0.18
700,0.02,0.33,2.43
701,0,0,0.04
702,0.02,0.51,16.56
703,5.54,11.59,63.4
704,40.61,56.5,100.69
705,20.58,22.24,15.48
706,33.31,30.43,22.65
707,32.27,24.61,28.79
708,58.57,26.6,31.72
709,56.81,26.28,4.65
710,39.66,35.73,2.99
711,8.46,12.3,1.62
712,0,0,0
713,0.06,1.65,0
714,0,0.01,0
715,0.07,0,0.01
716,0,0.18,0
718,0,0.42,0.1
719,0.02,0.78,2.1
720,0,0.05,3.82
721,0.35,3.92,49.09
722,6.85,24.19,49.57
723,10.83,19.18,4.22
724,0,0,0
725,0,0,0
726,0,0,0
727,0.01,0.03,0.03
729,0,0.08,0.13
730,0,0.16,0.06
731,0,0.81,33.06
732,0.04,5.77,45.35
733,0.06,0.82,20.36
734,0.42,2.87,10.67
735,0,0.01,0
736,0,0,0
737,0,0.1,0.01
738,0,0,0
739,0,0.93,0
740,0,0.04,1.04
741,0.01,0.08,0.51
742,0,0,18.4
743,0.01,0,14.69
744,0,0.03,1.74
745,0,0.26,0.17
746,0,6.37,2.27
747,0,0,0
749,0,0.05,0.01
750,0,0.1,0
751,0,0.03,0.73
752,0,0,0.23
753,0,0.17,14.83
754,0.04,0.13,28.45
755,0.76,10.49,33.49
756,3.23,20.67,23.3
760,0,0,0
761,0,0.06,0.08
762,0,0.8,13.35
763,6.02,43.23,6.35
764,0.79,13.88,7.56
765,0,0,0
767,0.2,7.13,0.12
768,0.4,7.08,0.03
770,0.34,5.65,0.01
771,1.66,19,0.24
772,0,0,0
