1,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,1.69,2.01,0.86
5,7.69,6.73,3.35
6,10.76,7.23,1.5
7,17.29,11.2,2.4
8,3.26,1.09,0.22
9,20.93,9.66,2.31
10,23.3,15.46,6.87
11,0.14,0.08,0.01
12,1.58,0.82,0.2
13,11.37,9.61,1.7
14,23.4,11.97,4.3
15,37.08,22.93,6.74
16,31.89,28.38,10.09
17,9.85,3.6,2.07
18,1.36,0.82,0.38
19,1.43,0.39,0.46
20,6.51,2.7,1.68
23,2.24,1.6,0.31
24,17.05,7.92,3.82
25,29.94,16.82,5.1
26,27.39,12.68,7.18
27,40.13,22.32,5.27
28,1.34,1.18,0.82
29,0.92,0.22,0.42
30,4.2,1.8,1.55
31,9.35,3.26,1.91
32,22.41,11,1.89
33,5.09,4.02,1.54
34,19.02,7.73,3.3
35,54.84,23.37,7.27
36,28.34,21.98,13.53
37,15.22,15.57,9.26
38,19.73,17.21,3.93
39,6.25,6.02,3.36
40,11.78,5.13,4.8
41,4.31,2.83,2.41
42,23.47,17.67,11.23
43,18.9,21.02,5.47
44,23.68,17.98,4.8
45,14.27,8.51,4.49
46,0.43,0.32,0.25
47,0.44,0.56,0.02
48,26.63,12.66,3.13
49,38.46,27.41,7.7
50,28.25,30.43,15.02
51,24.61,30.8,19.18
52,20.52,27.6,5.04
53,32.06,20.22,7.06
54,12.71,9.54,6.28
55,5.92,8.86,5.3
56,0.09,1.08,0.21
57,22.15,19.79,7.87
58,19.89,14.84,5.15
59,0.89,0.32,0.92
61,10.4,4.36,0.55
62,33.38,12.8,2.17
63,44.42,27.25,9.34
64,2.55,5.7,0.72
65,8.82,12.59,3.32
66,24.55,28.93,9.52
67,18.07,27.41,6.45
68,0.1,1.63,1.03
69,0.01,1.24,0.97
70,5.61,8.9,11.51
71,24.19,14.99,14.02
72,4.98,2.69,2.17
73,0.43,0.69,0
74,1.05,1.32,0.19
76,0.71,0.11,0.05
77,1.73,1.6,0.06
78,2.61,0.94,0.11
79,15.2,19.79,2.3
80,16.85,34.91,3.82
81,24.84,36.04,6.36
82,27.37,33.53,5.32
83,25.35,32.46,12.19
84,2.17,4.44,0.95
85,0.26,1.38,4.36
86,5.56,9.19,11.78
87,18.7,13.97,20.31
88,31,12.04,12.27
89,20.65,10.3,5.58
90,1.14,0.28,0.32
91,0.81,0.08,0.67
92,0.26,0.15,0.01
93,3.38,3.71,0.41
94,20.36,15.09,1.26
95,24.94,11.69,5.81
96,15.84,12.78,11.03
97,2.61,4.57,3.22
98,0.16,0.06,1.5
99,8.79,3.86,2.43
100,27.13,15.08,4.99
101,23.56,16.02,4.51
102,1.68,1.14,0.93
103,0.13,0.13,0.13
104,15.01,19.14,2.81
105,36.94,37.69,5.92
106,36.49,35.47,9.39
107,29.38,42.42,14.02
